time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_UPuInjTerminal;Bess_GEN_IpInjTerminal;Bess_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu
30.205642000;9.989e-01;6.440e-01;-5.800e-03;6.447e-01;-5.807e-03;9.989e-01;6.447e-01;-5.807e-03;9.989e-01;3.220e-03;-2.900e-05;6.660e-01;9.000e-05
30.205898000;9.988e-01;6.440e-01;-6.000e-03;6.448e-01;-6.007e-03;9.988e-01;6.447e-01;-5.807e-03;9.988e-01;3.220e-03;-3.000e-05;6.660e-01;9.000e-05
30.206154000;9.988e-01;6.442e-01;-6.000e-03;6.450e-01;-6.007e-03;9.988e-01;6.450e-01;-6.007e-03;9.988e-01;3.221e-03;-3.000e-05;6.660e-01;9.000e-05
30.206410000;9.988e-01;6.444e-01;-6.000e-03;6.452e-01;-6.007e-03;9.988e-01;6.452e-01;-6.007e-03;9.988e-01;3.222e-03;-3.000e-05;6.660e-01;9.000e-05
30.206666000;9.988e-01;6.444e-01;-6.200e-03;6.452e-01;-6.208e-03;9.988e-01;6.452e-01;-6.007e-03;9.988e-01;3.222e-03;-3.100e-05;6.660e-01;9.000e-05
30.206922000;9.987e-01;6.446e-01;-6.200e-03;6.454e-01;-6.208e-03;9.987e-01;6.454e-01;-6.208e-03;9.987e-01;3.223e-03;-3.100e-05;6.660e-01;9.000e-05
30.207178000;9.987e-01;6.448e-01;-6.200e-03;6.456e-01;-6.208e-03;9.987e-01;6.456e-01;-6.208e-03;9.987e-01;3.224e-03;-3.100e-05;6.660e-01;9.000e-05
30.207434000;9.987e-01;6.450e-01;-6.200e-03;6.458e-01;-6.208e-03;9.987e-01;6.458e-01;-6.208e-03;9.987e-01;3.225e-03;-3.100e-05;6.660e-01;9.000e-05
30.207690000;9.987e-01;6.452e-01;-6.400e-03;6.461e-01;-6.409e-03;9.987e-01;6.461e-01;-6.208e-03;9.987e-01;3.226e-03;-3.200e-05;6.660e-01;9.000e-05
30.207946000;9.987e-01;6.452e-01;-6.400e-03;6.461e-01;-6.409e-03;9.987e-01;6.461e-01;-6.208e-03;9.987e-01;3.226e-03;-3.200e-05;6.660e-01;9.000e-05
30.208458000;9.986e-01;6.456e-01;-6.400e-03;6.465e-01;-6.409e-03;9.986e-01;6.465e-01;-6.409e-03;9.986e-01;3.228e-03;-3.200e-05;6.660e-01;9.000e-05
30.208878000;9.986e-01;6.458e-01;-6.400e-03;6.467e-01;-6.409e-03;9.986e-01;6.467e-01;-6.409e-03;9.986e-01;3.229e-03;-3.200e-05;6.660e-01;9.000e-05
30.208942000;9.986e-01;6.458e-01;-6.400e-03;6.467e-01;-6.409e-03;9.986e-01;6.467e-01;-6.409e-03;9.986e-01;3.229e-03;-3.200e-05;6.660e-01;9.000e-05
30.209006000;9.986e-01;6.460e-01;-6.400e-03;6.469e-01;-6.409e-03;9.986e-01;6.469e-01;-6.409e-03;9.986e-01;3.230e-03;-3.200e-05;6.660e-01;9.000e-05
30.209134000;9.986e-01;6.460e-01;-6.400e-03;6.469e-01;-6.409e-03;9.986e-01;6.469e-01;-6.409e-03;9.986e-01;3.230e-03;-3.200e-05;6.660e-01;9.000e-05
30.209390000;9.986e-01;6.462e-01;-6.400e-03;6.471e-01;-6.409e-03;9.986e-01;6.471e-01;-6.409e-03;9.986e-01;3.231e-03;-3.200e-05;6.660e-01;9.000e-05
30.209902000;9.986e-01;6.464e-01;-6.400e-03;6.473e-01;-6.409e-03;9.986e-01;6.475e-01;-6.409e-03;9.986e-01;3.232e-03;-3.200e-05;6.660e-01;9.000e-05
30.210414000;9.986e-01;6.468e-01;-6.400e-03;6.477e-01;-6.409e-03;9.986e-01;6.477e-01;-6.409e-03;9.986e-01;3.234e-03;-3.200e-05;6.660e-01;9.000e-05
30.210926000;9.986e-01;6.472e-01;-6.400e-03;6.481e-01;-6.409e-03;9.986e-01;6.481e-01;-6.409e-03;9.986e-01;3.236e-03;-3.200e-05;6.660e-01;9.000e-05
30.211438000;9.985e-01;6.474e-01;-6.400e-03;6.483e-01;-6.409e-03;9.986e-01;6.483e-01;-6.209e-03;9.985e-01;3.237e-03;-3.200e-05;6.660e-01;9.000e-05
30.211950000;9.985e-01;6.478e-01;-6.400e-03;6.487e-01;-6.409e-03;9.986e-01;6.487e-01;-6.209e-03;9.985e-01;3.239e-03;-3.200e-05;6.660e-01;9.000e-05
30.212462000;9.986e-01;6.482e-01;-6.200e-03;6.491e-01;-6.209e-03;9.986e-01;6.491e-01;-6.209e-03;9.986e-01;3.241e-03;-3.100e-05;6.660e-01;9.000e-05
30.212974000;9.986e-01;6.484e-01;-6.200e-03;6.493e-01;-6.209e-03;9.986e-01;6.493e-01;-6.209e-03;9.986e-01;3.242e-03;-3.100e-05;6.660e-01;9.000e-05
30.213486000;9.986e-01;6.488e-01;-6.200e-03;6.497e-01;-6.209e-03;9.986e-01;6.497e-01;-6.009e-03;9.986e-01;3.244e-03;-3.100e-05;6.660e-01;9.000e-05
30.213998000;9.986e-01;6.492e-01;-6.200e-03;6.501e-01;-6.209e-03;9.986e-01;6.501e-01;-6.009e-03;9.986e-01;3.246e-03;-3.100e-05;6.660e-01;9.000e-05
30.214510000;9.986e-01;6.494e-01;-6.000e-03;6.503e-01;-6.009e-03;9.986e-01;6.503e-01;-6.008e-03;9.986e-01;3.247e-03;-3.000e-05;6.660e-01;9.000e-05
30.215022000;9.986e-01;6.498e-01;-6.000e-03;6.507e-01;-6.008e-03;9.986e-01;6.507e-01;-5.808e-03;9.986e-01;3.249e-03;-3.000e-05;6.660e-01;9.000e-05
30.215534000;9.986e-01;6.502e-01;-6.000e-03;6.511e-01;-6.008e-03;9.986e-01;6.511e-01;-5.808e-03;9.986e-01;3.251e-03;-3.000e-05;6.660e-01;9.000e-05
30.216046000;9.986e-01;6.504e-01;-5.800e-03;6.513e-01;-5.808e-03;9.986e-01;6.513e-01;-5.808e-03;9.986e-01;3.252e-03;-2.900e-05;6.660e-01;9.000e-05
30.216558000;9.986e-01;6.508e-01;-5.800e-03;6.517e-01;-5.808e-03;9.986e-01;6.517e-01;-5.608e-03;9.986e-01;3.254e-03;-2.900e-05;6.660e-01;9.000e-05
30.217070000;9.987e-01;6.510e-01;-5.600e-03;6.519e-01;-5.608e-03;9.987e-01;6.519e-01;-5.608e-03;9.987e-01;3.255e-03;-2.800e-05;6.660e-01;9.000e-05
30.217582000;9.987e-01;6.514e-01;-5.600e-03;6.523e-01;-5.607e-03;9.987e-01;6.523e-01;-5.407e-03;9.987e-01;3.257e-03;-2.800e-05;6.660e-01;9.000e-05
30.218094000;9.987e-01;6.518e-01;-5.400e-03;6.527e-01;-5.407e-03;9.987e-01;6.527e-01;-5.407e-03;9.987e-01;3.259e-03;-2.700e-05;6.660e-01;9.000e-05
30.218606000;9.987e-01;6.520e-01;-5.400e-03;6.528e-01;-5.407e-03;9.987e-01;6.528e-01;-5.207e-03;9.987e-01;3.260e-03;-2.700e-05;6.660e-01;9.000e-05
30.219118000;9.987e-01;6.524e-01;-5.400e-03;6.532e-01;-5.407e-03;9.987e-01;6.532e-01;-5.207e-03;9.987e-01;3.262e-03;-2.700e-05;6.660e-01;9.000e-05
30.219630000;9.987e-01;6.526e-01;-5.200e-03;6.534e-01;-5.207e-03;9.988e-01;6.534e-01;-5.206e-03;9.987e-01;3.263e-03;-2.600e-05;6.660e-01;9.000e-05
30.220142000;9.988e-01;6.530e-01;-5.200e-03;6.538e-01;-5.206e-03;9.988e-01;6.538e-01;-5.006e-03;9.988e-01;3.265e-03;-2.600e-05;6.660e-01;9.000e-05
30.220654000;9.988e-01;6.532e-01;-5.000e-03;6.540e-01;-5.006e-03;9.988e-01;6.540e-01;-5.006e-03;9.988e-01;3.266e-03;-2.500e-05;6.660e-01;9.000e-05
30.221166000;9.988e-01;6.534e-01;-5.000e-03;6.542e-01;-5.006e-03;9.988e-01;6.542e-01;-4.806e-03;9.988e-01;3.267e-03;-2.500e-05;6.660e-01;9.000e-05
30.221678000;9.988e-01;6.538e-01;-4.800e-03;6.546e-01;-4.806e-03;9.988e-01;6.546e-01;-4.806e-03;9.988e-01;3.269e-03;-2.400e-05;6.660e-01;9.000e-05
30.222678000;9.989e-01;6.544e-01;-4.600e-03;6.551e-01;-4.605e-03;9.989e-01;6.551e-01;-4.605e-03;9.989e-01;3.272e-03;-2.300e-05;6.660e-01;9.000e-05
30.223678000;9.989e-01;6.548e-01;-4.600e-03;6.555e-01;-4.605e-03;9.989e-01;6.555e-01;-4.405e-03;9.989e-01;3.274e-03;-2.300e-05;6.660e-01;9.000e-05
30.224678000;9.989e-01;6.554e-01;-4.400e-03;6.561e-01;-4.405e-03;9.989e-01;6.561e-01;-4.204e-03;9.989e-01;3.277e-03;-2.200e-05;6.660e-01;9.000e-05
30.225678000;9.990e-01;6.558e-01;-4.200e-03;6.565e-01;-4.204e-03;9.990e-01;6.565e-01;-4.204e-03;9.990e-01;3.279e-03;-2.100e-05;6.660e-01;9.000e-05
30.226678000;9.990e-01;6.562e-01;-4.000e-03;6.569e-01;-4.004e-03;9.990e-01;6.569e-01;-4.004e-03;9.990e-01;3.281e-03;-2.000e-05;6.660e-01;9.000e-05
30.227678000;9.990e-01;6.568e-01;-4.000e-03;6.574e-01;-4.004e-03;9.990e-01;6.574e-01;-3.804e-03;9.990e-01;3.284e-03;-2.000e-05;6.660e-01;9.000e-05
30.228678000;9.991e-01;6.572e-01;-3.800e-03;6.578e-01;-3.804e-03;9.991e-01;6.578e-01;-3.603e-03;9.991e-01;3.286e-03;-1.900e-05;6.660e-01;9.000e-05
30.229678000;9.991e-01;6.576e-01;-3.600e-03;6.582e-01;-3.603e-03;9.991e-01;6.582e-01;-3.603e-03;9.991e-01;3.288e-03;-1.800e-05;6.660e-01;9.000e-05
30.230678000;9.991e-01;6.580e-01;-3.600e-03;6.586e-01;-3.603e-03;9.991e-01;6.586e-01;-3.403e-03;9.991e-01;3.290e-03;-1.800e-05;6.660e-01;9.000e-05
30.231678000;9.991e-01;6.584e-01;-3.400e-03;6.590e-01;-3.403e-03;9.991e-01;6.590e-01;-3.403e-03;9.991e-01;3.292e-03;-1.700e-05;6.660e-01;9.000e-05
30.232678000;9.992e-01;6.586e-01;-3.400e-03;6.592e-01;-3.403e-03;9.992e-01;6.594e-01;-3.203e-03;9.992e-01;3.293e-03;-1.700e-05;6.660e-01;9.000e-05
30.233678000;9.992e-01;6.590e-01;-3.200e-03;6.595e-01;-3.203e-03;9.992e-01;6.595e-01;-3.203e-03;9.992e-01;3.295e-03;-1.600e-05;6.660e-01;9.000e-05
30.234678000;9.992e-01;6.594e-01;-3.200e-03;6.599e-01;-3.203e-03;9.992e-01;6.599e-01;-3.002e-03;9.992e-01;3.297e-03;-1.600e-05;6.660e-01;9.000e-05
30.235678000;9.992e-01;6.596e-01;-3.000e-03;6.601e-01;-3.002e-03;9.992e-01;6.603e-01;-3.002e-03;9.992e-01;3.298e-03;-1.500e-05;6.660e-01;9.000e-05
30.236678000;9.992e-01;6.600e-01;-3.000e-03;6.605e-01;-3.002e-03;9.992e-01;6.605e-01;-2.802e-03;9.992e-01;3.300e-03;-1.500e-05;6.660e-01;9.000e-05
30.237678000;9.992e-01;6.602e-01;-2.800e-03;6.607e-01;-2.802e-03;9.992e-01;6.607e-01;-2.802e-03;9.992e-01;3.301e-03;-1.400e-05;6.660e-01;9.000e-05
30.238678000;9.992e-01;6.606e-01;-2.800e-03;6.611e-01;-2.802e-03;9.993e-01;6.611e-01;-2.802e-03;9.992e-01;3.303e-03;-1.400e-05;6.660e-01;9.000e-05
30.239678000;9.993e-01;6.608e-01;-2.800e-03;6.613e-01;-2.802e-03;9.993e-01;6.613e-01;-2.602e-03;9.993e-01;3.304e-03;-1.400e-05;6.660e-01;9.000e-05
30.240678000;9.993e-01;6.610e-01;-2.600e-03;6.615e-01;-2.602e-03;9.993e-01;6.615e-01;-2.602e-03;9.993e-01;3.305e-03;-1.300e-05;6.660e-01;9.000e-05
30.241678000;9.993e-01;6.614e-01;-2.600e-03;6.619e-01;-2.602e-03;9.993e-01;6.619e-01;-2.602e-03;9.993e-01;3.307e-03;-1.300e-05;6.660e-01;9.000e-05
30.242678000;9.993e-01;6.616e-01;-2.600e-03;6.621e-01;-2.602e-03;9.993e-01;6.621e-01;-2.402e-03;9.993e-01;3.308e-03;-1.300e-05;6.660e-01;9.000e-05
30.243678000;9.993e-01;6.618e-01;-2.600e-03;6.623e-01;-2.602e-03;9.993e-01;6.623e-01;-2.402e-03;9.993e-01;3.309e-03;-1.300e-05;6.660e-01;9.000e-05
30.244678000;9.993e-01;6.620e-01;-2.400e-03;6.625e-01;-2.402e-03;9.993e-01;6.625e-01;-2.402e-03;9.993e-01;3.310e-03;-1.200e-05;6.660e-01;9.000e-05
30.245678000;9.993e-01;6.622e-01;-2.400e-03;6.627e-01;-2.402e-03;9.993e-01;6.627e-01;-2.402e-03;9.993e-01;3.311e-03;-1.200e-05;6.660e-01;9.000e-05
30.246678000;9.993e-01;6.624e-01;-2.400e-03;6.629e-01;-2.402e-03;9.993e-01;6.628e-01;-2.402e-03;9.993e-01;3.312e-03;-1.200e-05;6.660e-01;9.000e-05
30.247678000;9.993e-01;6.626e-01;-2.400e-03;6.631e-01;-2.402e-03;9.993e-01;6.630e-01;-2.201e-03;9.993e-01;3.313e-03;-1.200e-05;6.660e-01;9.000e-05
30.248678000;9.993e-01;6.626e-01;-2.400e-03;6.630e-01;-2.402e-03;9.993e-01;6.632e-01;-2.201e-03;9.993e-01;3.313e-03;-1.200e-05;6.660e-01;9.000e-05
30.249678000;9.993e-01;6.628e-01;-2.400e-03;6.632e-01;-2.402e-03;9.993e-01;6.632e-01;-2.201e-03;9.993e-01;3.314e-03;-1.200e-05;6.660e-01;9.000e-05
30.250678000;9.993e-01;6.630e-01;-2.200e-03;6.634e-01;-2.201e-03;9.993e-01;6.634e-01;-2.201e-03;9.993e-01;3.315e-03;-1.100e-05;6.660e-01;9.000e-05
30.251678000;9.993e-01;6.632e-01;-2.200e-03;6.636e-01;-2.201e-03;9.993e-01;6.636e-01;-2.201e-03;9.993e-01;3.316e-03;-1.100e-05;6.660e-01;9.000e-05
30.252678000;9.993e-01;6.632e-01;-2.200e-03;6.636e-01;-2.201e-03;9.993e-01;6.638e-01;-2.201e-03;9.993e-01;3.316e-03;-1.100e-05;6.660e-01;9.000e-05
30.253678000;9.993e-01;6.634e-01;-2.200e-03;6.638e-01;-2.201e-03;9.993e-01;6.638e-01;-2.201e-03;9.993e-01;3.317e-03;-1.100e-05;6.660e-01;9.000e-05
30.254678000;9.993e-01;6.636e-01;-2.200e-03;6.640e-01;-2.201e-03;9.993e-01;6.640e-01;-2.201e-03;9.993e-01;3.318e-03;-1.100e-05;6.660e-01;9.000e-05
30.255678000;9.993e-01;6.636e-01;-2.200e-03;6.640e-01;-2.201e-03;9.993e-01;6.640e-01;-2.001e-03;9.993e-01;3.318e-03;-1.100e-05;6.660e-01;9.000e-05
30.256678000;9.993e-01;6.638e-01;-2.200e-03;6.642e-01;-2.201e-03;9.993e-01;6.642e-01;-2.001e-03;9.993e-01;3.319e-03;-1.100e-05;6.660e-01;9.000e-05
30.257678000;9.993e-01;6.638e-01;-2.200e-03;6.642e-01;-2.201e-03;9.993e-01;6.642e-01;-2.001e-03;9.993e-01;3.319e-03;-1.100e-05;6.660e-01;9.000e-05
30.258678000;9.993e-01;6.640e-01;-2.200e-03;6.644e-01;-2.201e-03;9.993e-01;6.644e-01;-2.001e-03;9.993e-01;3.320e-03;-1.100e-05;6.660e-01;9.000e-05
30.259678000;9.993e-01;6.640e-01;-2.200e-03;6.644e-01;-2.201e-03;9.993e-01;6.644e-01;-2.001e-03;9.993e-01;3.320e-03;-1.100e-05;6.660e-01;9.000e-05
30.260678000;9.993e-01;6.642e-01;-2.200e-03;6.646e-01;-2.201e-03;9.994e-01;6.646e-01;-2.001e-03;9.993e-01;3.321e-03;-1.100e-05;6.660e-01;9.000e-05
30.261678000;9.993e-01;6.642e-01;-2.000e-03;6.646e-01;-2.001e-03;9.993e-01;6.646e-01;-2.001e-03;9.993e-01;3.321e-03;-9.998e-06;6.660e-01;9.000e-05
30.262678000;9.993e-01;6.644e-01;-2.000e-03;6.648e-01;-2.001e-03;9.994e-01;6.648e-01;-2.001e-03;9.993e-01;3.322e-03;-9.998e-06;6.660e-01;9.000e-05
30.263678000;9.993e-01;6.644e-01;-2.000e-03;6.648e-01;-2.001e-03;9.994e-01;6.648e-01;-2.001e-03;9.993e-01;3.322e-03;-9.998e-06;6.660e-01;9.000e-05
30.264678000;9.993e-01;6.646e-01;-2.000e-03;6.650e-01;-2.001e-03;9.993e-01;6.650e-01;-2.001e-03;9.993e-01;3.323e-03;-9.998e-06;6.660e-01;9.000e-05
30.266678000;9.993e-01;6.646e-01;-2.000e-03;6.650e-01;-2.001e-03;9.993e-01;6.650e-01;-2.001e-03;9.993e-01;3.323e-03;-9.998e-06;6.660e-01;9.000e-05
30.267678000;9.993e-01;6.648e-01;-2.000e-03;6.652e-01;-2.001e-03;9.993e-01;6.652e-01;-2.001e-03;9.993e-01;3.324e-03;-9.998e-06;6.660e-01;9.000e-05
30.269678000;9.993e-01;6.648e-01;-2.000e-03;6.652e-01;-2.001e-03;9.993e-01;6.652e-01;-2.001e-03;9.993e-01;3.324e-03;-9.999e-06;6.660e-01;9.000e-05
30.270678000;9.993e-01;6.648e-01;-2.000e-03;6.652e-01;-2.001e-03;9.993e-01;6.654e-01;-2.001e-03;9.993e-01;3.324e-03;-9.999e-06;6.660e-01;9.000e-05
30.271678000;9.993e-01;6.650e-01;-2.000e-03;6.654e-01;-2.001e-03;9.993e-01;6.654e-01;-2.001e-03;9.993e-01;3.325e-03;-9.999e-06;6.660e-01;9.000e-05
30.274678000;9.993e-01;6.650e-01;-2.000e-03;6.654e-01;-2.001e-03;9.993e-01;6.654e-01;-2.001e-03;9.993e-01;3.325e-03;-9.999e-06;6.660e-01;9.000e-05
30.275678000;9.993e-01;6.652e-01;-2.000e-03;6.656e-01;-2.001e-03;9.993e-01;6.656e-01;-2.001e-03;9.993e-01;3.326e-03;-9.999e-06;6.660e-01;9.000e-05
30.278678000;9.993e-01;6.652e-01;-2.000e-03;6.656e-01;-2.001e-03;9.993e-01;6.656e-01;-2.001e-03;9.993e-01;3.326e-03;-9.999e-06;6.660e-01;9.000e-05
30.279678000;9.993e-01;6.652e-01;-2.000e-03;6.656e-01;-2.001e-03;9.993e-01;6.656e-01;-1.801e-03;9.993e-01;3.326e-03;-1.000e-05;6.660e-01;9.000e-05
30.280678000;9.993e-01;6.654e-01;-2.000e-03;6.658e-01;-2.001e-03;9.993e-01;6.658e-01;-1.801e-03;9.993e-01;3.327e-03;-1.000e-05;6.660e-01;9.000e-05
30.285678000;9.993e-01;6.654e-01;-2.000e-03;6.658e-01;-2.001e-03;9.993e-01;6.658e-01;-1.801e-03;9.993e-01;3.327e-03;-1.000e-05;6.660e-01;9.000e-05
30.286678000;9.993e-01;6.654e-01;-2.000e-03;6.658e-01;-2.001e-03;9.993e-01;6.660e-01;-1.801e-03;9.993e-01;3.327e-03;-1.000e-05;6.660e-01;9.000e-05
30.287678000;9.993e-01;6.656e-01;-2.000e-03;6.660e-01;-2.001e-03;9.993e-01;6.660e-01;-1.801e-03;9.993e-01;3.328e-03;-1.000e-05;6.660e-01;9.000e-05
30.295678000;9.993e-01;6.656e-01;-2.000e-03;6.660e-01;-2.001e-03;9.993e-01;6.660e-01;-1.801e-03;9.993e-01;3.328e-03;-1.000e-05;6.660e-01;9.000e-05
30.296678000;9.993e-01;6.656e-01;-2.000e-03;6.660e-01;-2.001e-03;9.993e-01;6.662e-01;-1.801e-03;9.993e-01;3.328e-03;-1.000e-05;6.660e-01;9.000e-05
30.297678000;9.993e-01;6.658e-01;-2.000e-03;6.662e-01;-2.001e-03;9.993e-01;6.662e-01;-1.801e-03;9.993e-01;3.329e-03;-1.000e-05;6.660e-01;9.000e-05
30.317678000;9.993e-01;6.658e-01;-2.000e-03;6.662e-01;-2.001e-03;9.993e-01;6.662e-01;-1.801e-03;9.993e-01;3.329e-03;-1.001e-05;6.660e-01;9.000e-05
30.318678000;9.993e-01;6.658e-01;-2.000e-03;6.662e-01;-2.001e-03;9.993e-01;6.664e-01;-1.801e-03;9.993e-01;3.329e-03;-1.001e-05;6.660e-01;9.000e-05
30.319678000;9.993e-01;6.660e-01;-2.000e-03;6.664e-01;-2.001e-03;9.993e-01;6.664e-01;-1.801e-03;9.993e-01;3.330e-03;-1.001e-05;6.660e-01;9.000e-05
30.334678000;9.993e-01;6.660e-01;-2.000e-03;6.664e-01;-2.001e-03;9.993e-01;6.664e-01;-1.801e-03;9.993e-01;3.330e-03;-1.000e-05;6.660e-01;9.000e-05
30.335678000;9.993e-01;6.660e-01;-1.800e-03;6.664e-01;-1.801e-03;9.993e-01;6.664e-01;-1.801e-03;9.993e-01;3.330e-03;-9.003e-06;6.660e-01;9.000e-05
30.429678000;9.994e-01;6.660e-01;-1.800e-03;6.664e-01;-1.801e-03;9.994e-01;6.664e-01;-1.801e-03;9.994e-01;3.330e-03;-8.993e-06;6.660e-01;9.000e-05
30.430678000;9.994e-01;6.660e-01;-1.800e-03;6.664e-01;-1.801e-03;9.994e-01;6.664e-01;-1.601e-03;9.994e-01;3.330e-03;-8.993e-06;6.660e-01;9.000e-05
30.520678000;9.994e-01;6.660e-01;-1.800e-03;6.664e-01;-1.801e-03;9.994e-01;6.664e-01;-1.601e-03;9.994e-01;3.330e-03;-8.996e-06;6.660e-01;9.000e-05
30.521678000;9.994e-01;6.660e-01;-1.600e-03;6.664e-01;-1.601e-03;9.994e-01;6.664e-01;-1.601e-03;9.994e-01;3.330e-03;-7.996e-06;6.660e-01;9.000e-05
30.624678000;9.994e-01;6.660e-01;-1.600e-03;6.664e-01;-1.601e-03;9.995e-01;6.664e-01;-1.601e-03;9.994e-01;3.330e-03;-7.999e-06;6.660e-01;9.000e-05
30.625678000;9.994e-01;6.660e-01;-1.600e-03;6.664e-01;-1.601e-03;9.995e-01;6.664e-01;-1.401e-03;9.994e-01;3.330e-03;-7.999e-06;6.660e-01;9.000e-05
30.693678000;9.995e-01;6.660e-01;-1.600e-03;6.664e-01;-1.601e-03;9.995e-01;6.664e-01;-1.401e-03;9.995e-01;3.330e-03;-7.998e-06;6.660e-01;9.000e-05
30.694678000;9.995e-01;6.660e-01;-1.600e-03;6.664e-01;-1.601e-03;9.995e-01;6.663e-01;-1.401e-03;9.995e-01;3.330e-03;-7.998e-06;6.660e-01;9.000e-05
30.716678000;9.995e-01;6.660e-01;-1.600e-03;6.664e-01;-1.601e-03;9.995e-01;6.663e-01;-1.401e-03;9.995e-01;3.330e-03;-8.002e-06;6.660e-01;9.000e-05
30.717678000;9.995e-01;6.660e-01;-1.600e-03;6.663e-01;-1.601e-03;9.995e-01;6.663e-01;-1.401e-03;9.995e-01;3.330e-03;-8.002e-06;6.660e-01;9.000e-05
30.721678000;9.995e-01;6.660e-01;-1.600e-03;6.663e-01;-1.601e-03;9.995e-01;6.663e-01;-1.401e-03;9.995e-01;3.330e-03;-8.004e-06;6.660e-01;9.000e-05
30.722678000;9.995e-01;6.660e-01;-1.400e-03;6.663e-01;-1.401e-03;9.995e-01;6.663e-01;-1.401e-03;9.995e-01;3.330e-03;-7.004e-06;6.660e-01;9.000e-05
30.833678000;9.995e-01;6.660e-01;-1.400e-03;6.663e-01;-1.401e-03;9.995e-01;6.663e-01;-1.401e-03;9.995e-01;3.330e-03;-7.007e-06;6.660e-01;9.000e-05
30.834678000;9.995e-01;6.660e-01;-1.400e-03;6.663e-01;-1.401e-03;9.995e-01;6.663e-01;-1.201e-03;9.995e-01;3.330e-03;-7.007e-06;6.660e-01;9.000e-05
30.938678000;9.995e-01;6.660e-01;-1.400e-03;6.663e-01;-1.401e-03;9.996e-01;6.663e-01;-1.201e-03;9.995e-01;3.330e-03;-6.993e-06;6.660e-01;9.000e-05
30.939678000;9.995e-01;6.660e-01;-1.200e-03;6.663e-01;-1.201e-03;9.996e-01;6.663e-01;-1.201e-03;9.995e-01;3.330e-03;-5.993e-06;6.660e-01;9.000e-05
31.060678000;9.996e-01;6.660e-01;-1.200e-03;6.663e-01;-1.201e-03;9.996e-01;6.663e-01;-1.200e-03;9.996e-01;3.330e-03;-5.996e-06;6.660e-01;9.000e-05
31.061678000;9.996e-01;6.660e-01;-1.200e-03;6.663e-01;-1.201e-03;9.996e-01;6.663e-01;-1.000e-03;9.996e-01;3.330e-03;-5.996e-06;6.660e-01;9.000e-05
31.176678000;9.996e-01;6.660e-01;-1.200e-03;6.663e-01;-1.200e-03;9.996e-01;6.663e-01;-1.000e-03;9.996e-01;3.330e-03;-6.001e-06;6.660e-01;9.000e-05
31.177678000;9.996e-01;6.660e-01;-1.000e-03;6.663e-01;-1.000e-03;9.996e-01;6.663e-01;-1.000e-03;9.996e-01;3.330e-03;-5.002e-06;6.660e-01;9.000e-05
31.178678000;9.996e-01;6.660e-01;-1.000e-03;6.663e-01;-1.000e-03;9.996e-01;6.663e-01;-1.000e-03;9.996e-01;3.330e-03;-5.002e-06;6.660e-01;9.000e-05
31.179678000;9.996e-01;6.660e-01;-1.000e-03;6.663e-01;-1.000e-03;9.996e-01;6.662e-01;-1.000e-03;9.996e-01;3.330e-03;-5.002e-06;6.660e-01;9.000e-05
31.207678000;9.996e-01;6.660e-01;-1.000e-03;6.663e-01;-1.000e-03;9.996e-01;6.662e-01;-1.000e-03;9.996e-01;3.330e-03;-4.995e-06;6.660e-01;9.000e-05
31.208678000;9.996e-01;6.660e-01;-1.000e-03;6.662e-01;-1.000e-03;9.996e-01;6.662e-01;-1.000e-03;9.996e-01;3.330e-03;-4.994e-06;6.660e-01;9.000e-05
31.311678000;9.997e-01;6.660e-01;-1.000e-03;6.662e-01;-1.000e-03;9.997e-01;6.662e-01;-1.000e-03;9.997e-01;3.330e-03;-4.997e-06;6.660e-01;9.000e-05
31.312678000;9.997e-01;6.660e-01;-1.000e-03;6.662e-01;-1.000e-03;9.997e-01;6.662e-01;-8.003e-04;9.997e-01;3.330e-03;-4.997e-06;6.660e-01;9.000e-05
31.439678000;9.997e-01;6.660e-01;-1.000e-03;6.662e-01;-1.000e-03;9.997e-01;6.662e-01;-8.002e-04;9.997e-01;3.330e-03;-4.997e-06;6.660e-01;9.000e-05
31.440678000;9.997e-01;6.660e-01;-8.000e-04;6.662e-01;-8.003e-04;9.997e-01;6.662e-01;-8.002e-04;9.997e-01;3.330e-03;-3.997e-06;6.660e-01;9.000e-05
31.591678000;9.997e-01;6.660e-01;-8.000e-04;6.662e-01;-8.002e-04;9.997e-01;6.662e-01;-8.002e-04;9.997e-01;3.330e-03;-3.994e-06;6.660e-01;9.000e-05
31.592678000;9.997e-01;6.660e-01;-8.000e-04;6.662e-01;-8.002e-04;9.997e-01;6.662e-01;-6.002e-04;9.997e-01;3.330e-03;-3.994e-06;6.660e-01;9.000e-05
31.737678000;9.998e-01;6.660e-01;-8.000e-04;6.662e-01;-8.002e-04;9.998e-01;6.662e-01;-6.001e-04;9.998e-01;3.330e-03;-4.002e-06;6.660e-01;9.000e-05
31.738678000;9.998e-01;6.660e-01;-6.000e-04;6.662e-01;-6.001e-04;9.998e-01;6.662e-01;-6.001e-04;9.998e-01;3.330e-03;-3.002e-06;6.660e-01;9.000e-05
