Time (s);P PGU (pu);P lower (pu);P upper (pu);P upper_overdamped (pu);P lower_overdamped (pu);P upper_underdamped (pu);P lower_underdamped (pu)
1.079e+00;-1.240e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.081e+00;-1.241e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.083e+00;-1.241e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.085e+00;-1.241e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.087e+00;-1.241e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.089e+00;-1.241e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.091e+00;-1.241e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.093e+00;-1.241e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.095e+00;-1.241e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.097e+00;-1.241e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.099e+00;-1.241e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.101e+00;-1.241e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.103e+00;-1.242e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.105e+00;-1.242e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.107e+00;-1.242e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.109e+00;-1.242e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.111e+00;-1.242e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.113e+00;-1.242e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.115e+00;-1.242e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.117e+00;-1.242e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.119e+00;-1.242e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.121e+00;-1.242e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.123e+00;-1.242e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.125e+00;-1.242e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.127e+00;-1.242e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.129e+00;-1.243e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.131e+00;-1.243e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.133e+00;-1.243e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.135e+00;-1.243e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.137e+00;-1.243e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.139e+00;-1.243e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.141e+00;-1.243e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.143e+00;-1.243e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.145e+00;-1.243e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.147e+00;-1.243e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.149e+00;-1.243e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.151e+00;-1.243e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.153e+00;-1.243e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.155e+00;-1.243e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.157e+00;-1.243e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.159e+00;-1.244e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.161e+00;-1.244e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.163e+00;-1.244e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.165e+00;-1.244e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.167e+00;-1.244e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.169e+00;-1.244e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.171e+00;-1.244e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.173e+00;-1.244e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.175e+00;-1.244e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.177e+00;-1.244e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.179e+00;-1.244e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.181e+00;-1.244e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.183e+00;-1.244e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.185e+00;-1.244e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.187e+00;-1.244e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.189e+00;-1.244e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.191e+00;-1.244e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.193e+00;-1.245e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.195e+00;-1.245e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.197e+00;-1.245e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.199e+00;-1.245e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.201e+00;-1.245e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.203e+00;-1.245e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.205e+00;-1.245e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.207e+00;-1.245e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.209e+00;-1.245e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.211e+00;-1.245e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.213e+00;-1.245e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.215e+00;-1.245e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.217e+00;-1.245e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.219e+00;-1.245e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.221e+00;-1.245e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.223e+00;-1.245e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.225e+00;-1.245e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.227e+00;-1.245e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.229e+00;-1.245e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.231e+00;-1.245e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.233e+00;-1.245e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.235e+00;-1.246e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.237e+00;-1.246e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.239e+00;-1.246e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.241e+00;-1.246e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.243e+00;-1.246e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.245e+00;-1.246e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.247e+00;-1.246e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.249e+00;-1.246e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.251e+00;-1.246e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.253e+00;-1.246e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.255e+00;-1.246e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.257e+00;-1.246e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.259e+00;-1.246e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.261e+00;-1.246e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.263e+00;-1.246e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.265e+00;-1.246e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.267e+00;-1.246e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.269e+00;-1.246e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.271e+00;-1.246e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.273e+00;-1.246e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.275e+00;-1.246e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.277e+00;-1.246e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.279e+00;-1.246e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.281e+00;-1.246e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.283e+00;-1.246e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.285e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.287e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.289e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.291e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.293e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.295e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.297e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.299e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.301e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.303e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.305e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.307e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.309e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.311e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.313e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.315e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.317e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.319e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.321e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.323e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.325e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.327e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.329e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.331e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.333e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.335e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.337e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.339e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.341e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.343e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.345e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.347e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.349e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.351e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.353e+00;-1.247e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.355e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.357e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.359e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.361e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.363e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.365e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.367e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.369e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.371e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.373e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.375e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.377e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.379e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.381e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.383e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.385e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.387e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.389e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.391e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.393e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.395e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.397e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.399e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.401e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.403e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.405e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.407e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.409e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.411e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.413e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.415e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.417e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.419e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.421e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.423e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.425e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.427e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.429e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.431e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.433e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.435e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.437e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.439e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.441e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.443e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.445e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.447e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.449e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.451e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.453e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.455e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.457e+00;-1.248e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.459e+00;-1.249e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.461e+00;-1.249e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.463e+00;-1.249e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.465e+00;-1.249e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.467e+00;-1.249e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.469e+00;-1.249e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.471e+00;-1.249e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.473e+00;-1.249e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.475e+00;-1.249e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.477e+00;-1.249e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.479e+00;-1.249e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.481e+00;-1.249e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.483e+00;-1.249e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.485e+00;-1.249e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.487e+00;-1.249e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.489e+00;-1.249e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.491e+00;-1.249e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.493e+00;-1.249e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.495e+00;-1.249e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.497e+00;-1.249e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.499e+00;-1.249e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.501e+00;-1.249e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.503e+00;-1.249e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.505e+00;-1.249e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.507e+00;-1.249e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.509e+00;-1.249e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.511e+00;-1.249e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.513e+00;-1.249e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.515e+00;-1.249e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.517e+00;-1.249e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
1.519e+00;-1.249e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
