time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;Main_Xfmr_XFMR_Tap;Bess_GEN_IpInjTerminal;Bess_GEN_IqInjTerminal;Bess_GEN_VoltageSetpointPu;Bess_GEN_MagnitudeControlledByAVRPu;Bess_GEN_NetworkFrequencyPu;Bess_GEN_InjectedCurrent;NetworkFrequencyPu
63.93625;1.226841873855991;0.9313467019529595;0.7591383349257909;0.04139287473574842;0.033739358749420766;10.000065374963366;-0.7644229982621279;0.0757443702743861;1.044818501763435;1.2280373449303363;1.0000082761102447;0.7681670594276747;0.9999981674036338
63.93875;1.2268417652947765;0.9313458528562054;0.7591377844908515;0.04139227992012828;0.033738886514907834;10.000065113196966;-0.7644229982692526;0.07574436611795597;1.0448185023870924;1.2280375005369695;1.0000084092733157;0.7681671434729321;0.9999982238394943
63.94125;1.2268419854347947;0.9313461976678384;0.7591380060775981;0.04139342952230289;0.03373982721889588;10.00006486234192;-0.7644229982776765;0.07574436223826962;1.0448185079204577;1.228037660062202;1.0000085380875334;0.7681672275421381;0.999998284146896
63.94375;1.2268422270751356;0.9313457092403775;0.7591375372541993;0.04139303541897033;0.03373950915433691;10.000064628093696;-0.7644229982873518;0.07574435861234996;1.044818518607006;1.228037823147015;1.0000086624443267;0.7681673117938184;0.9999983476901338
63.94625;1.2268424634319528;0.9313459759652697;0.7591376890590938;0.0413924544080348;0.03373903898837727;10.00006441568062;-0.764422998298218;0.07574435520907319;1.0448185346065768;1.228037989346872;1.000008782177554;0.7681673963003647;0.9999984138221337
63.94875;1.2268425484623013;0.9313462337277727;0.759137928962645;0.04139396106583474;0.03374027475805007;10.000064229349181;-0.764422998310199;0.07574435199320674;1.044818556048326;1.2280381580849786;1.000008897024789;0.7681674810733206;0.9999984819040337
63.95125;1.2268429366923455;0.9313468000355749;0.7591382347069318;0.041391680333149515;0.033738415212424024;10.000064071468074;-0.7644229983232146;0.07574434893205886;1.0448185830595442;1.2280383286624985;1.0000090066763607;0.7681675660650851;0.9999985513095382
63.95375;1.2268424834905978;0.9313453889547157;0.7591374516803485;0.04139345318966976;0.033739883036833854;10.000063942046644;-0.764422998337197;0.07574434600168733;1.0448186157302528;1.22803850031371;1.0000091108510716;0.7681676511255661;0.9999986213760305
63.95625;1.226843377547069;0.931346710321219;0.7591380650467671;0.04139390375148857;0.03374023616474643;10.00006383943781;-0.764422998352093;0.07574434319098336;1.0448186540559157;1.2280386723542964;1.0000092093018291;0.7681677360129391;0.9999986913854289
63.95875;1.226842944668337;0.931346354774377;0.7591381359806065;0.04139254807219072;0.03373915368406632;10.000063761382847;-0.7644229983678592;0.07574434049920528;1.0448186979174616;1.2280388443722454;1.0000093018164815;0.7681678204737669;0.9999987606569752
63.96125;1.226843340096186;0.9313465649069664;0.7591381593474419;0.04139275798142098;0.033739324707058455;10.000063705279429;-0.7644229983844535;0.0757443379268679;1.0448187470976542;1.228039016284895;1.000009388207327;0.7681679043029915;0.9999988286228085
63.96375;1.2268434483578665;0.931345458761122;0.759137291854492;0.041392992419498585;0.03373952378905716;10.00006366775426;-0.7644229984018346;0.07574433546909162;1.0448188013314934;1.2280391882846686;1.0000094682390133;0.7681679873066697;0.9999988947497346
63.96625;1.2268434444022156;0.931345699443172;0.7591375962328903;0.04139217454679165;0.0337388683799921;10.000063644497784;-0.7644229984199841;0.07574433311451072;1.0448188603696333;1.2280393607751978;1.0000095416065549;0.7681680691889822;0.9999989583972919
63.96875;1.226843427826425;0.9313449498872164;0.7591371059528428;0.04139322629373564;0.03373973739721662;10.000063630711644;-0.7644229984389245;0.07574433084741257;1.044818923970483;1.2280395342329815;1.000009607969014;0.7681681495118164;0.9999990187547677
63.97125;1.226844425592641;0.93134720977778;0.7591384455167013;0.041392686525620566;0.033739281401291184;10.000063621592954;-0.7644229984587019;0.07574432865195006;1.0448189918558632;1.2280397089910895;1.0000096669683542;0.7681682277951957;0.9999990748884482
63.97375;1.2268445920738438;0.931346747042457;0.759138084363647;0.041392409810784465;0.03373906278819458;10.000063612472132;-0.7644229984793519;0.07574432651531272;1.044819063693516;1.2280398851193681;1.0000097183099015;0.7681683036250635;0.99999912585057
63.97625;1.22684474110674;0.9313467642266499;0.7591381288143415;0.041393355176339505;0.033739840868662115;10.000063598646472;-0.7644229985008816;0.07574432442833319;1.0448191390345563;1.2280400624870493;1.0000097618895867;0.7681683766375017;0.9999991707422199
63.97875;1.226844542768488;0.9313465596889076;0.7591382105713803;0.04139265446766874;0.0337392868793488;10.000063575136297;-0.7644229985232666;0.07574432238295573;1.0448192172719588;1.2280402408826967;1.0000097978176674;0.7681684464293477;0.9999992086741907
63.98125;1.2268445246332602;0.9313463600025096;0.7591381873475922;0.04139238135313967;0.03373907656097808;10.000063536736265;-0.7644229985464531;0.07574432036699129;1.044819297722219;1.2280404200598125;1.0000098263240218;0.7681685125388558;0.9999992387476901
63.98375;1.2268450956822903;0.9313465499266198;0.7591381191618269;0.04139280440746447;0.03373941757753453;10.000063478125638;-0.7644229985703554;0.07574431836355573;1.0448193796984955;1.228040599736527;1.000009847673792;0.7681685745222117;0.999999260179449
63.98625;1.226845532804093;0.9313477353050005;0.7591389466736096;0.04139286361610938;0.033739465784558206;10.000063393945116;-0.7644229985948632;0.07574431635927925;1.044819462510719;1.2280407796001347;1.0000098621314164;0.7681686319961561;0.9999992724359003
63.98875;1.2268453893116367;0.9313467787875618;0.7591383883630972;0.04139288884513102;0.03373950232100567;10.000063279878429;-0.7644229986198627;0.07574431435190887;1.0448195454978502;1.2280409592653108;1.0000098699333024;0.7681686846102528;0.9999992751769491
63.99125;1.2268460715071077;0.931346373329882;0.759137768460391;0.04139294743164459;0.03373954336805942;10.000063134436708;-0.7644229986452636;0.07574431234809878;1.0448196280783382;1.2280411382520457;1.0000098713283423;0.7681687320586951;0.9999992681120009
63.99375;1.22684627214306;0.9313469790790481;0.7591382704925876;0.04139287390615617;0.03373948996125975;10.000062959316674;-0.7644229986710208;0.07574431035539894;1.0448197097308722;1.2280413160860957;1.0000098666556416;0.7681687741224189;0.999999250984409
63.99625;1.2268464714570573;0.9313472688316186;0.7591385153752045;0.04139290136728739;0.03373951884556833;10.000062757830204;-0.7644229986971437;0.07574430837847214;1.0448197899372944;1.228041492378605;1.0000098563123896;0.7681688106634549;0.9999992236637023
63.99875;1.2268470248345587;0.9313480755620352;0.7591389623679081;0.041393349287390226;0.03373988060245807;10.000062533280573;-0.7644229987236798;0.0757443064233183;1.0448198681609029;1.2280416667961072;1.0000098406907474;0.7681688415999864;0.999999186211929
64.00125;1.2268469312922772;0.9313466077825594;0.7591379559506983;0.04139280181303005;0.03373944865436742;10.000062288179429;-0.7644229987506815;0.07574430450478029;1.044819943869638;1.2280418390461048;1.0000098201957723;0.768168866899742;0.9999991388722866
64.00375;1.2268465369829942;0.9313472063936619;0.7591388207817074;0.041392938086825246;0.03373958211627276;10.000062023240531;-0.7644229987781818;0.07574430264760698;1.0448200166007389;1.2280420089257433;1.0000097952167266;0.7681688865737286;0.9999990819944721
64.00625;1.2268470140177998;0.9313468162888986;0.7591383419663532;0.041392410775855815;0.033739150510160965;10.000061736515471;-0.7644229988061834;0.07574430088014632;1.044820086055272;1.2280421763771252;1.000009766000688;0.768168900644302;0.9999990159526301
64.00875;1.226846673137491;0.9313458110867517;0.7591378698314034;0.041392091328105084;0.03373891058291233;10.000061424069465;-0.7644229988346556;0.07574429923155289;1.0448201521131772;1.2280423414932762;1.0000097325660915;0.7681689091343484;0.9999989410988097
64.01125;1.2268476687567471;0.9313477784425211;0.7591389960396736;0.04139257738879932;0.03373929021012342;10.0000610817103;-0.7644229988635338;0.07574429773436031;1.044820214707282;1.2280425044422125;1.0000096947425463;0.7681689121314643;0.9999988577558065
64.01375;1.226847395393898;0.9313466379011796;0.7591383771015778;0.04139367548508961;0.03374020334433486;10.00006070640649;-0.764422998892728;0.0757442964260803;1.0448202736922483;1.2280426653829952;1.0000096522809057;0.7681689098212334;0.9999987662183797
64.01625;1.2268483230573448;0.9313473821071407;0.7591385546563536;0.041393683430896396;0.033740194616977894;10.000060296379015;-0.7644229989221346;0.07574429534656013;1.0448203288119866;1.228042824459561;1.000009604906006;0.7681689024338526;0.9999986667149732
64.01875;1.2268475464239743;0.9313461770616058;0.7591382018130468;0.041392784655422295;0.033739493458890456;10.000059850081815;-0.7644229989516503;0.07574429453258105;1.0448203797358446;1.2280429818101843;1.0000095522996193;0.7681688902356992;0.9999985593751461
64.02125;1.2268486735208557;0.9313470723436952;0.7591383872320594;0.04139323100612042;0.03373983614112596;10.000059365708864;-0.7644229989811951;0.07574429401716881;1.0448204261268492;1.2280431375636371;1.0000094941179212;0.7681688735427971;0.9999984442799147
64.02375;1.2268487608415974;0.9313471393424326;0.7591385455357218;0.04139205453522509;0.03373888444855941;10.000058841940302;-0.7644229990107344;0.07574429383207518;1.0448204676879387;1.2280432918773492;1.0000094300756113;0.7681688526537027;0.9999983215625639
64.02625;1.2268484359816223;0.93134670969815;0.7591385590658852;0.041393434354348634;0.033740027529513744;10.000058278983516;-0.7644229990402671;0.07574429400560737;1.044820504153519;1.2280434449543822;1.000009360059872;0.7681688278290194;0.9999981914912645
64.02875;1.2268484112583615;0.931347800074391;0.759139631204789;0.041393002942918845;0.0337396858290068;10.000057678900722;-0.7644229990697875;0.07574429455795925;1.0448205352844002;1.228043597018316;1.0000092841794013;0.7681687993876357;0.9999980544887817
64.03125;1.2268490736390738;0.9313466194267025;0.7591384327037644;0.041393182284045434;0.03373982286283381;10.000057045424416;-0.764422999099265;0.0757442954964686;1.0448205608911243;1.228043748373485;1.0000092026830047;0.7681687677665449;0.9999979110660354
64.03375;1.2268495149715244;0.9313472113577251;0.7591388215120726;0.041392439740182536;0.03373921434497476;10.000056383476808;-0.7644229991286652;0.07574429681363352;1.0448205808267554;1.2280438994966918;1.000009115861962;0.7681687334627199;0.9999977617668114
64.03625;1.226849017011747;0.9313462918341177;0.7591385650237219;0.041392633108385334;0.033739394313451625;10.000055697883834;-0.7644229991579969;0.0757442984910071;1.0448205949845446;1.2280440509878217;1.0000090240418371;0.7681686969381415;0.9999976072056317
64.03875;1.226849401020642;0.9313467106250828;0.7591388587671783;0.04139323179825947;0.03373988019195571;10.000054992283927;-0.764422999187343;0.07574430050220532;1.0448206033951173;1.2280442034339532;1.0000089276018114;0.7681686585838936;0.9999974480522434
64.04125;1.2268492473096093;0.931346962076808;0.7591393536076552;0.04139337417074718;0.033740008697869917;10.000054269166197;-0.7644229992168373;0.07574430281387114;1.0448206063194097;1.228044357290322;1.0000088269394949;0.7681686187402581;0.9999972849157744
64.04375;1.2268495842353508;0.9313469631759426;0.7591393452859034;0.04139239895991238;0.0337392125553382;10.000053529586634;-0.7644229992466001;0.07574430539224523;1.044820604169808;1.2280445127781772;1.0000087224401264;0.7681685776950332;0.9999971182798784
64.04625;1.2268502502790812;0.9313471394175314;0.7591392803203685;0.04139238155744814;0.03373918787362687;10.00005277226067;-0.7644229992766846;0.07574430821194277;1.0448205973230393;1.2280446698561218;1.000008614536973;0.7681685356401756;0.9999969484953952
64.04875;1.2268503940897788;0.9313473883741322;0.7591396017559671;0.041394255123136506;0.033740718701127125;10.000051993669556;-0.7644229993070708;0.07574431125867406;1.0448205860083293;1.2280448282841088;1.000008503770427;0.7681684926630299;0.9999967757752584
64.05125;1.2268501982237803;0.9313463819819603;0.759139113801986;0.041392711268177826;0.033739473159301106;10.000051189136117;-0.7644229993376979;0.07574431452547074;1.0448205703354585;1.2280449876922719;1.000008390749615;0.7681684488082551;0.9999966002226869
64.05375;1.2268506340119785;0.931346684138092;0.7591393048343167;0.041392078481255985;0.03373895270137117;10.000050353624829;-0.7644229993685112;0.07574431800293481;1.0448205503851646;1.2280451476557754;1.0000082760657103;0.7681684041223736;0.9999964219169004
64.05625;1.2268507063933045;0.9313460357437153;0.7591389486679735;0.041393073418855716;0.03373976884762289;10.00004948232797;-0.7644229993994921;0.07574432167119596;1.0448205262848138;1.2280453078225737;1.0000081602053918;0.7681683586180912;0.9999962409903388
64.05875;1.226851077745265;0.9313459756451636;0.7591388892413792;0.04139339494576706;0.03374002773245273;10.000048571389431;-0.7644229994306544;0.07574432550556619;1.0448204982707792;1.2280454680095245;1.0000080435216838;0.7681683122115939;0.9999960576201321
64.06125;1.2268512942201546;0.9313462087122499;0.7591391663451578;0.04139303836078436;0.03373973801726573;10.000047617887907;-0.7644229994620397;0.07574432948806357;1.0448204667331769;1.2280456281821446;1.0000079262907877;0.7681682647317762;0.9999958719817781
64.06375;1.226851521261752;0.931346863879955;0.7591397821696771;0.041392716759506606;0.03373947640780489;10.00004661896512;-0.7644229994937293;0.07574433361032687;1.0448204321822834;1.2280457883902511;1.000007808768882;0.7681682160061011;0.9999956842109426
64.06625;1.226851633871256;0.9313469426798379;0.7591399995665683;0.04139327903446324;0.03373993827664132;10.000045571420308;-0.7644229995258287;0.0757443378680436;1.044820395144664;1.2280459487484308;1.0000076912079785;0.7681681658949177;0.9999954943693681
64.06875;1.2268518626482021;0.9313471970674719;0.7591402880671424;0.0413925203695382;0.03373932012582067;10.000044471834507;-0.7644229995584172;0.0757443422542892;1.0448203560797644;1.22804610942278;1.0000075738911407;0.7681681142574216;0.9999953024705284
64.07125;1.2268516471947892;0.931346327046481;0.7591399340463224;0.041392758119146826;0.0337395262279866;10.00004331675652;-0.7644229995915237;0.0757443467582012;1.0448203153431805;1.2280462706038873;1.000007457196596;0.768168060920402;0.9999951085272762
64.07375;1.226851472979517;0.9313459362749332;0.7591399433695055;0.041391902030581885;0.03373883944205911;10.000042103534376;-0.7644229996251639;0.07574435136554336;1.04482027320069;1.2280464325246736;1.0000073416039703;0.7681680056469182;0.9999949125045261
64.07625;1.2268520767387383;0.9313456388373481;0.7591395445842191;0.04139247991706626;0.03373929990691076;10.000040831472287;-0.7644229996593799;0.07574435605357556;1.0448202298359606;1.2280465955214106;1.0000072275821739;0.7681679481803193;0.9999947142848246
64.07875;1.2268525677755164;0.9313468102539677;0.7591404088757641;0.041392314741249873;0.03373915759049025;10.000039501870848;-0.7644229996942417;0.07574436078392939;1.0448201852611945;1.2280467600479965;1.000007115450953;0.7681678883981149;0.9999945137715596
64.08125;1.2268522925708363;0.9313461086866376;0.7591402153797497;0.0413923025327381;0.03373916079893665;10.000038116950904;-0.7644229997298323;0.07574436550267812;1.0448201392627803;1.2280469265361287;1.000007005384962;0.7681678263978275;0.9999943109969771
64.08375;1.226852737099479;0.9313465728065643;0.7591405199692579;0.04139323043777068;0.03373991024437604;10.000036679208607;-0.7644229997662365;0.07574437015125965;1.0448200915067318;1.228047095194584;1.000006897522788;0.7681677624227186;0.9999941061399195
64.08625;1.2268529742181038;0.9313458202100079;0.7591399529540345;0.04139307776498074;0.033739784325750734;10.00003519146693;-0.7644229998035331;0.07574437468118998;1.0448200416753146;1.2280472659855017;1.0000067920298146;0.7681676967623006;0.9999938994988423
64.08875;1.2268527127773003;0.9313454528985237;0.7591399989368343;0.04139284138297574;0.033739603568495716;10.000033656772175;-0.764422999841791;0.07574437905853723;1.0448199895461259;1.2280474387588474;1.0000066891516344;0.7681676297341359;0.9999936914569094
64.09125;1.2268530781409797;0.9313468807365325;0.75914110963732;0.04139243692270881;0.03373926823020054;10.000032078425772;-0.7644229998810587;0.0757443832583466;1.0448199350414535;1.22804761336213;1.0000065892528394;0.768167561680005;0.9999934824656436
64.09375;1.226852753114724;0.9313456546061708;0.7591404727788554;0.04139147761899366;0.0337384992641829;10.000030460582149;-0.7644229999213481;0.0757443872649891;1.044819878202492;1.2280477896828752;1.0000064927525278;0.7681674928903497;0.9999932730416495
64.09625;1.2268532631902902;0.9313465383831723;0.7591410268766834;0.04139237676072829;0.03373922177721819;10.000028808976042;-0.7644229999626286;0.07574439107906006;1.0448198190912261;1.228047967642969;1.000006400022827;0.7681674235214963;0.9999930637429276
64.09875;1.2268537059382725;0.931346310216499;0.7591407038030573;0.04139269418596875;0.03373947159105624;10.00002713125812;-0.7644230000048418;0.07574439471758627;1.0448197577539033;1.2280481471274851;1.0000063113181674;0.7681673536081093;0.9999928551280062
64.10125;1.2268531942968974;0.9313467416036056;0.7591414961468251;0.041392924947760715;0.03373967660397097;10.00002543633523;-0.7644230000479122;0.0757443982080247;1.0448196942709047;1.2280483278916097;1.0000062267759464;0.7681672831329956;0.9999926477219
64.10375;1.2268534903227084;0.9313460543715546;0.7591408640502755;0.041391467921511695;0.033738483269265644;10.000023732994196;-0.7644230000917431;0.07574440158117922;1.0448196288121405;1.2280485095675366;1.0000061465036865;0.7681672120582915;0.9999924419805404
64.10625;1.2268537104337065;0.9313457444342966;0.7591405734982788;0.041392654893839066;0.03373944672656152;10.000022029144988;-0.7644230001362148;0.07574440486211385;1.0448195616678142;1.228048691789652;1.000006070628275;0.7681671403063738;0.9999922382597914
64.10875;1.2268532097412372;0.9313454191910419;0.7591407035136699;0.04139283538583502;0.03373960920079912;10.000020331567365;-0.7644230001812015;0.07574440806437764;1.0448194932016373;1.2280488743185947;1.000005999273607;0.7681670677249837;0.9999920368025993
64.11125;1.2268531778628902;0.9313462189445033;0.7591414475151271;0.0413930565005834;0.03373979147103312;10.000018645525381;-0.7644230002265971;0.0757444111926893;1.0448194237116446;1.2280490570633584;1.0000059325504471;0.7681669940598479;0.99999183770795
64.11375;1.2268536324005963;0.9313455293964535;0.7591406638752969;0.04139238331411725;0.0337392309971245;10.00001697509789;-0.7644230002723303;0.07574441424841032;1.044819353341022;1.2280492400083263;1.0000058705082646;0.7681669189647161;0.9999916409084421
64.11625;1.226853256928111;0.9313456077557758;0.7591410073256303;0.04139393627452182;0.0337405074671076;10.000015324262124;-0.7644230003183669;0.07574441723515565;1.044819282127627;1.2280494231316095;1.0000058130198672;0.7681668420576395;0.9999914461988558
64.11875;1.2268541742613084;0.9313472783581677;0.7591418365625693;0.04139256486809828;0.0337393643154394;10.000013697639641;-0.7644230003646992;0.07574442016451703;1.0448192100640123;1.228049606375296;1.000005759745514;0.7681667629830923;0.999991253264542
64.12125;1.2268539634065636;0.9313466062848521;0.7591414426205801;0.04139347222559248;0.033740109204665976;10.00001210065048;-0.7644230004113247;0.07574442305374662;1.0448191370463842;1.228049789669941;1.0000057102413598;0.7681666814451327;0.9999910617507679
64.12375;1.2268538789444858;0.9313469647115108;0.7591417991444268;0.04139229580511165;0.03373915172663694;10.000010539151573;-0.7644230004582317;0.07574442591728388;1.0448190628089191;1.228049972959494;1.0000056640645718;0.7681665972195909;0.9999908713843584
64.12625;1.2268537897853922;0.9313461648164835;0.7591412038037921;0.041393130674457566;0.03373983339293365;10.000009018760998;-0.7644230005054042;0.07574442876367612;1.0448189869812827;1.2280501561738177;1.000005620792149;0.7681665101507628;0.9999906819972179
64.12875;1.2268532655530777;0.9313451650004214;0.7591407049225282;0.04139297828244897;0.03373972194012149;10.000007544768298;-0.7644230005528313;0.07574443159655907;1.0448189091997846;1.2280503391947022;1.0000055800648708;0.7681664201392896;0.9999904935009747
64.13125;1.2268536943567132;0.9313467461618408;0.7591417111634987;0.04139193469548455;0.033738857526756885;10.000006122894254;-0.7644230006005152;0.07574443441489899;1.0448188291547238;1.2280505218563724;1.0000055416802764;0.768166327166287;0.9999903059171026
64.13375;1.226853637795417;0.9313462966314748;0.7591413544324909;0.04139263723570401;0.03373942942414812;10.000004759794274;-0.7644230006484741;0.07574443721431487;1.0448187466183139;1.2280507039421855;1.0000055056338764;0.7681662313542043;0.9999901193452614
64.13625;1.2268536440116087;0.9313457080508927;0.7591408382511973;0.041392758344620126;0.03373952538871446;10.000003462643651;-0.7644230006967302;0.0757444399868579;1.0448186614790833;1.2280508851617549;1.0000054720762919;0.7681661329990898;0.9999899338930557
64.13875;1.2268536977950364;0.9313475347041785;0.7591422548822144;0.04139357002908635;0.033740182675198085;10.000002238619805;-0.7644230007452931;0.0757444427162599;1.0448185737238127;1.22805106513935;1.0000054412336101;0.7681660325293733;0.9999897497126669
64.14125;1.2268527911922689;0.9313471387233998;0.7591424484857066;0.041393323162205654;0.033740003308461324;10.000001095108866;-0.764423000794157;0.07574444537551019;1.044818483383458;1.228051243440898;1.0000054133728786;0.7681659304126932;0.9999895670706735
64.14375;1.2268527666724296;0.9313466638914872;0.7591420270022177;0.04139294682544853;0.033739693931998056;10.00000003998566;-0.7644230008433068;0.07574444793197707;1.044818390493619;1.228051419629846;1.000005388797741;0.7681658270879661;0.9999893863110826
64.14625;1.2268533795227228;0.9313461863935505;0.7591412044659858;0.04139271180470215;0.03373948201260947;9.999999080833717;-0.7644230008927273;0.07574445035187236;1.0448182951192437;1.2280515933014935;1.0000053678149885;0.7681657229521186;0.9999892077544539
64.14875;1.2268534134761837;0.9313470943145221;0.7591418654470394;0.04139358644671526;0.03374019031261071;9.999998223441324;-0.7644230009424176;0.07574445259827585;1.0448181974777302;1.2280517640712219;1.0000053506975048;0.7681656184043969;0.9999890316513204
64.15125;1.226852528904137;0.9313459966343078;0.7591414566309851;0.04139289213917174;0.033739644841336944;9.999997470939967;-0.7644230009923939;0.07574445463071812;1.0448180980490813;1.228051931606841;1.0000053376320714;0.7681655139496634;0.9999888581965197
64.15375;1.2268527372681681;0.9313472591525269;0.7591422924228688;0.04139309649237035;0.03373980164301446;9.999996824208461;-0.7644230010426778;0.07574445640735306;1.044817997537391;1.2280520957706458;1.000005328688406;0.7681654102574459;0.9999886875550534
64.15625;1.2268526450448094;0.9313471837578817;0.7591422211733136;0.041393054349969614;0.03373976563965991;9.999996283052162;-0.764423001093285;0.07574445788507264;1.0448178967303412;1.2280522567088104;1.0000053239106417;0.768165308105581;0.9999885198812429
64.15875;1.2268522616109765;0.9313469513994713;0.7591422001008883;0.04139343737226965;0.03374008406521613;9.99999584679564;-0.7644230011442272;0.07574445902331525;1.0448177963915561;1.2280524147610161;1.0000053234281927;0.7681652082939985;0.9999883553418151
64.16125;1.2268523983241733;0.9313478101081131;0.7591427449434999;0.04139321076386347;0.033739891166370904;9.999995513537154;-0.7644230011955305;0.07574445979032653;1.0448176972352339;1.2280525703466267;1.0000053274234713;0.7681651116237889;0.9999881941471214
64.16375;1.2268528117415485;0.9313475270976399;0.7591421869283883;0.0413928405454856;0.03373957351575669;9.999995279570138;-0.7644230012472412;0.07574446016178824;1.0448175999274927;1.2280527239706565;1.0000053360333934;0.7681650189374813;0.9999880365865579
64.16625;1.2268519857640003;0.9313475950142333;0.7591426812330921;0.041393193583557746;0.033739879411189735;9.999995140211015;-0.764423001299402;0.07574446011408925;1.044817505059817;1.2280528762593808;1.0000053493077674;0.7681649311450698;0.9999878831015631
64.16875;1.2268520096363253;0.9313478095892511;0.7591427686990773;0.041393258614600185;0.033739927128830886;9.999995091014263;-0.7644230013520186;0.07574445962255905;1.0448174131193335;1.2280530278816035;1.0000053671859648;0.7681648491640802;0.9999877343317616
64.17125;1.226851552274254;0.9313474857632116;0.7591427144090691;0.04139378231261921;0.03374036190205321;9.999995128278378;-0.7644230014050507;0.0757444586668089;1.0448173244865084;1.2280531793881653;1.0000053894687781;0.768164773821456;0.9999875910337326
64.17375;1.2268517739489158;0.9313476721450701;0.7591426548399463;0.04139351356824021;0.033740132054254135;9.9999952487376;-0.7644230014584299;0.07574445723638336;1.044817239441641;1.2280533311445612;1.0000054158666603;0.7681647058393004;0.9999874539800301
64.17625;1.226851916752429;0.9313479835417092;0.7591427447938627;0.04139266904303416;0.03373943504738722;9.999995448611312;-0.7644230015120701;0.0757444553305272;1.0448171581971744;1.228053483387727;1.0000054461109982;0.7681646458708424;0.9999873239122241
64.17875;1.2268522120776821;0.9313484349784378;0.7591428534292138;0.04139339653568505;0.033740015212051014;9.999995722637198;-0.7644230015658671;0.07574445295434905;1.0448170809591615;1.2280536362678383;1.0000054799730265;0.7681645944786076;0.999987201468493
64.18125;1.2268517200323115;0.9313469145002583;0.7591418412733365;0.041392935583799396;0.033739648366328236;9.999996064202893;-0.7644230016196886;0.0757444501176154;1.0448170079450483;1.2280537898346326;1.000005517188821;0.7681645520973663;0.9999870871054412
64.18375;1.2268517156362917;0.9313483900715616;0.7591429692867783;0.04139180488443584;0.033738722261569626;9.999996466644294;-0.7644230016733633;0.07574444683645634;1.0448169393632345;1.2280539440380969;1.000005557455442;0.7681645190656942;0.9999869810784193
64.18625;1.2268516024315175;0.9313482274523155;0.7591428295664141;0.04139301069747457;0.03373970372469135;9.999996924183105;-0.7644230017266908;0.07574444313668686;1.0448168754302833;1.2280540987924586;1.000005600486311;0.768164495705033;0.9999868835052272
64.18875;1.2268516919708923;0.9313486389094231;0.7591430327048475;0.04139348171998866;0.033740080772389026;9.999997431511137;-0.7644230017794693;0.0757444390587102;1.0448168164085883;1.228054254088454;1.0000056460138058;0.7681644823637706;0.9999867944960367
64.19125;1.22685116234575;0.9313484303614993;0.7591431139434551;0.04139379129933378;0.033740343344949734;9.999997982931882;-0.7644230018315097;0.07574443465658592;1.0448167625653413;1.228054410049567;1.0000056937483617;0.7681644793642762;0.9999867142578571
64.19375;1.2268511122029313;0.931348143182597;0.7591428346505067;0.04139272223641313;0.03373946909056126;9.999998572170925;-0.7644230018826387;0.0757444299877175;1.0448167140695026;1.2280545668535827;1.0000057433172207;0.7681644868807651;0.99998664311063
64.19625;1.2268512121885609;0.931347435741792;0.759142120077323;0.041392725232994816;0.033739464644922085;9.99999919274381;-0.7644230019327146;0.07574442510454427;1.0448166709638127;1.2280547245993583;1.0000057942168104;0.7681645048622805;0.9999865814160082
64.19875;1.2268510737850864;0.9313476531488244;0.7591423069358778;0.04139350932813091;0.033740103538766705;9.999999838192052;-0.7644230019816464;0.07574442005326606;1.0448166331905475;1.2280548832552611;1.000005845841954;0.7681645330554328;0.9999865294632777
64.20125;1.2268517629343851;0.9313488422659114;0.7591427737781665;0.041392560835291185;0.03373930755775563;10.000000501686175;-0.7644230020293962;0.07574441487315603;1.044816600574297;1.228055042704773;1.0000058975618942;0.7681645710665836;0.9999864873785081
64.20375;1.2268507313888204;0.9313469804778499;0.7591418186309683;0.04139304540124193;0.033739727115065225;10.00000117574036;-0.7644230020759566;0.07574440959411567;1.0448165728053385;1.2280552028046043;1.000005948802002;0.7681646184282622;0.9999864551267985
64.20625;1.2268515625296974;0.9313491006273654;0.7591429569403335;0.041393918239198864;0.03374041207525027;10.000001852781233;-0.7644230021213103;0.07574440423482538;1.0448165494602328;1.2280553633970555;1.0000059990960393;0.7681646746732564;0.9999864326382966
64.20875;1.2268512675436707;0.931347953236919;0.75914212949696;0.04139438595746751;0.033740797963414816;10.000002525455814;-0.7644230021654113;0.07574439880376709;1.0448165300320005;1.228055524295951;1.000006048065658;0.768164739362867;0.9999864199272864
64.21125;1.226850684923875;0.9313471478045502;0.7591417600866853;0.0413926201526673;0.03373937141177854;10.00000318631064;-0.7644230022081864;0.07574439330227101;1.0448165139919001;1.2280556852688536;1.0000060954138517;0.7681648120464019;0.9999864170676998
64.21375;1.2268505922814674;0.9313472275492021;0.7591418108839934;0.04139345608980616;0.0337400522874415;10.000003828074853;-0.7644230022495371;0.07574438772859747;1.044816500907588;1.2280558460081334;1.0000061409809675;0.7681648922585912;0.9999864241168155
64.21625;1.2268513114641522;0.9313482269494703;0.7591421115141268;0.04139391624368331;0.0337404047713266;10.000004444687713;-0.7644230022893487;0.07574438208207283;1.0448164905312758;1.2280560061364412;1.000006184764982;0.7681649796005535;0.9999864411040329
64.21875;1.2268508971500136;0.9313483283162536;0.7591423849590806;0.0413933319245438;0.0337399373256407;10.00000503161795;-0.7644230023275232;0.0757443763673884;1.0448164827906603;1.2280561652496835;1.0000062268680556;0.7681650737707477;0.9999864680215408
