time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_UPuInjTerminal;Bess_GEN_IpInjTerminal;Bess_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Bess_GEN_VoltageSetpointPu;Bess_GEN_NetworkFrequencyPu;NetworkFrequencyPu
50.413419000;1.044e+00;6.696e-01;-9.260e-01;6.412e-01;-8.865e-01;1.023e+00;6.710e-01;-8.680e-01;1.044e+00;4.018e-01;-5.556e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.425419000;1.044e+00;6.696e-01;-9.253e-01;6.411e-01;-8.859e-01;1.023e+00;6.710e-01;-8.674e-01;1.044e+00;4.018e-01;-5.552e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.567419000;1.044e+00;6.687e-01;-9.175e-01;6.403e-01;-8.784e-01;1.023e+00;6.700e-01;-8.599e-01;1.044e+00;4.012e-01;-5.505e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.588419000;1.044e+00;6.686e-01;-9.163e-01;6.401e-01;-8.773e-01;1.023e+00;6.698e-01;-8.588e-01;1.044e+00;4.012e-01;-5.498e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.589419000;1.044e+00;6.686e-01;-9.163e-01;6.401e-01;-8.773e-01;1.024e+00;6.698e-01;-8.588e-01;1.044e+00;4.011e-01;-5.498e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.660419000;1.044e+00;6.681e-01;-9.124e-01;6.397e-01;-8.736e-01;1.024e+00;6.693e-01;-8.551e-01;1.044e+00;4.009e-01;-5.474e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.672419000;1.044e+00;6.681e-01;-9.117e-01;6.396e-01;-8.729e-01;1.024e+00;6.693e-01;-8.544e-01;1.044e+00;4.008e-01;-5.470e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.707419000;1.044e+00;6.679e-01;-9.098e-01;6.395e-01;-8.711e-01;1.024e+00;6.690e-01;-8.526e-01;1.044e+00;4.007e-01;-5.459e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.808419000;1.044e+00;6.674e-01;-9.043e-01;6.390e-01;-8.658e-01;1.024e+00;6.685e-01;-8.473e-01;1.044e+00;4.004e-01;-5.426e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.852419000;1.044e+00;6.672e-01;-9.019e-01;6.389e-01;-8.635e-01;1.024e+00;6.683e-01;-8.450e-01;1.044e+00;4.003e-01;-5.411e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.885419000;1.044e+00;6.671e-01;-9.001e-01;6.387e-01;-8.618e-01;1.024e+00;6.682e-01;-8.433e-01;1.044e+00;4.003e-01;-5.401e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.916419000;1.044e+00;6.670e-01;-8.984e-01;6.387e-01;-8.602e-01;1.024e+00;6.680e-01;-8.417e-01;1.044e+00;4.002e-01;-5.390e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
51.068419000;1.044e+00;6.667e-01;-8.902e-01;6.383e-01;-8.523e-01;1.024e+00;6.676e-01;-8.338e-01;1.044e+00;4.000e-01;-5.341e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
51.190419000;1.044e+00;6.666e-01;-8.835e-01;6.382e-01;-8.459e-01;1.024e+00;6.674e-01;-8.275e-01;1.044e+00;3.999e-01;-5.301e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
51.198419000;1.044e+00;6.666e-01;-8.831e-01;6.382e-01;-8.455e-01;1.024e+00;6.673e-01;-8.271e-01;1.044e+00;3.999e-01;-5.299e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
51.236419000;1.044e+00;6.665e-01;-8.811e-01;6.382e-01;-8.436e-01;1.024e+00;6.673e-01;-8.251e-01;1.044e+00;3.999e-01;-5.286e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
51.309419000;1.044e+00;6.665e-01;-8.771e-01;6.381e-01;-8.398e-01;1.024e+00;6.672e-01;-8.213e-01;1.044e+00;3.999e-01;-5.263e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
51.375419000;1.044e+00;6.665e-01;-8.735e-01;6.381e-01;-8.364e-01;1.024e+00;6.671e-01;-8.179e-01;1.044e+00;3.999e-01;-5.241e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
51.376419000;1.044e+00;6.665e-01;-8.735e-01;6.381e-01;-8.363e-01;1.025e+00;6.671e-01;-8.179e-01;1.044e+00;3.999e-01;-5.241e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
51.554419000;1.044e+00;6.665e-01;-8.639e-01;6.381e-01;-8.271e-01;1.025e+00;6.669e-01;-8.087e-01;1.044e+00;3.999e-01;-5.183e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
51.996419000;1.044e+00;6.665e-01;-8.402e-01;6.381e-01;-8.045e-01;1.025e+00;6.666e-01;-7.860e-01;1.044e+00;3.999e-01;-5.041e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
52.059419000;1.044e+00;6.665e-01;-8.369e-01;6.381e-01;-8.012e-01;1.025e+00;6.666e-01;-7.828e-01;1.044e+00;3.999e-01;-5.021e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
52.172419000;1.044e+00;6.665e-01;-8.308e-01;6.381e-01;-7.955e-01;1.025e+00;6.665e-01;-7.771e-01;1.044e+00;3.999e-01;-4.985e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
52.173419000;1.044e+00;6.665e-01;-8.308e-01;6.381e-01;-7.954e-01;1.026e+00;6.665e-01;-7.770e-01;1.044e+00;3.999e-01;-4.985e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
52.797419000;1.044e+00;6.665e-01;-7.977e-01;6.382e-01;-7.638e-01;1.026e+00;6.660e-01;-7.454e-01;1.044e+00;3.999e-01;-4.786e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
52.981419000;1.044e+00;6.665e-01;-7.881e-01;6.382e-01;-7.545e-01;1.026e+00;6.658e-01;-7.361e-01;1.044e+00;3.999e-01;-4.728e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
52.982419000;1.044e+00;6.665e-01;-7.880e-01;6.382e-01;-7.545e-01;1.027e+00;6.658e-01;-7.361e-01;1.044e+00;3.999e-01;-4.728e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
53.800419000;1.044e+00;6.665e-01;-7.454e-01;6.382e-01;-7.136e-01;1.027e+00;6.652e-01;-6.953e-01;1.044e+00;3.999e-01;-4.472e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
53.801419000;1.044e+00;6.665e-01;-7.453e-01;6.382e-01;-7.136e-01;1.028e+00;6.652e-01;-6.952e-01;1.044e+00;3.999e-01;-4.472e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
54.445988000;1.044e+00;6.666e-01;-7.121e-01;6.382e-01;-6.818e-01;1.028e+00;6.647e-01;-6.634e-01;1.044e+00;3.999e-01;-4.273e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
54.493988000;1.044e+00;6.666e-01;-7.096e-01;6.382e-01;-6.794e-01;1.028e+00;6.646e-01;-6.611e-01;1.044e+00;3.999e-01;-4.258e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
54.630988000;1.044e+00;6.666e-01;-7.026e-01;6.382e-01;-6.727e-01;1.028e+00;6.645e-01;-6.544e-01;1.044e+00;3.999e-01;-4.216e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
54.631988000;1.044e+00;6.666e-01;-7.026e-01;6.382e-01;-6.727e-01;1.029e+00;6.645e-01;-6.543e-01;1.044e+00;3.999e-01;-4.216e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
55.473988000;1.044e+00;6.666e-01;-6.599e-01;6.382e-01;-6.318e-01;1.029e+00;6.639e-01;-6.135e-01;1.044e+00;3.999e-01;-3.959e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
55.474988000;1.044e+00;6.666e-01;-6.598e-01;6.382e-01;-6.318e-01;1.030e+00;6.639e-01;-6.134e-01;1.044e+00;3.999e-01;-3.959e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
55.575988000;1.044e+00;6.666e-01;-6.547e-01;6.382e-01;-6.269e-01;1.030e+00;6.638e-01;-6.086e-01;1.044e+00;3.999e-01;-3.928e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
56.328988000;1.044e+00;6.666e-01;-6.171e-01;6.382e-01;-5.909e-01;1.030e+00;6.632e-01;-5.726e-01;1.044e+00;4.000e-01;-3.703e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
56.329988000;1.044e+00;6.666e-01;-6.171e-01;6.382e-01;-5.908e-01;1.031e+00;6.632e-01;-5.725e-01;1.044e+00;4.000e-01;-3.702e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
56.709988000;1.044e+00;6.666e-01;-5.983e-01;6.382e-01;-5.728e-01;1.031e+00;6.629e-01;-5.545e-01;1.044e+00;4.000e-01;-3.590e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
57.012988000;1.044e+00;6.666e-01;-5.834e-01;6.382e-01;-5.585e-01;1.031e+00;6.627e-01;-5.402e-01;1.044e+00;4.000e-01;-3.500e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
57.050988000;1.044e+00;6.666e-01;-5.815e-01;6.382e-01;-5.567e-01;1.031e+00;6.627e-01;-5.385e-01;1.044e+00;4.000e-01;-3.489e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
57.195988000;1.044e+00;6.666e-01;-5.744e-01;6.382e-01;-5.499e-01;1.031e+00;6.626e-01;-5.317e-01;1.044e+00;4.000e-01;-3.446e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
57.196988000;1.044e+00;6.666e-01;-5.743e-01;6.382e-01;-5.499e-01;1.032e+00;6.626e-01;-5.316e-01;1.044e+00;4.000e-01;-3.446e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
58.074988000;1.044e+00;6.666e-01;-5.317e-01;6.382e-01;-5.091e-01;1.032e+00;6.619e-01;-4.908e-01;1.044e+00;4.000e-01;-3.190e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
58.075988000;1.044e+00;6.666e-01;-5.316e-01;6.382e-01;-5.090e-01;1.033e+00;6.619e-01;-4.908e-01;1.044e+00;4.000e-01;-3.190e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
58.402988000;1.044e+00;6.666e-01;-5.159e-01;6.382e-01;-4.940e-01;1.033e+00;6.617e-01;-4.757e-01;1.044e+00;4.000e-01;-3.095e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
58.418988000;1.044e+00;6.666e-01;-5.151e-01;6.382e-01;-4.932e-01;1.033e+00;6.617e-01;-4.750e-01;1.044e+00;4.000e-01;-3.091e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
58.646988000;1.044e+00;6.666e-01;-5.042e-01;6.383e-01;-4.828e-01;1.033e+00;6.615e-01;-4.645e-01;1.044e+00;4.000e-01;-3.025e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
58.968988000;1.044e+00;6.666e-01;-4.889e-01;6.383e-01;-4.681e-01;1.033e+00;6.613e-01;-4.499e-01;1.044e+00;4.000e-01;-2.933e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
58.969988000;1.044e+00;6.666e-01;-4.889e-01;6.383e-01;-4.680e-01;1.034e+00;6.613e-01;-4.498e-01;1.044e+00;4.000e-01;-2.933e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
59.610988000;1.044e+00;6.666e-01;-4.586e-01;6.383e-01;-4.390e-01;1.034e+00;6.609e-01;-4.208e-01;1.044e+00;4.000e-01;-2.751e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
59.674988000;1.044e+00;6.666e-01;-4.556e-01;6.383e-01;-4.362e-01;1.034e+00;6.608e-01;-4.179e-01;1.044e+00;4.000e-01;-2.733e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
59.874988000;1.044e+00;6.666e-01;-4.462e-01;6.383e-01;-4.272e-01;1.034e+00;6.607e-01;-4.090e-01;1.044e+00;4.000e-01;-2.677e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
59.875988000;1.044e+00;6.666e-01;-4.461e-01;6.383e-01;-4.272e-01;1.035e+00;6.607e-01;-4.089e-01;1.044e+00;4.000e-01;-2.677e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
60.794988000;1.044e+00;6.666e-01;-4.035e-01;6.383e-01;-3.863e-01;1.035e+00;6.600e-01;-3.681e-01;1.044e+00;4.000e-01;-2.421e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
60.795988000;1.044e+00;6.666e-01;-4.034e-01;6.383e-01;-3.863e-01;1.036e+00;6.600e-01;-3.681e-01;1.044e+00;4.000e-01;-2.420e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
61.227988000;1.044e+00;6.666e-01;-3.836e-01;6.383e-01;-3.673e-01;1.036e+00;6.597e-01;-3.491e-01;1.044e+00;4.000e-01;-2.301e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
61.313988000;1.044e+00;6.666e-01;-3.796e-01;6.383e-01;-3.635e-01;1.036e+00;6.597e-01;-3.453e-01;1.044e+00;4.000e-01;-2.278e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
61.729988000;1.044e+00;6.666e-01;-3.607e-01;6.383e-01;-3.454e-01;1.036e+00;6.594e-01;-3.272e-01;1.044e+00;4.000e-01;-2.164e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
61.730988000;1.044e+00;6.666e-01;-3.607e-01;6.383e-01;-3.453e-01;1.037e+00;6.594e-01;-3.271e-01;1.044e+00;4.000e-01;-2.164e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
61.943988000;1.044e+00;6.666e-01;-3.510e-01;6.383e-01;-3.361e-01;1.037e+00;6.592e-01;-3.179e-01;1.044e+00;4.000e-01;-2.106e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
62.218988000;1.044e+00;6.667e-01;-3.386e-01;6.383e-01;-3.242e-01;1.037e+00;6.591e-01;-3.060e-01;1.044e+00;4.000e-01;-2.032e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
62.245988000;1.044e+00;6.667e-01;-3.374e-01;6.383e-01;-3.230e-01;1.037e+00;6.590e-01;-3.049e-01;1.044e+00;4.000e-01;-2.024e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
62.678988000;1.044e+00;6.667e-01;-3.180e-01;6.383e-01;-3.045e-01;1.037e+00;6.588e-01;-2.863e-01;1.044e+00;4.000e-01;-1.908e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
62.679988000;1.044e+00;6.667e-01;-3.180e-01;6.383e-01;-3.044e-01;1.038e+00;6.588e-01;-2.863e-01;1.044e+00;4.000e-01;-1.908e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
63.643988000;1.044e+00;6.667e-01;-2.753e-01;6.383e-01;-2.635e-01;1.038e+00;6.581e-01;-2.454e-01;1.044e+00;4.000e-01;-1.652e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
63.644988000;1.044e+00;6.667e-01;-2.752e-01;6.383e-01;-2.635e-01;1.039e+00;6.581e-01;-2.454e-01;1.044e+00;4.000e-01;-1.651e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
64.127988000;1.044e+00;6.667e-01;-2.541e-01;6.383e-01;-2.433e-01;1.039e+00;6.578e-01;-2.252e-01;1.044e+00;4.000e-01;-1.524e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
64.238988000;1.044e+00;6.667e-01;-2.492e-01;6.383e-01;-2.386e-01;1.039e+00;6.577e-01;-2.205e-01;1.044e+00;4.000e-01;-1.495e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
64.624988000;1.044e+00;6.667e-01;-2.325e-01;6.383e-01;-2.226e-01;1.039e+00;6.575e-01;-2.045e-01;1.044e+00;4.000e-01;-1.395e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
64.625988000;1.044e+00;6.667e-01;-2.325e-01;6.383e-01;-2.226e-01;1.040e+00;6.575e-01;-2.045e-01;1.044e+00;4.000e-01;-1.395e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
64.829988000;1.044e+00;6.667e-01;-2.237e-01;6.383e-01;-2.141e-01;1.040e+00;6.574e-01;-1.960e-01;1.044e+00;4.000e-01;-1.342e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
64.892988000;1.044e+00;6.667e-01;-2.210e-01;6.383e-01;-2.116e-01;1.040e+00;6.573e-01;-1.934e-01;1.044e+00;4.000e-01;-1.326e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
65.622077000;1.044e+00;6.667e-01;-1.898e-01;6.383e-01;-1.817e-01;1.040e+00;6.569e-01;-1.636e-01;1.044e+00;4.000e-01;-1.139e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
65.623077000;1.044e+00;6.667e-01;-1.897e-01;6.383e-01;-1.817e-01;1.041e+00;6.569e-01;-1.636e-01;1.044e+00;4.000e-01;-1.138e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
66.636077000;1.044e+00;6.667e-01;-1.470e-01;6.383e-01;-1.408e-01;1.041e+00;6.562e-01;-1.227e-01;1.044e+00;4.000e-01;-8.822e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
66.637077000;1.044e+00;6.667e-01;-1.470e-01;6.383e-01;-1.407e-01;1.042e+00;6.562e-01;-1.227e-01;1.044e+00;4.000e-01;-8.820e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
67.087077000;1.044e+00;6.667e-01;-1.283e-01;6.383e-01;-1.228e-01;1.042e+00;6.560e-01;-1.047e-01;1.044e+00;4.000e-01;-7.695e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
67.121077000;1.044e+00;6.667e-01;-1.268e-01;6.383e-01;-1.215e-01;1.042e+00;6.559e-01;-1.034e-01;1.044e+00;4.000e-01;-7.611e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
67.254077000;1.044e+00;6.667e-01;-1.213e-01;6.383e-01;-1.162e-01;1.042e+00;6.558e-01;-9.813e-02;1.044e+00;4.000e-01;-7.280e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
67.544077000;1.044e+00;6.667e-01;-1.094e-01;6.383e-01;-1.047e-01;1.042e+00;6.557e-01;-8.667e-02;1.044e+00;4.000e-01;-6.563e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
67.622077000;1.044e+00;6.667e-01;-1.062e-01;6.383e-01;-1.016e-01;1.042e+00;6.556e-01;-8.361e-02;1.044e+00;4.000e-01;-6.370e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
67.667077000;1.044e+00;6.667e-01;-1.043e-01;6.383e-01;-9.988e-02;1.042e+00;6.556e-01;-8.184e-02;1.044e+00;4.000e-01;-6.259e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
67.668077000;1.044e+00;6.667e-01;-1.043e-01;6.383e-01;-9.984e-02;1.043e+00;6.556e-01;-8.180e-02;1.044e+00;4.000e-01;-6.257e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
68.717077000;1.044e+00;6.667e-01;-6.156e-02;6.383e-01;-5.894e-02;1.043e+00;6.550e-01;-4.092e-02;1.044e+00;4.000e-01;-3.694e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
68.718077000;1.044e+00;6.667e-01;-6.152e-02;6.383e-01;-5.890e-02;1.044e+00;6.550e-01;-4.088e-02;1.044e+00;4.000e-01;-3.691e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
69.785077000;1.044e+00;6.667e-01;-1.884e-02;6.383e-01;-1.804e-02;1.044e+00;6.543e-01;-3.511e-05;1.044e+00;4.000e-01;-1.130e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
69.786077000;1.044e+00;6.667e-01;-1.880e-02;6.383e-01;-1.800e-02;1.045e+00;6.543e-01;3.185e-06;1.044e+00;4.000e-01;-1.128e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
69.994077000;1.044e+00;6.667e-01;-1.056e-02;6.383e-01;-1.012e-02;1.045e+00;6.542e-01;7.881e-03;1.044e+00;4.000e-01;-6.339e-03;1.000e+01;9.808e-01;5.000e+01;5.000e+01
70.060077000;1.044e+00;6.667e-01;-7.958e-03;6.383e-01;-7.620e-03;1.045e+00;6.542e-01;1.037e-02;1.044e+00;4.000e-01;-4.775e-03;1.000e+01;9.808e-01;5.000e+01;5.000e+01
70.294077000;1.044e+00;6.667e-01;1.258e-03;6.383e-01;1.205e-03;1.045e+00;6.540e-01;1.920e-02;1.044e+00;4.000e-01;7.550e-04;1.000e+01;9.808e-01;5.000e+01;5.000e+01
70.356077000;1.044e+00;6.667e-01;3.695e-03;6.383e-01;3.538e-03;1.045e+00;6.540e-01;2.153e-02;1.044e+00;4.000e-01;2.217e-03;1.000e+01;9.808e-01;5.000e+01;5.000e+01
70.873077000;1.044e+00;6.667e-01;2.391e-02;6.383e-01;2.289e-02;1.045e+00;6.537e-01;4.087e-02;1.044e+00;4.000e-01;1.435e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
70.874077000;1.044e+00;6.667e-01;2.395e-02;6.383e-01;2.293e-02;1.046e+00;6.537e-01;4.091e-02;1.044e+00;4.000e-01;1.437e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
71.981077000;1.044e+00;6.667e-01;6.665e-02;6.383e-01;6.382e-02;1.046e+00;6.531e-01;8.177e-02;1.044e+00;4.000e-01;3.999e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
71.982077000;1.044e+00;6.667e-01;6.669e-02;6.383e-01;6.385e-02;1.047e+00;6.531e-01;8.181e-02;1.044e+00;4.000e-01;4.001e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
72.963077000;1.044e+00;6.667e-01;1.039e-01;6.383e-01;9.946e-02;1.047e+00;6.525e-01;1.174e-01;1.044e+00;4.000e-01;6.233e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
73.101077000;1.044e+00;6.667e-01;1.091e-01;6.383e-01;1.044e-01;1.047e+00;6.525e-01;1.224e-01;1.044e+00;4.000e-01;6.543e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
73.101977000;1.044e+00;6.667e-01;1.091e-01;6.383e-01;1.044e-01;1.047e+00;6.525e-01;1.224e-01;1.044e+00;4.000e-01;6.545e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
73.102877000;1.044e+00;6.667e-01;1.091e-01;6.383e-01;1.045e-01;1.047e+00;6.525e-01;1.224e-01;1.044e+00;4.000e-01;6.546e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
73.357877000;1.044e+00;6.666e-01;9.474e-02;6.383e-01;9.070e-02;1.047e+00;6.526e-01;1.086e-01;1.044e+00;4.000e-01;5.684e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
73.365877000;1.044e+00;6.666e-01;9.422e-02;6.383e-01;9.021e-02;1.047e+00;6.527e-01;1.082e-01;1.044e+00;4.000e-01;5.653e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
73.369877000;1.044e+00;6.666e-01;9.396e-02;6.383e-01;8.996e-02;1.047e+00;6.527e-01;1.079e-01;1.044e+00;4.000e-01;5.638e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
73.371877000;1.044e+00;6.666e-01;9.383e-02;6.383e-01;8.984e-02;1.047e+00;6.527e-01;1.078e-01;1.044e+00;4.000e-01;5.630e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
73.457877000;1.044e+00;6.666e-01;8.811e-02;6.383e-01;8.436e-02;1.047e+00;6.527e-01;1.023e-01;1.044e+00;4.000e-01;5.287e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
73.730877000;1.044e+00;6.667e-01;6.842e-02;6.383e-01;6.551e-02;1.047e+00;6.531e-01;8.347e-02;1.044e+00;4.000e-01;4.105e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
73.731877000;1.044e+00;6.667e-01;6.835e-02;6.383e-01;6.544e-02;1.047e+00;6.531e-01;8.339e-02;1.044e+00;4.000e-01;4.101e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
73.735877000;1.044e+00;6.667e-01;6.804e-02;6.383e-01;6.515e-02;1.047e+00;6.531e-01;8.310e-02;1.044e+00;4.000e-01;4.083e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
73.752877000;1.044e+00;6.667e-01;6.674e-02;6.383e-01;6.390e-02;1.047e+00;6.531e-01;8.186e-02;1.044e+00;4.000e-01;4.005e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
73.753877000;1.044e+00;6.667e-01;6.667e-02;6.383e-01;6.383e-02;1.046e+00;6.531e-01;8.179e-02;1.044e+00;4.000e-01;4.000e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
74.117877000;1.044e+00;6.667e-01;3.753e-02;6.383e-01;3.593e-02;1.046e+00;6.535e-01;5.391e-02;1.044e+00;4.000e-01;2.252e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
74.119877000;1.044e+00;6.667e-01;3.737e-02;6.383e-01;3.578e-02;1.046e+00;6.535e-01;5.375e-02;1.044e+00;4.000e-01;2.242e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
74.279877000;1.044e+00;6.667e-01;2.393e-02;6.383e-01;2.291e-02;1.046e+00;6.537e-01;4.089e-02;1.044e+00;4.000e-01;1.436e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
74.280877000;1.044e+00;6.667e-01;2.385e-02;6.383e-01;2.283e-02;1.045e+00;6.537e-01;4.081e-02;1.044e+00;4.000e-01;1.431e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
74.777877000;1.044e+00;6.667e-01;-1.880e-02;6.383e-01;-1.800e-02;1.045e+00;6.543e-01;-1.594e-06;1.044e+00;4.000e-01;-1.128e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
74.778877000;1.044e+00;6.667e-01;-1.889e-02;6.383e-01;-1.808e-02;1.044e+00;6.543e-01;-8.297e-05;1.044e+00;4.000e-01;-1.133e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
75.078877000;1.044e+00;6.667e-01;-4.443e-02;6.383e-01;-4.254e-02;1.044e+00;6.547e-01;-2.453e-02;1.044e+00;4.000e-01;-2.666e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
75.283877000;1.044e+00;6.667e-01;-6.145e-02;6.383e-01;-5.884e-02;1.044e+00;6.550e-01;-4.082e-02;1.044e+00;4.000e-01;-3.687e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
75.284877000;1.044e+00;6.667e-01;-6.154e-02;6.383e-01;-5.892e-02;1.043e+00;6.550e-01;-4.089e-02;1.044e+00;4.000e-01;-3.692e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
75.434877000;1.044e+00;6.667e-01;-7.368e-02;6.383e-01;-7.054e-02;1.043e+00;6.552e-01;-5.251e-02;1.044e+00;4.000e-01;-4.421e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
