time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;Bess_GEN_VoltageInjTerminal;Bess_GEN_ActiveCurrentInjTerminal;Bess_GEN_ReactiveCurrentInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_VoltageSetpointPu;Bess_GEN_NetworkFrequencyPu;NetworkFrequencyPu
49.418431000;1.150e+00;-6.667e-01;-4.730e-01;-5.797e-01;-4.113e-01;1.008e+00;1.108e+00;-5.785e-01;-3.820e-01;1.150e+00;-4.000e-01;-2.838e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.430431000;1.150e+00;-6.667e-01;-4.730e-01;-5.797e-01;-4.113e-01;1.008e+00;1.108e+00;-5.785e-01;-3.820e-01;1.150e+00;-4.000e-01;-2.838e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.431431000;1.150e+00;-6.667e-01;-4.731e-01;-5.797e-01;-4.114e-01;1.008e+00;1.108e+00;-5.785e-01;-3.820e-01;1.150e+00;-4.000e-01;-2.838e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.436431000;1.150e+00;-6.667e-01;-4.731e-01;-5.797e-01;-4.114e-01;1.008e+00;1.108e+00;-5.785e-01;-3.820e-01;1.150e+00;-4.000e-01;-2.838e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.437431000;1.150e+00;-6.667e-01;-4.731e-01;-5.797e-01;-4.114e-01;1.008e+00;1.108e+00;-5.785e-01;-3.820e-01;1.150e+00;-4.000e-01;-2.839e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.439431000;1.150e+00;-6.667e-01;-4.731e-01;-5.797e-01;-4.114e-01;1.008e+00;1.108e+00;-5.785e-01;-3.820e-01;1.150e+00;-4.000e-01;-2.839e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.440431000;1.150e+00;-6.667e-01;-4.731e-01;-5.797e-01;-4.114e-01;1.008e+00;1.108e+00;-5.785e-01;-3.821e-01;1.150e+00;-4.000e-01;-2.839e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.449431000;1.150e+00;-6.667e-01;-4.731e-01;-5.797e-01;-4.114e-01;1.008e+00;1.108e+00;-5.785e-01;-3.821e-01;1.150e+00;-4.000e-01;-2.839e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.450431000;1.150e+00;-6.667e-01;-4.732e-01;-5.797e-01;-4.114e-01;1.008e+00;1.108e+00;-5.785e-01;-3.821e-01;1.150e+00;-4.000e-01;-2.839e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.452431000;1.150e+00;-6.667e-01;-4.732e-01;-5.797e-01;-4.114e-01;1.008e+00;1.108e+00;-5.785e-01;-3.821e-01;1.150e+00;-4.000e-01;-2.839e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.453431000;1.150e+00;-6.667e-01;-4.732e-01;-5.797e-01;-4.115e-01;1.008e+00;1.108e+00;-5.785e-01;-3.821e-01;1.150e+00;-4.000e-01;-2.839e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.461431000;1.150e+00;-6.667e-01;-4.732e-01;-5.797e-01;-4.115e-01;1.008e+00;1.108e+00;-5.785e-01;-3.821e-01;1.150e+00;-4.000e-01;-2.839e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.462431000;1.150e+00;-6.667e-01;-4.732e-01;-5.797e-01;-4.115e-01;1.008e+00;1.108e+00;-5.785e-01;-3.822e-01;1.150e+00;-4.000e-01;-2.839e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.468431000;1.150e+00;-6.667e-01;-4.732e-01;-5.797e-01;-4.115e-01;1.008e+00;1.108e+00;-5.785e-01;-3.822e-01;1.150e+00;-4.000e-01;-2.839e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.469431000;1.150e+00;-6.667e-01;-4.733e-01;-5.797e-01;-4.115e-01;1.008e+00;1.108e+00;-5.785e-01;-3.822e-01;1.150e+00;-4.000e-01;-2.839e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.470431000;1.150e+00;-6.667e-01;-4.733e-01;-5.797e-01;-4.115e-01;1.008e+00;1.108e+00;-5.785e-01;-3.822e-01;1.150e+00;-4.000e-01;-2.840e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.475431000;1.150e+00;-6.667e-01;-4.733e-01;-5.797e-01;-4.115e-01;1.008e+00;1.108e+00;-5.785e-01;-3.822e-01;1.150e+00;-4.000e-01;-2.840e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.476431000;1.150e+00;-6.667e-01;-4.733e-01;-5.797e-01;-4.116e-01;1.008e+00;1.108e+00;-5.785e-01;-3.822e-01;1.150e+00;-4.000e-01;-2.840e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.483431000;1.150e+00;-6.667e-01;-4.733e-01;-5.797e-01;-4.116e-01;1.008e+00;1.108e+00;-5.785e-01;-3.822e-01;1.150e+00;-4.000e-01;-2.840e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.484431000;1.150e+00;-6.667e-01;-4.733e-01;-5.797e-01;-4.116e-01;1.008e+00;1.108e+00;-5.785e-01;-3.823e-01;1.150e+00;-4.000e-01;-2.840e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.488431000;1.150e+00;-6.667e-01;-4.733e-01;-5.797e-01;-4.116e-01;1.008e+00;1.108e+00;-5.785e-01;-3.823e-01;1.150e+00;-4.000e-01;-2.840e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.489431000;1.150e+00;-6.667e-01;-4.734e-01;-5.797e-01;-4.116e-01;1.008e+00;1.108e+00;-5.785e-01;-3.823e-01;1.150e+00;-4.000e-01;-2.840e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.497431000;1.150e+00;-6.667e-01;-4.734e-01;-5.797e-01;-4.116e-01;1.008e+00;1.108e+00;-5.785e-01;-3.823e-01;1.150e+00;-4.000e-01;-2.840e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.498431000;1.150e+00;-6.667e-01;-4.734e-01;-5.797e-01;-4.117e-01;1.008e+00;1.108e+00;-5.785e-01;-3.823e-01;1.150e+00;-4.000e-01;-2.840e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.500431000;1.150e+00;-6.667e-01;-4.734e-01;-5.797e-01;-4.117e-01;1.008e+00;1.108e+00;-5.785e-01;-3.823e-01;1.150e+00;-4.000e-01;-2.840e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.501431000;1.150e+00;-6.667e-01;-4.734e-01;-5.797e-01;-4.117e-01;1.008e+00;1.108e+00;-5.785e-01;-3.823e-01;1.150e+00;-4.000e-01;-2.841e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.505431000;1.150e+00;-6.667e-01;-4.734e-01;-5.797e-01;-4.117e-01;1.008e+00;1.108e+00;-5.785e-01;-3.823e-01;1.150e+00;-4.000e-01;-2.841e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.506431000;1.150e+00;-6.667e-01;-4.734e-01;-5.797e-01;-4.117e-01;1.008e+00;1.108e+00;-5.785e-01;-3.824e-01;1.150e+00;-4.000e-01;-2.841e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.507431000;1.150e+00;-6.667e-01;-4.734e-01;-5.797e-01;-4.117e-01;1.008e+00;1.108e+00;-5.785e-01;-3.824e-01;1.150e+00;-4.000e-01;-2.841e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.508431000;1.150e+00;-6.667e-01;-4.735e-01;-5.797e-01;-4.117e-01;1.008e+00;1.108e+00;-5.785e-01;-3.824e-01;1.150e+00;-4.000e-01;-2.841e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.519431000;1.150e+00;-6.667e-01;-4.735e-01;-5.797e-01;-4.117e-01;1.008e+00;1.108e+00;-5.785e-01;-3.824e-01;1.150e+00;-4.000e-01;-2.841e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.520431000;1.150e+00;-6.667e-01;-4.735e-01;-5.797e-01;-4.118e-01;1.008e+00;1.108e+00;-5.785e-01;-3.824e-01;1.150e+00;-4.000e-01;-2.841e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.526431000;1.150e+00;-6.667e-01;-4.735e-01;-5.797e-01;-4.118e-01;1.008e+00;1.108e+00;-5.785e-01;-3.824e-01;1.150e+00;-4.000e-01;-2.841e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.527431000;1.150e+00;-6.667e-01;-4.736e-01;-5.797e-01;-4.118e-01;1.008e+00;1.108e+00;-5.785e-01;-3.824e-01;1.150e+00;-4.000e-01;-2.841e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.528431000;1.150e+00;-6.667e-01;-4.736e-01;-5.797e-01;-4.118e-01;1.008e+00;1.108e+00;-5.785e-01;-3.825e-01;1.150e+00;-4.000e-01;-2.841e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.533431000;1.150e+00;-6.667e-01;-4.736e-01;-5.797e-01;-4.118e-01;1.008e+00;1.108e+00;-5.785e-01;-3.825e-01;1.150e+00;-4.000e-01;-2.841e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.534431000;1.150e+00;-6.667e-01;-4.736e-01;-5.797e-01;-4.118e-01;1.008e+00;1.108e+00;-5.785e-01;-3.825e-01;1.150e+00;-4.000e-01;-2.842e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.541431000;1.150e+00;-6.667e-01;-4.736e-01;-5.797e-01;-4.118e-01;1.008e+00;1.108e+00;-5.785e-01;-3.825e-01;1.150e+00;-4.000e-01;-2.842e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.542431000;1.150e+00;-6.667e-01;-4.736e-01;-5.797e-01;-4.119e-01;1.008e+00;1.108e+00;-5.785e-01;-3.825e-01;1.150e+00;-4.000e-01;-2.842e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.546431000;1.150e+00;-6.667e-01;-4.736e-01;-5.797e-01;-4.119e-01;1.008e+00;1.108e+00;-5.785e-01;-3.825e-01;1.150e+00;-4.000e-01;-2.842e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.547431000;1.150e+00;-6.667e-01;-4.737e-01;-5.797e-01;-4.119e-01;1.008e+00;1.108e+00;-5.785e-01;-3.825e-01;1.150e+00;-4.000e-01;-2.842e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.550431000;1.150e+00;-6.667e-01;-4.737e-01;-5.797e-01;-4.119e-01;1.008e+00;1.108e+00;-5.785e-01;-3.825e-01;1.150e+00;-4.000e-01;-2.842e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.551431000;1.150e+00;-6.667e-01;-4.737e-01;-5.797e-01;-4.119e-01;1.008e+00;1.108e+00;-5.785e-01;-3.826e-01;1.150e+00;-4.000e-01;-2.842e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.564431000;1.150e+00;-6.667e-01;-4.737e-01;-5.797e-01;-4.119e-01;1.008e+00;1.108e+00;-5.785e-01;-3.826e-01;1.150e+00;-4.000e-01;-2.842e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.565431000;1.150e+00;-6.667e-01;-4.737e-01;-5.797e-01;-4.120e-01;1.008e+00;1.108e+00;-5.785e-01;-3.826e-01;1.150e+00;-4.000e-01;-2.842e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.566431000;1.150e+00;-6.667e-01;-4.738e-01;-5.797e-01;-4.120e-01;1.008e+00;1.108e+00;-5.785e-01;-3.826e-01;1.150e+00;-4.000e-01;-2.843e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.572431000;1.150e+00;-6.667e-01;-4.738e-01;-5.797e-01;-4.120e-01;1.008e+00;1.108e+00;-5.785e-01;-3.826e-01;1.150e+00;-4.000e-01;-2.843e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.573431000;1.150e+00;-6.667e-01;-4.738e-01;-5.797e-01;-4.120e-01;1.008e+00;1.108e+00;-5.785e-01;-3.827e-01;1.150e+00;-4.000e-01;-2.843e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.585431000;1.150e+00;-6.667e-01;-4.738e-01;-5.797e-01;-4.120e-01;1.008e+00;1.108e+00;-5.785e-01;-3.827e-01;1.150e+00;-4.000e-01;-2.843e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.586431000;1.150e+00;-6.667e-01;-4.739e-01;-5.797e-01;-4.120e-01;1.008e+00;1.108e+00;-5.785e-01;-3.827e-01;1.150e+00;-4.000e-01;-2.843e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.587431000;1.150e+00;-6.667e-01;-4.739e-01;-5.797e-01;-4.121e-01;1.008e+00;1.108e+00;-5.785e-01;-3.827e-01;1.150e+00;-4.000e-01;-2.843e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.594431000;1.150e+00;-6.667e-01;-4.739e-01;-5.797e-01;-4.121e-01;1.008e+00;1.108e+00;-5.785e-01;-3.827e-01;1.150e+00;-4.000e-01;-2.843e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.595431000;1.150e+00;-6.667e-01;-4.739e-01;-5.797e-01;-4.121e-01;1.008e+00;1.108e+00;-5.785e-01;-3.828e-01;1.150e+00;-4.000e-01;-2.843e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.598431000;1.150e+00;-6.667e-01;-4.739e-01;-5.797e-01;-4.121e-01;1.008e+00;1.108e+00;-5.785e-01;-3.828e-01;1.150e+00;-4.000e-01;-2.843e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.599431000;1.150e+00;-6.667e-01;-4.739e-01;-5.797e-01;-4.121e-01;1.008e+00;1.108e+00;-5.785e-01;-3.828e-01;1.150e+00;-4.000e-01;-2.844e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.604431000;1.150e+00;-6.667e-01;-4.739e-01;-5.797e-01;-4.121e-01;1.008e+00;1.108e+00;-5.785e-01;-3.828e-01;1.150e+00;-4.000e-01;-2.844e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.605431000;1.150e+00;-6.667e-01;-4.740e-01;-5.797e-01;-4.121e-01;1.008e+00;1.108e+00;-5.785e-01;-3.828e-01;1.150e+00;-4.000e-01;-2.844e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.609431000;1.150e+00;-6.667e-01;-4.740e-01;-5.797e-01;-4.121e-01;1.008e+00;1.108e+00;-5.785e-01;-3.828e-01;1.150e+00;-4.000e-01;-2.844e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.610431000;1.150e+00;-6.667e-01;-4.740e-01;-5.797e-01;-4.122e-01;1.008e+00;1.108e+00;-5.785e-01;-3.828e-01;1.150e+00;-4.000e-01;-2.844e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.616431000;1.150e+00;-6.667e-01;-4.740e-01;-5.797e-01;-4.122e-01;1.008e+00;1.108e+00;-5.785e-01;-3.828e-01;1.150e+00;-4.000e-01;-2.844e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.617431000;1.150e+00;-6.667e-01;-4.740e-01;-5.797e-01;-4.122e-01;1.008e+00;1.108e+00;-5.785e-01;-3.829e-01;1.150e+00;-4.000e-01;-2.844e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.623431000;1.150e+00;-6.667e-01;-4.740e-01;-5.797e-01;-4.122e-01;1.008e+00;1.108e+00;-5.785e-01;-3.829e-01;1.150e+00;-4.000e-01;-2.844e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.624431000;1.150e+00;-6.667e-01;-4.741e-01;-5.797e-01;-4.122e-01;1.008e+00;1.108e+00;-5.785e-01;-3.829e-01;1.150e+00;-4.000e-01;-2.844e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.630431000;1.150e+00;-6.667e-01;-4.741e-01;-5.797e-01;-4.122e-01;1.008e+00;1.108e+00;-5.785e-01;-3.829e-01;1.150e+00;-4.000e-01;-2.844e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.631431000;1.150e+00;-6.667e-01;-4.741e-01;-5.797e-01;-4.122e-01;1.008e+00;1.108e+00;-5.785e-01;-3.829e-01;1.150e+00;-4.000e-01;-2.845e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.632431000;1.150e+00;-6.667e-01;-4.741e-01;-5.797e-01;-4.123e-01;1.008e+00;1.108e+00;-5.785e-01;-3.829e-01;1.150e+00;-4.000e-01;-2.845e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.639431000;1.150e+00;-6.667e-01;-4.741e-01;-5.797e-01;-4.123e-01;1.008e+00;1.108e+00;-5.785e-01;-3.829e-01;1.150e+00;-4.000e-01;-2.845e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.640431000;1.150e+00;-6.667e-01;-4.741e-01;-5.797e-01;-4.123e-01;1.008e+00;1.108e+00;-5.785e-01;-3.830e-01;1.150e+00;-4.000e-01;-2.845e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.643431000;1.150e+00;-6.667e-01;-4.741e-01;-5.797e-01;-4.123e-01;1.008e+00;1.108e+00;-5.785e-01;-3.830e-01;1.150e+00;-4.000e-01;-2.845e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.644431000;1.150e+00;-6.667e-01;-4.742e-01;-5.797e-01;-4.123e-01;1.008e+00;1.108e+00;-5.785e-01;-3.830e-01;1.150e+00;-4.000e-01;-2.845e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.653431000;1.150e+00;-6.667e-01;-4.742e-01;-5.797e-01;-4.123e-01;1.008e+00;1.108e+00;-5.785e-01;-3.830e-01;1.150e+00;-4.000e-01;-2.845e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.654431000;1.150e+00;-6.667e-01;-4.742e-01;-5.797e-01;-4.124e-01;1.008e+00;1.108e+00;-5.785e-01;-3.830e-01;1.150e+00;-4.000e-01;-2.845e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.661431000;1.150e+00;-6.667e-01;-4.742e-01;-5.797e-01;-4.124e-01;1.008e+00;1.108e+00;-5.785e-01;-3.830e-01;1.150e+00;-4.000e-01;-2.845e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.662431000;1.150e+00;-6.667e-01;-4.742e-01;-5.797e-01;-4.124e-01;1.008e+00;1.108e+00;-5.785e-01;-3.831e-01;1.150e+00;-4.000e-01;-2.845e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.663431000;1.150e+00;-6.667e-01;-4.743e-01;-5.797e-01;-4.124e-01;1.008e+00;1.108e+00;-5.785e-01;-3.831e-01;1.150e+00;-4.000e-01;-2.846e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.676431000;1.150e+00;-6.667e-01;-4.743e-01;-5.797e-01;-4.124e-01;1.008e+00;1.108e+00;-5.785e-01;-3.831e-01;1.150e+00;-4.000e-01;-2.846e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.677431000;1.150e+00;-6.667e-01;-4.743e-01;-5.797e-01;-4.125e-01;1.008e+00;1.108e+00;-5.785e-01;-3.831e-01;1.150e+00;-4.000e-01;-2.846e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.682431000;1.150e+00;-6.667e-01;-4.743e-01;-5.797e-01;-4.125e-01;1.008e+00;1.108e+00;-5.785e-01;-3.831e-01;1.150e+00;-4.000e-01;-2.846e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.683431000;1.150e+00;-6.667e-01;-4.744e-01;-5.797e-01;-4.125e-01;1.008e+00;1.108e+00;-5.785e-01;-3.831e-01;1.150e+00;-4.000e-01;-2.846e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.684431000;1.150e+00;-6.667e-01;-4.744e-01;-5.797e-01;-4.125e-01;1.008e+00;1.108e+00;-5.785e-01;-3.832e-01;1.150e+00;-4.000e-01;-2.846e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.695431000;1.150e+00;-6.667e-01;-4.744e-01;-5.797e-01;-4.125e-01;1.008e+00;1.108e+00;-5.785e-01;-3.832e-01;1.150e+00;-4.000e-01;-2.846e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.696431000;1.150e+00;-6.667e-01;-4.744e-01;-5.797e-01;-4.125e-01;1.008e+00;1.108e+00;-5.785e-01;-3.832e-01;1.150e+00;-4.000e-01;-2.847e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.698431000;1.150e+00;-6.667e-01;-4.744e-01;-5.797e-01;-4.125e-01;1.008e+00;1.108e+00;-5.785e-01;-3.832e-01;1.150e+00;-4.000e-01;-2.847e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.699431000;1.150e+00;-6.667e-01;-4.744e-01;-5.797e-01;-4.126e-01;1.008e+00;1.108e+00;-5.785e-01;-3.832e-01;1.150e+00;-4.000e-01;-2.847e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.702431000;1.150e+00;-6.667e-01;-4.744e-01;-5.797e-01;-4.126e-01;1.008e+00;1.108e+00;-5.785e-01;-3.832e-01;1.150e+00;-4.000e-01;-2.847e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.703431000;1.150e+00;-6.667e-01;-4.745e-01;-5.797e-01;-4.126e-01;1.008e+00;1.108e+00;-5.785e-01;-3.832e-01;1.150e+00;-4.000e-01;-2.847e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.705431000;1.150e+00;-6.667e-01;-4.745e-01;-5.797e-01;-4.126e-01;1.008e+00;1.108e+00;-5.785e-01;-3.832e-01;1.150e+00;-4.000e-01;-2.847e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.706431000;1.150e+00;-6.667e-01;-4.745e-01;-5.797e-01;-4.126e-01;1.008e+00;1.108e+00;-5.785e-01;-3.833e-01;1.150e+00;-4.000e-01;-2.847e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.721431000;1.150e+00;-6.667e-01;-4.745e-01;-5.797e-01;-4.126e-01;1.008e+00;1.108e+00;-5.785e-01;-3.833e-01;1.150e+00;-4.000e-01;-2.847e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.722431000;1.150e+00;-6.667e-01;-4.746e-01;-5.797e-01;-4.127e-01;1.008e+00;1.108e+00;-5.785e-01;-3.833e-01;1.150e+00;-4.000e-01;-2.847e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.728431000;1.150e+00;-6.667e-01;-4.746e-01;-5.797e-01;-4.127e-01;1.008e+00;1.108e+00;-5.785e-01;-3.833e-01;1.150e+00;-4.000e-01;-2.847e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.729431000;1.150e+00;-6.667e-01;-4.746e-01;-5.797e-01;-4.127e-01;1.008e+00;1.108e+00;-5.785e-01;-3.834e-01;1.150e+00;-4.000e-01;-2.848e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.741431000;1.150e+00;-6.667e-01;-4.746e-01;-5.797e-01;-4.127e-01;1.008e+00;1.108e+00;-5.785e-01;-3.834e-01;1.150e+00;-4.000e-01;-2.848e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.742431000;1.150e+00;-6.667e-01;-4.747e-01;-5.797e-01;-4.127e-01;1.008e+00;1.108e+00;-5.785e-01;-3.834e-01;1.150e+00;-4.000e-01;-2.848e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.743431000;1.150e+00;-6.667e-01;-4.747e-01;-5.797e-01;-4.127e-01;1.008e+00;1.108e+00;-5.785e-01;-3.834e-01;1.150e+00;-4.000e-01;-2.848e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.744431000;1.150e+00;-6.667e-01;-4.747e-01;-5.797e-01;-4.128e-01;1.008e+00;1.108e+00;-5.785e-01;-3.834e-01;1.150e+00;-4.000e-01;-2.848e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.750431000;1.150e+00;-6.667e-01;-4.747e-01;-5.797e-01;-4.128e-01;1.008e+00;1.108e+00;-5.785e-01;-3.834e-01;1.150e+00;-4.000e-01;-2.848e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.751431000;1.150e+00;-6.667e-01;-4.747e-01;-5.797e-01;-4.128e-01;1.008e+00;1.108e+00;-5.785e-01;-3.835e-01;1.150e+00;-4.000e-01;-2.848e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.760431000;1.150e+00;-6.667e-01;-4.747e-01;-5.797e-01;-4.128e-01;1.008e+00;1.108e+00;-5.785e-01;-3.835e-01;1.150e+00;-4.000e-01;-2.848e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.761431000;1.150e+00;-6.667e-01;-4.748e-01;-5.797e-01;-4.128e-01;1.008e+00;1.108e+00;-5.785e-01;-3.835e-01;1.150e+00;-4.000e-01;-2.848e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.762431000;1.150e+00;-6.667e-01;-4.748e-01;-5.797e-01;-4.128e-01;1.008e+00;1.108e+00;-5.785e-01;-3.835e-01;1.150e+00;-4.000e-01;-2.849e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
49.766431000;1.150e+00;-6.667e-01;-4.748e-01;-5.797e-01;-4.128e-01;1.008e+00;1.108e+00;-5.785e-01;-3.835e-01;1.150e+00;-4.000e-01;-2.849e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
