time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu
20.553916000;1.088e+00;8.336e-01;1.073e-01;7.664e-01;9.862e-02;1.090e+00;1.088e+00;7.502e-01;9.654e-02;1.000e+01;8.335e-01;1.097e+00
20.554916000;1.088e+00;8.336e-01;1.073e-01;7.663e-01;9.866e-02;1.090e+00;1.088e+00;7.502e-01;9.658e-02;1.000e+01;8.335e-01;1.097e+00
20.555916000;1.088e+00;8.336e-01;1.074e-01;7.663e-01;9.869e-02;1.091e+00;1.088e+00;7.502e-01;9.662e-02;1.000e+01;8.335e-01;1.097e+00
20.562916000;1.088e+00;8.336e-01;1.076e-01;7.663e-01;9.894e-02;1.091e+00;1.088e+00;7.502e-01;9.687e-02;1.000e+01;8.335e-01;1.097e+00
20.563916000;1.088e+00;8.336e-01;1.077e-01;7.662e-01;9.897e-02;1.091e+00;1.088e+00;7.502e-01;9.690e-02;1.000e+01;8.335e-01;1.097e+00
20.571916000;1.088e+00;8.336e-01;1.080e-01;7.662e-01;9.925e-02;1.091e+00;1.088e+00;7.502e-01;9.718e-02;1.000e+01;8.335e-01;1.097e+00
20.572916000;1.088e+00;8.336e-01;1.080e-01;7.661e-01;9.928e-02;1.091e+00;1.088e+00;7.502e-01;9.721e-02;1.000e+01;8.335e-01;1.097e+00
20.580916000;1.088e+00;8.336e-01;1.083e-01;7.661e-01;9.955e-02;1.091e+00;1.088e+00;7.502e-01;9.749e-02;1.000e+01;8.335e-01;1.097e+00
20.581916000;1.088e+00;8.336e-01;1.084e-01;7.660e-01;9.958e-02;1.091e+00;1.088e+00;7.502e-01;9.752e-02;1.000e+01;8.335e-01;1.097e+00
20.589916000;1.088e+00;8.336e-01;1.087e-01;7.660e-01;9.984e-02;1.091e+00;1.088e+00;7.502e-01;9.779e-02;1.000e+01;8.335e-01;1.097e+00
20.590916000;1.088e+00;8.335e-01;1.087e-01;7.660e-01;9.988e-02;1.091e+00;1.088e+00;7.502e-01;9.782e-02;1.000e+01;8.335e-01;1.097e+00
20.591916000;1.088e+00;8.335e-01;1.087e-01;7.659e-01;9.991e-02;1.091e+00;1.088e+00;7.502e-01;9.785e-02;1.000e+01;8.335e-01;1.097e+00
20.599916000;1.088e+00;8.335e-01;1.090e-01;7.659e-01;1.002e-01;1.091e+00;1.088e+00;7.502e-01;9.812e-02;1.000e+01;8.335e-01;1.097e+00
20.600916000;1.088e+00;8.335e-01;1.091e-01;7.658e-01;1.002e-01;1.091e+00;1.088e+00;7.502e-01;9.815e-02;1.000e+01;8.335e-01;1.097e+00
20.605916000;1.088e+00;8.335e-01;1.092e-01;7.658e-01;1.004e-01;1.091e+00;1.088e+00;7.502e-01;9.831e-02;1.000e+01;8.335e-01;1.097e+00
20.607916000;1.088e+00;8.335e-01;1.093e-01;7.658e-01;1.004e-01;1.091e+00;1.088e+00;7.502e-01;9.837e-02;1.000e+01;8.335e-01;1.097e+00
20.608916000;1.089e+00;8.335e-01;1.093e-01;7.658e-01;1.004e-01;1.091e+00;1.089e+00;7.502e-01;9.840e-02;1.000e+01;8.335e-01;1.097e+00
20.609916000;1.089e+00;8.335e-01;1.094e-01;7.658e-01;1.005e-01;1.091e+00;1.089e+00;7.502e-01;9.843e-02;1.000e+01;8.335e-01;1.097e+00
20.610916000;1.089e+00;8.335e-01;1.094e-01;7.657e-01;1.005e-01;1.091e+00;1.089e+00;7.502e-01;9.847e-02;1.000e+01;8.335e-01;1.097e+00
20.619916000;1.089e+00;8.335e-01;1.097e-01;7.657e-01;1.008e-01;1.091e+00;1.089e+00;7.502e-01;9.875e-02;1.000e+01;8.335e-01;1.097e+00
20.620916000;1.089e+00;8.335e-01;1.098e-01;7.656e-01;1.008e-01;1.091e+00;1.089e+00;7.502e-01;9.878e-02;1.000e+01;8.335e-01;1.097e+00
20.621916000;1.089e+00;8.335e-01;1.098e-01;7.656e-01;1.008e-01;1.092e+00;1.089e+00;7.502e-01;9.881e-02;1.000e+01;8.335e-01;1.097e+00
20.630916000;1.089e+00;8.335e-01;1.101e-01;7.656e-01;1.011e-01;1.092e+00;1.089e+00;7.502e-01;9.908e-02;1.000e+01;8.335e-01;1.097e+00
20.631916000;1.089e+00;8.335e-01;1.101e-01;7.655e-01;1.011e-01;1.092e+00;1.089e+00;7.502e-01;9.911e-02;1.000e+01;8.335e-01;1.097e+00
20.638916000;1.089e+00;8.335e-01;1.104e-01;7.655e-01;1.013e-01;1.092e+00;1.089e+00;7.502e-01;9.932e-02;1.000e+01;8.335e-01;1.097e+00
20.640916000;1.089e+00;8.335e-01;1.104e-01;7.655e-01;1.014e-01;1.092e+00;1.089e+00;7.502e-01;9.937e-02;1.000e+01;8.335e-01;1.097e+00
20.641916000;1.089e+00;8.335e-01;1.104e-01;7.654e-01;1.014e-01;1.092e+00;1.089e+00;7.502e-01;9.940e-02;1.000e+01;8.335e-01;1.097e+00
20.649916000;1.089e+00;8.335e-01;1.107e-01;7.654e-01;1.017e-01;1.092e+00;1.089e+00;7.502e-01;9.963e-02;1.000e+01;8.335e-01;1.097e+00
20.651916000;1.089e+00;8.335e-01;1.108e-01;7.654e-01;1.017e-01;1.092e+00;1.089e+00;7.502e-01;9.969e-02;1.000e+01;8.335e-01;1.097e+00
20.652916000;1.089e+00;8.335e-01;1.108e-01;7.653e-01;1.017e-01;1.092e+00;1.089e+00;7.502e-01;9.972e-02;1.000e+01;8.335e-01;1.097e+00
20.662916000;1.089e+00;8.335e-01;1.111e-01;7.653e-01;1.020e-01;1.092e+00;1.089e+00;7.502e-01;1.000e-01;1.000e+01;8.335e-01;1.097e+00
20.663916000;1.089e+00;8.335e-01;1.111e-01;7.652e-01;1.020e-01;1.092e+00;1.089e+00;7.502e-01;1.000e-01;1.000e+01;8.335e-01;1.097e+00
20.664916000;1.089e+00;8.335e-01;1.112e-01;7.652e-01;1.021e-01;1.092e+00;1.089e+00;7.502e-01;1.001e-01;1.000e+01;8.335e-01;1.097e+00
20.671916000;1.089e+00;8.335e-01;1.114e-01;7.652e-01;1.023e-01;1.092e+00;1.089e+00;7.502e-01;1.002e-01;1.000e+01;8.335e-01;1.097e+00
20.672916000;1.089e+00;8.335e-01;1.114e-01;7.652e-01;1.023e-01;1.092e+00;1.089e+00;7.501e-01;1.003e-01;1.000e+01;8.335e-01;1.097e+00
20.674916000;1.089e+00;8.335e-01;1.115e-01;7.652e-01;1.023e-01;1.092e+00;1.089e+00;7.501e-01;1.003e-01;1.000e+01;8.335e-01;1.097e+00
20.675916000;1.089e+00;8.335e-01;1.115e-01;7.651e-01;1.024e-01;1.092e+00;1.089e+00;7.501e-01;1.004e-01;1.000e+01;8.335e-01;1.097e+00
20.685916000;1.089e+00;8.335e-01;1.118e-01;7.651e-01;1.026e-01;1.092e+00;1.089e+00;7.501e-01;1.006e-01;1.000e+01;8.335e-01;1.097e+00
20.686916000;1.089e+00;8.335e-01;1.118e-01;7.650e-01;1.026e-01;1.092e+00;1.089e+00;7.501e-01;1.006e-01;1.000e+01;8.335e-01;1.097e+00
20.689916000;1.089e+00;8.335e-01;1.119e-01;7.650e-01;1.027e-01;1.092e+00;1.089e+00;7.501e-01;1.007e-01;1.000e+01;8.335e-01;1.097e+00
20.690916000;1.090e+00;8.335e-01;1.119e-01;7.650e-01;1.027e-01;1.092e+00;1.090e+00;7.501e-01;1.007e-01;1.000e+01;8.335e-01;1.097e+00
20.698916000;1.090e+00;8.335e-01;1.122e-01;7.650e-01;1.029e-01;1.092e+00;1.090e+00;7.501e-01;1.009e-01;1.000e+01;8.335e-01;1.097e+00
20.699916000;1.090e+00;8.335e-01;1.122e-01;7.649e-01;1.030e-01;1.092e+00;1.090e+00;7.501e-01;1.010e-01;1.000e+01;8.335e-01;1.097e+00
20.700916000;1.090e+00;8.335e-01;1.122e-01;7.649e-01;1.030e-01;1.093e+00;1.090e+00;7.501e-01;1.010e-01;1.000e+01;8.335e-01;1.097e+00
20.701916000;1.090e+00;8.335e-01;1.123e-01;7.649e-01;1.030e-01;1.093e+00;1.090e+00;7.501e-01;1.010e-01;1.000e+01;8.335e-01;1.097e+00
20.710916000;1.090e+00;8.335e-01;1.125e-01;7.649e-01;1.032e-01;1.093e+00;1.090e+00;7.501e-01;1.012e-01;1.000e+01;8.335e-01;1.097e+00
20.711916000;1.090e+00;8.335e-01;1.125e-01;7.648e-01;1.033e-01;1.093e+00;1.090e+00;7.501e-01;1.013e-01;1.000e+01;8.335e-01;1.097e+00
20.723916000;1.090e+00;8.335e-01;1.128e-01;7.648e-01;1.035e-01;1.093e+00;1.090e+00;7.501e-01;1.016e-01;1.000e+01;8.335e-01;1.097e+00
20.724916000;1.090e+00;8.335e-01;1.129e-01;7.647e-01;1.036e-01;1.093e+00;1.090e+00;7.501e-01;1.016e-01;1.000e+01;8.335e-01;1.097e+00
20.736916000;1.090e+00;8.335e-01;1.132e-01;7.647e-01;1.038e-01;1.093e+00;1.090e+00;7.501e-01;1.019e-01;1.000e+01;8.335e-01;1.097e+00
20.737916000;1.090e+00;8.335e-01;1.132e-01;7.646e-01;1.039e-01;1.093e+00;1.090e+00;7.501e-01;1.019e-01;1.000e+01;8.335e-01;1.097e+00
20.750916000;1.090e+00;8.335e-01;1.135e-01;7.646e-01;1.042e-01;1.093e+00;1.090e+00;7.501e-01;1.022e-01;1.000e+01;8.335e-01;1.097e+00
20.751916000;1.090e+00;8.335e-01;1.136e-01;7.645e-01;1.042e-01;1.093e+00;1.090e+00;7.501e-01;1.022e-01;1.000e+01;8.335e-01;1.097e+00
20.763916000;1.090e+00;8.335e-01;1.139e-01;7.645e-01;1.044e-01;1.093e+00;1.090e+00;7.501e-01;1.025e-01;1.000e+01;8.335e-01;1.097e+00
20.764916000;1.090e+00;8.335e-01;1.139e-01;7.645e-01;1.044e-01;1.093e+00;1.090e+00;7.501e-01;1.025e-01;1.000e+01;8.335e-01;1.097e+00
20.765916000;1.090e+00;8.334e-01;1.139e-01;7.644e-01;1.045e-01;1.093e+00;1.090e+00;7.501e-01;1.025e-01;1.000e+01;8.335e-01;1.097e+00
20.767916000;1.090e+00;8.334e-01;1.139e-01;7.644e-01;1.045e-01;1.093e+00;1.090e+00;7.501e-01;1.026e-01;1.000e+01;8.335e-01;1.097e+00
20.779916000;1.090e+00;8.334e-01;1.142e-01;7.644e-01;1.048e-01;1.093e+00;1.090e+00;7.501e-01;1.028e-01;1.000e+01;8.335e-01;1.097e+00
20.780916000;1.090e+00;8.334e-01;1.143e-01;7.643e-01;1.048e-01;1.093e+00;1.090e+00;7.501e-01;1.028e-01;1.000e+01;8.335e-01;1.097e+00
20.791916000;1.090e+00;8.334e-01;1.145e-01;7.643e-01;1.050e-01;1.093e+00;1.090e+00;7.501e-01;1.030e-01;1.000e+01;8.335e-01;1.097e+00
20.792916000;1.091e+00;8.334e-01;1.145e-01;7.643e-01;1.050e-01;1.093e+00;1.091e+00;7.501e-01;1.031e-01;1.000e+01;8.335e-01;1.097e+00
20.795916000;1.091e+00;8.334e-01;1.146e-01;7.643e-01;1.051e-01;1.093e+00;1.091e+00;7.501e-01;1.031e-01;1.000e+01;8.335e-01;1.097e+00
20.796916000;1.091e+00;8.334e-01;1.146e-01;7.642e-01;1.051e-01;1.093e+00;1.091e+00;7.501e-01;1.031e-01;1.000e+01;8.335e-01;1.097e+00
20.799916000;1.091e+00;8.334e-01;1.147e-01;7.642e-01;1.052e-01;1.093e+00;1.091e+00;7.501e-01;1.032e-01;1.000e+01;8.335e-01;1.097e+00
20.800916000;1.091e+00;8.334e-01;1.147e-01;7.642e-01;1.052e-01;1.094e+00;1.091e+00;7.501e-01;1.032e-01;1.000e+01;8.335e-01;1.097e+00
20.811916000;1.091e+00;8.334e-01;1.149e-01;7.642e-01;1.054e-01;1.094e+00;1.091e+00;7.501e-01;1.034e-01;1.000e+01;8.335e-01;1.097e+00
20.812916000;1.091e+00;8.334e-01;1.150e-01;7.641e-01;1.054e-01;1.094e+00;1.091e+00;7.501e-01;1.035e-01;1.000e+01;8.335e-01;1.097e+00
20.828916000;1.091e+00;8.334e-01;1.153e-01;7.641e-01;1.057e-01;1.094e+00;1.091e+00;7.501e-01;1.038e-01;1.000e+01;8.335e-01;1.097e+00
20.829916000;1.091e+00;8.334e-01;1.153e-01;7.640e-01;1.057e-01;1.094e+00;1.091e+00;7.501e-01;1.038e-01;1.000e+01;8.335e-01;1.097e+00
20.846916000;1.091e+00;8.334e-01;1.156e-01;7.640e-01;1.060e-01;1.094e+00;1.091e+00;7.501e-01;1.041e-01;1.000e+01;8.335e-01;1.097e+00
20.847916000;1.091e+00;8.334e-01;1.157e-01;7.639e-01;1.060e-01;1.094e+00;1.091e+00;7.501e-01;1.041e-01;1.000e+01;8.335e-01;1.097e+00
20.864916000;1.091e+00;8.334e-01;1.160e-01;7.639e-01;1.063e-01;1.094e+00;1.091e+00;7.501e-01;1.044e-01;1.000e+01;8.335e-01;1.097e+00
20.865916000;1.091e+00;8.334e-01;1.160e-01;7.638e-01;1.063e-01;1.094e+00;1.091e+00;7.501e-01;1.044e-01;1.000e+01;8.335e-01;1.097e+00
20.868916000;1.091e+00;8.334e-01;1.161e-01;7.638e-01;1.064e-01;1.094e+00;1.091e+00;7.501e-01;1.045e-01;1.000e+01;8.335e-01;1.097e+00
20.873916000;1.091e+00;8.334e-01;1.162e-01;7.638e-01;1.065e-01;1.094e+00;1.091e+00;7.501e-01;1.045e-01;1.000e+01;8.335e-01;1.097e+00
20.874846000;1.091e+00;8.334e-01;1.161e-01;7.638e-01;1.064e-01;1.094e+00;1.091e+00;7.501e-01;1.045e-01;1.000e+01;8.335e-01;1.097e+00
20.875102000;1.091e+00;8.334e-01;1.161e-01;7.638e-01;1.064e-01;1.094e+00;1.091e+00;7.500e-01;1.045e-01;1.000e+01;8.335e-01;1.097e+00
20.875870000;1.091e+00;8.334e-01;1.160e-01;7.638e-01;1.064e-01;1.094e+00;1.091e+00;7.500e-01;1.044e-01;1.000e+01;8.335e-01;1.097e+00
20.876382000;1.091e+00;8.334e-01;1.160e-01;7.638e-01;1.063e-01;1.094e+00;1.091e+00;7.500e-01;1.044e-01;1.000e+01;8.335e-01;1.097e+00
20.876894000;1.091e+00;8.334e-01;1.160e-01;7.638e-01;1.063e-01;1.094e+00;1.091e+00;7.500e-01;1.044e-01;1.000e+01;8.335e-01;1.097e+00
20.877894000;1.091e+00;8.333e-01;1.160e-01;7.638e-01;1.063e-01;1.094e+00;1.091e+00;7.500e-01;1.044e-01;1.000e+01;8.335e-01;1.097e+00
20.893894000;1.091e+00;8.333e-01;1.160e-01;7.638e-01;1.063e-01;1.094e+00;1.091e+00;7.500e-01;1.044e-01;1.000e+01;8.335e-01;1.097e+00
20.894894000;1.091e+00;8.333e-01;1.160e-01;7.637e-01;1.063e-01;1.094e+00;1.091e+00;7.500e-01;1.044e-01;1.000e+01;8.335e-01;1.097e+00
24.449894000;1.091e+00;8.333e-01;1.160e-01;7.637e-01;1.063e-01;1.094e+00;1.091e+00;7.500e-01;1.044e-01;1.000e+01;8.335e-01;1.097e+00
24.450894000;1.091e+00;8.333e-01;1.160e-01;7.638e-01;1.063e-01;1.094e+00;1.091e+00;7.500e-01;1.044e-01;1.000e+01;8.335e-01;1.097e+00
100.000000000;1.091e+00;8.333e-01;1.160e-01;7.638e-01;1.063e-01;1.094e+00;1.091e+00;7.500e-01;1.044e-01;1.000e+01;8.335e-01;1.097e+00
