time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
20.056694000;1.022e+00;8.285e-01;1.609e-02;8.103e-01;1.574e-02;1.035e+00;1.022e+00;7.457e-01;1.448e-02;1.000e+01;8.204e-01;3.663e-02;5.000e+01;5.000e+01
20.057155000;1.022e+00;8.285e-01;1.586e-02;8.104e-01;1.551e-02;1.035e+00;1.022e+00;7.457e-01;1.427e-02;1.000e+01;8.205e-01;3.640e-02;5.000e+01;5.000e+01
20.057615000;1.022e+00;8.286e-01;1.562e-02;8.105e-01;1.528e-02;1.034e+00;1.022e+00;7.457e-01;1.406e-02;1.000e+01;8.206e-01;3.617e-02;5.000e+01;5.000e+01
20.058076000;1.022e+00;8.286e-01;1.538e-02;8.106e-01;1.505e-02;1.034e+00;1.022e+00;7.457e-01;1.384e-02;1.000e+01;8.207e-01;3.594e-02;5.000e+01;5.000e+01
20.058998000;1.022e+00;8.286e-01;1.490e-02;8.108e-01;1.457e-02;1.034e+00;1.022e+00;7.458e-01;1.341e-02;1.000e+01;8.209e-01;3.548e-02;5.000e+01;5.000e+01
20.059827000;1.022e+00;8.286e-01;1.445e-02;8.109e-01;1.414e-02;1.034e+00;1.022e+00;7.458e-01;1.301e-02;1.000e+01;8.210e-01;3.506e-02;5.000e+01;5.000e+01
20.060657000;1.022e+00;8.287e-01;1.401e-02;8.111e-01;1.371e-02;1.033e+00;1.022e+00;7.458e-01;1.261e-02;1.000e+01;8.212e-01;3.463e-02;5.000e+01;5.000e+01
20.061486000;1.022e+00;8.287e-01;1.356e-02;8.112e-01;1.328e-02;1.033e+00;1.022e+00;7.458e-01;1.221e-02;1.000e+01;8.213e-01;3.421e-02;5.000e+01;5.000e+01
20.062316000;1.021e+00;8.287e-01;1.312e-02;8.113e-01;1.285e-02;1.033e+00;1.021e+00;7.458e-01;1.181e-02;1.000e+01;8.215e-01;3.379e-02;5.000e+01;5.000e+01
20.063145000;1.021e+00;8.287e-01;1.269e-02;8.115e-01;1.242e-02;1.032e+00;1.021e+00;7.458e-01;1.142e-02;1.000e+01;8.216e-01;3.337e-02;5.000e+01;5.000e+01
20.063974000;1.021e+00;8.287e-01;1.225e-02;8.116e-01;1.200e-02;1.032e+00;1.021e+00;7.459e-01;1.103e-02;1.000e+01;8.218e-01;3.296e-02;5.000e+01;5.000e+01
20.064804000;1.021e+00;8.287e-01;1.183e-02;8.117e-01;1.159e-02;1.032e+00;1.021e+00;7.459e-01;1.064e-02;1.000e+01;8.219e-01;3.256e-02;5.000e+01;5.000e+01
20.065633000;1.021e+00;8.287e-01;1.141e-02;8.119e-01;1.118e-02;1.032e+00;1.021e+00;7.459e-01;1.027e-02;1.000e+01;8.220e-01;3.216e-02;5.000e+01;5.000e+01
20.066463000;1.021e+00;8.288e-01;1.100e-02;8.120e-01;1.078e-02;1.031e+00;1.021e+00;7.459e-01;9.899e-03;1.000e+01;8.222e-01;3.178e-02;5.000e+01;5.000e+01
20.067292000;1.021e+00;8.288e-01;1.060e-02;8.121e-01;1.038e-02;1.031e+00;1.021e+00;7.459e-01;9.538e-03;1.000e+01;8.223e-01;3.140e-02;5.000e+01;5.000e+01
20.068122000;1.020e+00;8.288e-01;1.020e-02;8.122e-01;1.000e-02;1.031e+00;1.020e+00;7.459e-01;9.184e-03;1.000e+01;8.224e-01;3.102e-02;5.000e+01;5.000e+01
20.068951000;1.020e+00;8.288e-01;9.819e-03;8.123e-01;9.624e-03;1.031e+00;1.020e+00;7.459e-01;8.837e-03;1.000e+01;8.225e-01;3.066e-02;5.000e+01;5.000e+01
20.069781000;1.020e+00;8.288e-01;9.441e-03;8.125e-01;9.255e-03;1.030e+00;1.020e+00;7.459e-01;8.497e-03;1.000e+01;8.227e-01;3.030e-02;5.000e+01;5.000e+01
20.071439000;1.020e+00;8.288e-01;8.706e-03;8.127e-01;8.536e-03;1.030e+00;1.020e+00;7.459e-01;7.835e-03;1.000e+01;8.229e-01;2.961e-02;5.000e+01;5.000e+01
20.072269000;1.020e+00;8.288e-01;8.348e-03;8.128e-01;8.186e-03;1.030e+00;1.020e+00;7.460e-01;7.513e-03;1.000e+01;8.230e-01;2.927e-02;5.000e+01;5.000e+01
20.073098000;1.020e+00;8.289e-01;7.994e-03;8.129e-01;7.841e-03;1.029e+00;1.020e+00;7.460e-01;7.195e-03;1.000e+01;8.231e-01;2.894e-02;5.000e+01;5.000e+01
20.073928000;1.020e+00;8.289e-01;7.646e-03;8.130e-01;7.499e-03;1.029e+00;1.020e+00;7.460e-01;6.881e-03;1.000e+01;8.233e-01;2.861e-02;5.000e+01;5.000e+01
20.074757000;1.019e+00;8.289e-01;7.300e-03;8.131e-01;7.161e-03;1.029e+00;1.019e+00;7.460e-01;6.570e-03;1.000e+01;8.234e-01;2.828e-02;5.000e+01;5.000e+01
20.075587000;1.019e+00;8.289e-01;6.957e-03;8.132e-01;6.825e-03;1.029e+00;1.019e+00;7.460e-01;6.261e-03;1.000e+01;8.235e-01;2.795e-02;5.000e+01;5.000e+01
20.076416000;1.019e+00;8.289e-01;6.617e-03;8.133e-01;6.492e-03;1.028e+00;1.019e+00;7.460e-01;5.955e-03;1.000e+01;8.236e-01;2.763e-02;5.000e+01;5.000e+01
20.077245000;1.019e+00;8.289e-01;6.277e-03;8.135e-01;6.159e-03;1.028e+00;1.019e+00;7.460e-01;5.649e-03;1.000e+01;8.237e-01;2.731e-02;5.000e+01;5.000e+01
20.078075000;1.019e+00;8.290e-01;5.939e-03;8.136e-01;5.829e-03;1.028e+00;1.019e+00;7.461e-01;5.345e-03;1.000e+01;8.238e-01;2.699e-02;5.000e+01;5.000e+01
20.078904000;1.019e+00;8.290e-01;5.601e-03;8.137e-01;5.498e-03;1.028e+00;1.019e+00;7.461e-01;5.041e-03;1.000e+01;8.240e-01;2.667e-02;5.000e+01;5.000e+01
20.079734000;1.019e+00;8.290e-01;5.263e-03;8.138e-01;5.167e-03;1.028e+00;1.019e+00;7.461e-01;4.737e-03;1.000e+01;8.241e-01;2.634e-02;5.000e+01;5.000e+01
20.080563000;1.019e+00;8.290e-01;4.924e-03;8.139e-01;4.835e-03;1.027e+00;1.019e+00;7.461e-01;4.432e-03;1.000e+01;8.242e-01;2.602e-02;5.000e+01;5.000e+01
20.081563000;1.018e+00;8.290e-01;4.517e-03;8.140e-01;4.435e-03;1.027e+00;1.018e+00;7.461e-01;4.065e-03;1.000e+01;8.243e-01;2.563e-02;5.000e+01;5.000e+01
20.082563000;1.018e+00;8.290e-01;4.108e-03;8.142e-01;4.034e-03;1.027e+00;1.018e+00;7.461e-01;3.697e-03;1.000e+01;8.245e-01;2.524e-02;5.000e+01;5.000e+01
20.083563000;1.018e+00;8.291e-01;3.698e-03;8.143e-01;3.632e-03;1.026e+00;1.018e+00;7.462e-01;3.328e-03;1.000e+01;8.246e-01;2.485e-02;5.000e+01;5.000e+01
20.084563000;1.018e+00;8.291e-01;3.287e-03;8.144e-01;3.229e-03;1.026e+00;1.018e+00;7.462e-01;2.958e-03;1.000e+01;8.247e-01;2.446e-02;5.000e+01;5.000e+01
20.085563000;1.018e+00;8.291e-01;2.876e-03;8.146e-01;2.825e-03;1.026e+00;1.018e+00;7.462e-01;2.588e-03;1.000e+01;8.249e-01;2.406e-02;5.000e+01;5.000e+01
20.086563000;1.018e+00;8.291e-01;2.463e-03;8.147e-01;2.420e-03;1.026e+00;1.018e+00;7.462e-01;2.217e-03;1.000e+01;8.250e-01;2.367e-02;5.000e+01;5.000e+01
20.087563000;1.018e+00;8.291e-01;2.050e-03;8.148e-01;2.015e-03;1.025e+00;1.018e+00;7.462e-01;1.845e-03;1.000e+01;8.252e-01;2.327e-02;5.000e+01;5.000e+01
20.088563000;1.017e+00;8.292e-01;1.638e-03;8.150e-01;1.610e-03;1.025e+00;1.017e+00;7.462e-01;1.474e-03;1.000e+01;8.253e-01;2.288e-02;5.000e+01;5.000e+01
20.089563000;1.017e+00;8.292e-01;1.226e-03;8.151e-01;1.205e-03;1.025e+00;1.017e+00;7.463e-01;1.103e-03;1.000e+01;8.255e-01;2.248e-02;5.000e+01;5.000e+01
20.090563000;1.017e+00;8.292e-01;8.144e-04;8.152e-01;8.007e-04;1.025e+00;1.017e+00;7.463e-01;7.330e-04;1.000e+01;8.256e-01;2.209e-02;5.000e+01;5.000e+01
20.091563000;1.017e+00;8.292e-01;4.044e-04;8.154e-01;3.977e-04;1.024e+00;1.017e+00;7.463e-01;3.640e-04;1.000e+01;8.257e-01;2.169e-02;5.000e+01;5.000e+01
20.093563000;1.017e+00;8.292e-01;-4.122e-04;8.156e-01;-4.055e-04;1.024e+00;1.017e+00;7.463e-01;-3.709e-04;1.000e+01;8.260e-01;2.090e-02;5.000e+01;5.000e+01
20.094563000;1.017e+00;8.293e-01;-8.178e-04;8.158e-01;-8.045e-04;1.023e+00;1.017e+00;7.463e-01;-7.359e-04;1.000e+01;8.262e-01;2.051e-02;5.000e+01;5.000e+01
20.095563000;1.016e+00;8.293e-01;-1.221e-03;8.159e-01;-1.201e-03;1.023e+00;1.016e+00;7.464e-01;-1.099e-03;1.000e+01;8.263e-01;2.013e-02;5.000e+01;5.000e+01
20.096563000;1.016e+00;8.293e-01;-1.622e-03;8.160e-01;-1.596e-03;1.023e+00;1.016e+00;7.464e-01;-1.460e-03;1.000e+01;8.264e-01;1.974e-02;5.000e+01;5.000e+01
20.097563000;1.016e+00;8.293e-01;-2.021e-03;8.162e-01;-1.989e-03;1.023e+00;1.016e+00;7.464e-01;-1.819e-03;1.000e+01;8.266e-01;1.935e-02;5.000e+01;5.000e+01
20.098563000;1.016e+00;8.293e-01;-2.418e-03;8.163e-01;-2.380e-03;1.022e+00;1.016e+00;7.464e-01;-2.176e-03;1.000e+01;8.267e-01;1.897e-02;5.000e+01;5.000e+01
20.099563000;1.016e+00;8.294e-01;-2.812e-03;8.164e-01;-2.768e-03;1.022e+00;1.016e+00;7.464e-01;-2.531e-03;1.000e+01;8.269e-01;1.859e-02;5.000e+01;5.000e+01
20.100563000;1.016e+00;8.294e-01;-3.204e-03;8.166e-01;-3.155e-03;1.022e+00;1.016e+00;7.465e-01;-2.884e-03;1.000e+01;8.270e-01;1.821e-02;5.000e+01;5.000e+01
20.101563000;1.016e+00;8.294e-01;-3.594e-03;8.167e-01;-3.539e-03;1.022e+00;1.016e+00;7.465e-01;-3.235e-03;1.000e+01;8.271e-01;1.784e-02;5.000e+01;5.000e+01
20.102563000;1.015e+00;8.294e-01;-3.983e-03;8.168e-01;-3.923e-03;1.021e+00;1.015e+00;7.465e-01;-3.585e-03;1.000e+01;8.273e-01;1.746e-02;5.000e+01;5.000e+01
20.103563000;1.015e+00;8.295e-01;-4.369e-03;8.170e-01;-4.303e-03;1.021e+00;1.015e+00;7.465e-01;-3.932e-03;1.000e+01;8.274e-01;1.709e-02;5.000e+01;5.000e+01
20.104563000;1.015e+00;8.295e-01;-4.752e-03;8.171e-01;-4.681e-03;1.021e+00;1.015e+00;7.465e-01;-4.277e-03;1.000e+01;8.276e-01;1.672e-02;5.000e+01;5.000e+01
20.105563000;1.015e+00;8.295e-01;-5.134e-03;8.172e-01;-5.058e-03;1.021e+00;1.015e+00;7.466e-01;-4.621e-03;1.000e+01;8.277e-01;1.635e-02;5.000e+01;5.000e+01
20.106563000;1.015e+00;8.295e-01;-5.514e-03;8.173e-01;-5.433e-03;1.020e+00;1.015e+00;7.466e-01;-4.963e-03;1.000e+01;8.278e-01;1.599e-02;5.000e+01;5.000e+01
20.107563000;1.015e+00;8.295e-01;-5.892e-03;8.175e-01;-5.806e-03;1.020e+00;1.015e+00;7.466e-01;-5.303e-03;1.000e+01;8.280e-01;1.562e-02;5.000e+01;5.000e+01
20.108563000;1.015e+00;8.296e-01;-6.269e-03;8.176e-01;-6.178e-03;1.020e+00;1.015e+00;7.466e-01;-5.642e-03;1.000e+01;8.281e-01;1.526e-02;5.000e+01;5.000e+01
20.109563000;1.015e+00;8.296e-01;-6.644e-03;8.177e-01;-6.549e-03;1.020e+00;1.015e+00;7.466e-01;-5.980e-03;1.000e+01;8.282e-01;1.490e-02;5.000e+01;5.000e+01
20.110563000;1.014e+00;8.296e-01;-7.018e-03;8.179e-01;-6.918e-03;1.019e+00;1.014e+00;7.466e-01;-6.316e-03;1.000e+01;8.284e-01;1.454e-02;5.000e+01;5.000e+01
20.111563000;1.014e+00;8.296e-01;-7.389e-03;8.180e-01;-7.285e-03;1.019e+00;1.014e+00;7.467e-01;-6.650e-03;1.000e+01;8.285e-01;1.418e-02;5.000e+01;5.000e+01
20.112563000;1.014e+00;8.296e-01;-7.760e-03;8.181e-01;-7.652e-03;1.019e+00;1.014e+00;7.467e-01;-6.984e-03;1.000e+01;8.286e-01;1.382e-02;5.000e+01;5.000e+01
20.113563000;1.014e+00;8.297e-01;-8.129e-03;8.182e-01;-8.017e-03;1.019e+00;1.014e+00;7.467e-01;-7.316e-03;1.000e+01;8.288e-01;1.347e-02;5.000e+01;5.000e+01
20.114563000;1.014e+00;8.297e-01;-8.497e-03;8.184e-01;-8.381e-03;1.018e+00;1.014e+00;7.467e-01;-7.647e-03;1.000e+01;8.289e-01;1.311e-02;5.000e+01;5.000e+01
20.115563000;1.014e+00;8.297e-01;-8.862e-03;8.185e-01;-8.742e-03;1.018e+00;1.014e+00;7.467e-01;-7.976e-03;1.000e+01;8.290e-01;1.276e-02;5.000e+01;5.000e+01
20.116563000;1.014e+00;8.297e-01;-9.227e-03;8.186e-01;-9.103e-03;1.018e+00;1.014e+00;7.467e-01;-8.304e-03;1.000e+01;8.292e-01;1.241e-02;5.000e+01;5.000e+01
20.117563000;1.013e+00;8.297e-01;-9.590e-03;8.187e-01;-9.463e-03;1.018e+00;1.013e+00;7.468e-01;-8.631e-03;1.000e+01;8.293e-01;1.206e-02;5.000e+01;5.000e+01
20.118563000;1.013e+00;8.298e-01;-9.952e-03;8.188e-01;-9.821e-03;1.017e+00;1.013e+00;7.468e-01;-8.957e-03;1.000e+01;8.294e-01;1.171e-02;5.000e+01;5.000e+01
20.119563000;1.013e+00;8.298e-01;-1.031e-02;8.190e-01;-1.018e-02;1.017e+00;1.013e+00;7.468e-01;-9.281e-03;1.000e+01;8.295e-01;1.136e-02;5.000e+01;5.000e+01
20.120563000;1.013e+00;8.298e-01;-1.067e-02;8.191e-01;-1.053e-02;1.017e+00;1.013e+00;7.468e-01;-9.604e-03;1.000e+01;8.297e-01;1.101e-02;5.000e+01;5.000e+01
20.121563000;1.013e+00;8.298e-01;-1.103e-02;8.192e-01;-1.089e-02;1.017e+00;1.013e+00;7.468e-01;-9.925e-03;1.000e+01;8.298e-01;1.067e-02;5.000e+01;5.000e+01
20.122563000;1.013e+00;8.298e-01;-1.138e-02;8.193e-01;-1.124e-02;1.016e+00;1.013e+00;7.468e-01;-1.025e-02;1.000e+01;8.299e-01;1.032e-02;5.000e+01;5.000e+01
20.123563000;1.013e+00;8.298e-01;-1.174e-02;8.194e-01;-1.159e-02;1.016e+00;1.013e+00;7.469e-01;-1.056e-02;1.000e+01;8.300e-01;9.980e-03;5.000e+01;5.000e+01
20.124563000;1.013e+00;8.299e-01;-1.209e-02;8.196e-01;-1.194e-02;1.016e+00;1.013e+00;7.469e-01;-1.088e-02;1.000e+01;8.302e-01;9.639e-03;5.000e+01;5.000e+01
20.125563000;1.012e+00;8.299e-01;-1.244e-02;8.197e-01;-1.229e-02;1.016e+00;1.012e+00;7.469e-01;-1.120e-02;1.000e+01;8.303e-01;9.299e-03;5.000e+01;5.000e+01
20.126563000;1.012e+00;8.299e-01;-1.279e-02;8.198e-01;-1.264e-02;1.015e+00;1.012e+00;7.469e-01;-1.151e-02;1.000e+01;8.304e-01;8.961e-03;5.000e+01;5.000e+01
20.127563000;1.012e+00;8.299e-01;-1.314e-02;8.199e-01;-1.298e-02;1.015e+00;1.012e+00;7.469e-01;-1.183e-02;1.000e+01;8.305e-01;8.624e-03;5.000e+01;5.000e+01
20.128563000;1.012e+00;8.299e-01;-1.349e-02;8.200e-01;-1.332e-02;1.015e+00;1.012e+00;7.469e-01;-1.214e-02;1.000e+01;8.307e-01;8.289e-03;5.000e+01;5.000e+01
20.129563000;1.012e+00;8.300e-01;-1.383e-02;8.201e-01;-1.367e-02;1.015e+00;1.012e+00;7.470e-01;-1.245e-02;1.000e+01;8.308e-01;7.954e-03;5.000e+01;5.000e+01
20.130563000;1.012e+00;8.300e-01;-1.417e-02;8.203e-01;-1.401e-02;1.014e+00;1.012e+00;7.470e-01;-1.276e-02;1.000e+01;8.309e-01;7.622e-03;5.000e+01;5.000e+01
20.131563000;1.012e+00;8.300e-01;-1.452e-02;8.204e-01;-1.435e-02;1.014e+00;1.012e+00;7.470e-01;-1.307e-02;1.000e+01;8.310e-01;7.290e-03;5.000e+01;5.000e+01
20.132563000;1.012e+00;8.300e-01;-1.486e-02;8.205e-01;-1.469e-02;1.014e+00;1.012e+00;7.470e-01;-1.337e-02;1.000e+01;8.311e-01;6.961e-03;5.000e+01;5.000e+01
20.133563000;1.011e+00;8.300e-01;-1.520e-02;8.206e-01;-1.502e-02;1.014e+00;1.011e+00;7.470e-01;-1.368e-02;1.000e+01;8.313e-01;6.632e-03;5.000e+01;5.000e+01
20.134563000;1.011e+00;8.300e-01;-1.553e-02;8.207e-01;-1.536e-02;1.014e+00;1.011e+00;7.470e-01;-1.398e-02;1.000e+01;8.314e-01;6.305e-03;5.000e+01;5.000e+01
20.135563000;1.011e+00;8.301e-01;-1.587e-02;8.208e-01;-1.569e-02;1.013e+00;1.011e+00;7.470e-01;-1.428e-02;1.000e+01;8.315e-01;5.979e-03;5.000e+01;5.000e+01
20.136563000;1.011e+00;8.301e-01;-1.620e-02;8.209e-01;-1.602e-02;1.013e+00;1.011e+00;7.471e-01;-1.458e-02;1.000e+01;8.316e-01;5.655e-03;5.000e+01;5.000e+01
20.137563000;1.011e+00;8.301e-01;-1.654e-02;8.211e-01;-1.636e-02;1.013e+00;1.011e+00;7.471e-01;-1.488e-02;1.000e+01;8.317e-01;5.332e-03;5.000e+01;5.000e+01
20.138563000;1.011e+00;8.301e-01;-1.687e-02;8.212e-01;-1.669e-02;1.013e+00;1.011e+00;7.471e-01;-1.518e-02;1.000e+01;8.319e-01;5.010e-03;5.000e+01;5.000e+01
20.139563000;1.011e+00;8.301e-01;-1.720e-02;8.213e-01;-1.701e-02;1.012e+00;1.011e+00;7.471e-01;-1.548e-02;1.000e+01;8.320e-01;4.690e-03;5.000e+01;5.000e+01
20.140563000;1.011e+00;8.301e-01;-1.753e-02;8.214e-01;-1.734e-02;1.012e+00;1.011e+00;7.471e-01;-1.577e-02;1.000e+01;8.321e-01;4.371e-03;5.000e+01;5.000e+01
20.141563000;1.011e+00;8.302e-01;-1.785e-02;8.215e-01;-1.767e-02;1.012e+00;1.011e+00;7.471e-01;-1.607e-02;1.000e+01;8.322e-01;4.053e-03;5.000e+01;5.000e+01
20.142563000;1.010e+00;8.302e-01;-1.818e-02;8.216e-01;-1.799e-02;1.012e+00;1.010e+00;7.472e-01;-1.636e-02;1.000e+01;8.323e-01;3.737e-03;5.000e+01;5.000e+01
20.143563000;1.010e+00;8.302e-01;-1.850e-02;8.217e-01;-1.831e-02;1.012e+00;1.010e+00;7.472e-01;-1.665e-02;1.000e+01;8.325e-01;3.422e-03;5.000e+01;5.000e+01
20.144563000;1.010e+00;8.302e-01;-1.882e-02;8.218e-01;-1.863e-02;1.011e+00;1.010e+00;7.472e-01;-1.694e-02;1.000e+01;8.326e-01;3.108e-03;5.000e+01;5.000e+01
20.145563000;1.010e+00;8.302e-01;-1.915e-02;8.219e-01;-1.895e-02;1.011e+00;1.010e+00;7.472e-01;-1.723e-02;1.000e+01;8.327e-01;2.796e-03;5.000e+01;5.000e+01
20.146563000;1.010e+00;8.302e-01;-1.947e-02;8.221e-01;-1.927e-02;1.011e+00;1.010e+00;7.472e-01;-1.752e-02;1.000e+01;8.328e-01;2.485e-03;5.000e+01;5.000e+01
20.147563000;1.010e+00;8.303e-01;-1.978e-02;8.222e-01;-1.959e-02;1.011e+00;1.010e+00;7.472e-01;-1.781e-02;1.000e+01;8.329e-01;2.175e-03;5.000e+01;5.000e+01
20.148563000;1.010e+00;8.303e-01;-2.010e-02;8.223e-01;-1.991e-02;1.010e+00;1.010e+00;7.472e-01;-1.809e-02;1.000e+01;8.330e-01;1.867e-03;5.000e+01;5.000e+01
20.149563000;1.010e+00;8.303e-01;-2.042e-02;8.224e-01;-2.022e-02;1.010e+00;1.010e+00;7.473e-01;-1.837e-02;1.000e+01;8.331e-01;1.560e-03;5.000e+01;5.000e+01
20.150563000;1.010e+00;8.303e-01;-2.073e-02;8.225e-01;-2.053e-02;1.010e+00;1.010e+00;7.473e-01;-1.866e-02;1.000e+01;8.333e-01;1.254e-03;5.000e+01;5.000e+01
20.151563000;1.009e+00;8.303e-01;-2.104e-02;8.226e-01;-2.085e-02;1.010e+00;1.009e+00;7.473e-01;-1.894e-02;1.000e+01;8.334e-01;9.500e-04;5.000e+01;5.000e+01
20.152563000;1.009e+00;8.303e-01;-2.135e-02;8.227e-01;-2.116e-02;1.010e+00;1.009e+00;7.473e-01;-1.922e-02;1.000e+01;8.335e-01;6.470e-04;5.000e+01;5.000e+01
20.153563000;1.009e+00;8.304e-01;-2.166e-02;8.228e-01;-2.147e-02;1.009e+00;1.009e+00;7.473e-01;-1.950e-02;1.000e+01;8.336e-01;3.450e-04;5.000e+01;5.000e+01
20.154563000;1.009e+00;8.304e-01;-2.197e-02;8.229e-01;-2.177e-02;1.009e+00;1.009e+00;7.473e-01;-1.978e-02;1.000e+01;8.337e-01;4.505e-05;5.000e+01;5.000e+01
20.155563000;1.009e+00;8.304e-01;-2.228e-02;8.230e-01;-2.208e-02;1.009e+00;1.009e+00;7.474e-01;-2.005e-02;1.000e+01;8.338e-01;-2.539e-04;5.000e+01;5.000e+01
20.156563000;1.009e+00;8.304e-01;-2.259e-02;8.231e-01;-2.239e-02;1.009e+00;1.009e+00;7.474e-01;-2.033e-02;1.000e+01;8.339e-01;-5.519e-04;5.000e+01;5.000e+01
20.157563000;1.009e+00;8.304e-01;-2.289e-02;8.232e-01;-2.269e-02;1.009e+00;1.009e+00;7.474e-01;-2.060e-02;1.000e+01;8.340e-01;-8.489e-04;5.000e+01;5.000e+01
20.158563000;1.009e+00;8.304e-01;-2.319e-02;8.233e-01;-2.299e-02;1.008e+00;1.009e+00;7.474e-01;-2.087e-02;1.000e+01;8.342e-01;-1.144e-03;5.000e+01;5.000e+01
20.159563000;1.009e+00;8.305e-01;-2.349e-02;8.234e-01;-2.330e-02;1.008e+00;1.009e+00;7.474e-01;-2.115e-02;1.000e+01;8.343e-01;-1.438e-03;5.000e+01;5.000e+01
20.160563000;1.008e+00;8.305e-01;-2.379e-02;8.235e-01;-2.360e-02;1.008e+00;1.008e+00;7.474e-01;-2.142e-02;1.000e+01;8.344e-01;-1.730e-03;5.000e+01;5.000e+01
20.161563000;1.008e+00;8.305e-01;-2.409e-02;8.236e-01;-2.389e-02;1.008e+00;1.008e+00;7.474e-01;-2.168e-02;1.000e+01;8.345e-01;-2.022e-03;5.000e+01;5.000e+01
20.162563000;1.008e+00;8.305e-01;-2.439e-02;8.237e-01;-2.419e-02;1.008e+00;1.008e+00;7.475e-01;-2.195e-02;1.000e+01;8.346e-01;-2.312e-03;5.000e+01;5.000e+01
20.163563000;1.008e+00;8.305e-01;-2.469e-02;8.238e-01;-2.449e-02;1.007e+00;1.008e+00;7.475e-01;-2.222e-02;1.000e+01;8.347e-01;-2.601e-03;5.000e+01;5.000e+01
20.164563000;1.008e+00;8.305e-01;-2.498e-02;8.239e-01;-2.478e-02;1.007e+00;1.008e+00;7.475e-01;-2.248e-02;1.000e+01;8.348e-01;-2.888e-03;5.000e+01;5.000e+01
20.165563000;1.008e+00;8.306e-01;-2.527e-02;8.240e-01;-2.508e-02;1.007e+00;1.008e+00;7.475e-01;-2.275e-02;1.000e+01;8.349e-01;-3.174e-03;5.000e+01;5.000e+01
20.166563000;1.008e+00;8.306e-01;-2.557e-02;8.242e-01;-2.537e-02;1.007e+00;1.008e+00;7.475e-01;-2.301e-02;1.000e+01;8.350e-01;-3.459e-03;5.000e+01;5.000e+01
20.167563000;1.008e+00;8.306e-01;-2.586e-02;8.243e-01;-2.566e-02;1.007e+00;1.008e+00;7.475e-01;-2.327e-02;1.000e+01;8.351e-01;-3.743e-03;5.000e+01;5.000e+01
20.168563000;1.008e+00;8.306e-01;-2.615e-02;8.244e-01;-2.595e-02;1.006e+00;1.008e+00;7.475e-01;-2.353e-02;1.000e+01;8.352e-01;-4.025e-03;5.000e+01;5.000e+01
20.169563000;1.007e+00;8.306e-01;-2.643e-02;8.245e-01;-2.624e-02;1.006e+00;1.007e+00;7.476e-01;-2.379e-02;1.000e+01;8.353e-01;-4.307e-03;5.000e+01;5.000e+01
20.170563000;1.007e+00;8.306e-01;-2.672e-02;8.246e-01;-2.652e-02;1.006e+00;1.007e+00;7.476e-01;-2.405e-02;1.000e+01;8.354e-01;-4.587e-03;5.000e+01;5.000e+01
20.171563000;1.007e+00;8.306e-01;-2.701e-02;8.246e-01;-2.681e-02;1.006e+00;1.007e+00;7.476e-01;-2.431e-02;1.000e+01;8.356e-01;-4.865e-03;5.000e+01;5.000e+01
20.172563000;1.007e+00;8.307e-01;-2.729e-02;8.247e-01;-2.710e-02;1.006e+00;1.007e+00;7.476e-01;-2.456e-02;1.000e+01;8.357e-01;-5.143e-03;5.000e+01;5.000e+01
20.173563000;1.007e+00;8.307e-01;-2.757e-02;8.248e-01;-2.738e-02;1.005e+00;1.007e+00;7.476e-01;-2.482e-02;1.000e+01;8.358e-01;-5.419e-03;5.000e+01;5.000e+01
20.174563000;1.007e+00;8.307e-01;-2.785e-02;8.249e-01;-2.766e-02;1.005e+00;1.007e+00;7.476e-01;-2.507e-02;1.000e+01;8.359e-01;-5.694e-03;5.000e+01;5.000e+01
20.175563000;1.007e+00;8.307e-01;-2.813e-02;8.250e-01;-2.794e-02;1.005e+00;1.007e+00;7.476e-01;-2.532e-02;1.000e+01;8.360e-01;-5.968e-03;5.000e+01;5.000e+01
20.176563000;1.007e+00;8.307e-01;-2.841e-02;8.251e-01;-2.822e-02;1.005e+00;1.007e+00;7.477e-01;-2.557e-02;1.000e+01;8.361e-01;-6.240e-03;5.000e+01;5.000e+01
20.177563000;1.007e+00;8.307e-01;-2.869e-02;8.252e-01;-2.850e-02;1.005e+00;1.007e+00;7.477e-01;-2.582e-02;1.000e+01;8.362e-01;-6.511e-03;5.000e+01;5.000e+01
20.178563000;1.007e+00;8.308e-01;-2.897e-02;8.253e-01;-2.878e-02;1.004e+00;1.007e+00;7.477e-01;-2.607e-02;1.000e+01;8.363e-01;-6.782e-03;5.000e+01;5.000e+01
20.179563000;1.006e+00;8.308e-01;-2.924e-02;8.254e-01;-2.905e-02;1.004e+00;1.006e+00;7.477e-01;-2.632e-02;1.000e+01;8.364e-01;-7.050e-03;5.000e+01;5.000e+01
20.183563000;1.006e+00;8.308e-01;-3.033e-02;8.258e-01;-3.014e-02;1.004e+00;1.006e+00;7.477e-01;-2.729e-02;1.000e+01;8.368e-01;-8.114e-03;5.000e+01;5.000e+01
