;time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_InjectedCurrent
9288;9.197e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9289;9.198e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9290;9.199e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9291;9.200e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9292;9.201e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9293;9.202e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9294;9.203e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9295;9.204e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9296;9.205e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9297;9.206e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9298;9.207e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9299;9.208e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9300;9.209e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9301;9.210e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9302;9.211e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9303;9.212e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9304;9.213e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9305;9.214e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9306;9.215e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9307;9.216e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9308;9.217e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9309;9.218e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9310;9.219e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9311;9.220e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9312;9.221e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9313;9.222e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9314;9.223e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9315;9.224e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9316;9.225e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9317;9.226e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9318;9.227e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9319;9.228e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9320;9.229e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9321;9.230e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9322;9.231e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9323;9.232e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9324;9.233e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9325;9.234e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9326;9.235e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9327;9.236e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9328;9.237e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9329;9.238e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9330;9.239e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9331;9.240e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9332;9.241e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9333;9.242e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9334;9.243e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9335;9.244e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9336;9.245e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9337;9.246e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9338;9.247e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9339;9.248e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9340;9.249e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9341;9.250e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9342;9.251e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9343;9.252e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9344;9.253e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9345;9.254e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9346;9.255e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9347;9.256e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9348;9.257e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9349;9.258e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9350;9.259e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9351;9.260e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9352;9.261e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9353;9.262e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9354;9.263e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9355;9.264e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9356;9.265e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9357;9.266e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9358;9.267e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9359;9.268e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9360;9.269e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9361;9.270e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9362;9.271e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9363;9.272e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9364;9.273e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9365;9.274e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9366;9.275e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9367;9.276e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9368;9.277e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9369;9.278e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9370;9.279e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9371;9.280e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9372;9.281e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9373;9.282e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9374;9.283e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9375;9.284e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9376;9.285e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9377;9.286e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9378;9.287e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9379;9.288e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9380;9.289e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9381;9.290e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9382;9.291e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9383;9.292e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9384;9.293e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9385;9.294e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9386;9.295e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9387;9.296e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9388;9.297e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9389;9.298e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9390;9.299e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9391;9.300e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9392;9.301e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9393;9.302e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9394;9.303e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9395;9.304e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9396;9.305e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9397;9.306e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9398;9.307e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9399;9.308e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9400;9.309e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9401;9.310e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9402;9.311e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9403;9.312e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9404;9.313e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9405;9.314e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9406;9.315e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9407;9.316e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9408;9.317e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9409;9.318e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9410;9.319e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9411;9.320e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9412;9.321e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9413;9.322e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9414;9.323e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9415;9.324e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9416;9.325e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9417;9.326e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9418;9.327e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9419;9.328e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9420;9.329e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9421;9.330e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9422;9.331e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9423;9.332e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9424;9.333e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9425;9.334e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9426;9.335e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9427;9.336e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9428;9.337e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9429;9.338e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9430;9.339e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
9431;9.340e+01;1.094e+00;8.333e-01;1.235e-01;7.618e-01;1.129e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.258e-01;7.701e-01
