time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine1_GEN_MagnitudeControlledByAVRPu;Wind_Turbine2_GEN_MagnitudeControlledByAVRPu;Wind_Turbine1_GEN_UPuInjTerminal;Wind_Turbine1_GEN_IpInjTerminal;Wind_Turbine1_GEN_IqInjTerminal;Wind_Turbine2_GEN_UPuInjTerminal;Wind_Turbine2_GEN_IpInjTerminal;Wind_Turbine2_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr1_XFMR_Tap;StepUp_Xfmr2_XFMR_Tap;Wind_Turbine1_GEN_AVRSetpointPu;Wind_Turbine1_GEN_NetworkFrequencyPu;Wind_Turbine2_GEN_AVRSetpointPu;Wind_Turbine2_GEN_NetworkFrequencyPu;NetworkFrequencyPu
39.678759000;1.150e+00;4.160e-01;-6.844e-01;3.618e-01;-5.951e-01;9.347e-01;9.347e-01;1.136e+00;1.859e-01;-2.947e-01;1.136e+00;1.859e-01;-2.947e-01;1.150e+00;7.488e-01;-1.232e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
39.717759000;1.150e+00;4.160e-01;-6.855e-01;3.618e-01;-5.961e-01;9.344e-01;9.344e-01;1.136e+00;1.859e-01;-2.952e-01;1.136e+00;1.859e-01;-2.952e-01;1.150e+00;7.488e-01;-1.234e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
39.768759000;1.150e+00;4.160e-01;-6.869e-01;3.618e-01;-5.973e-01;9.340e-01;9.340e-01;1.136e+00;1.859e-01;-2.958e-01;1.136e+00;1.859e-01;-2.958e-01;1.150e+00;7.488e-01;-1.236e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
39.769759000;1.150e+00;4.160e-01;-6.869e-01;3.618e-01;-5.973e-01;9.340e-01;9.340e-01;1.135e+00;1.859e-01;-2.958e-01;1.135e+00;1.859e-01;-2.958e-01;1.150e+00;7.488e-01;-1.236e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
39.808759000;1.150e+00;4.160e-01;-6.880e-01;3.618e-01;-5.983e-01;9.336e-01;9.336e-01;1.135e+00;1.859e-01;-2.963e-01;1.135e+00;1.859e-01;-2.963e-01;1.150e+00;7.488e-01;-1.238e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
39.809759000;1.150e+00;4.160e-01;-6.880e-01;3.618e-01;-5.983e-01;9.336e-01;9.336e-01;1.135e+00;1.860e-01;-2.963e-01;1.135e+00;1.860e-01;-2.963e-01;1.150e+00;7.488e-01;-1.238e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
39.830759000;1.150e+00;4.160e-01;-6.886e-01;3.618e-01;-5.988e-01;9.334e-01;9.334e-01;1.135e+00;1.860e-01;-2.966e-01;1.135e+00;1.860e-01;-2.966e-01;1.150e+00;7.488e-01;-1.240e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
40.840759000;1.150e+00;4.160e-01;-7.165e-01;3.618e-01;-6.231e-01;9.247e-01;9.247e-01;1.135e+00;1.860e-01;-3.087e-01;1.135e+00;1.860e-01;-3.087e-01;1.150e+00;7.488e-01;-1.290e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
40.841759000;1.150e+00;4.160e-01;-7.166e-01;3.618e-01;-6.231e-01;9.247e-01;9.247e-01;1.135e+00;1.861e-01;-3.087e-01;1.135e+00;1.861e-01;-3.087e-01;1.150e+00;7.488e-01;-1.290e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
41.465759000;1.150e+00;4.160e-01;-7.336e-01;3.617e-01;-6.379e-01;9.193e-01;9.193e-01;1.135e+00;1.861e-01;-3.161e-01;1.135e+00;1.861e-01;-3.161e-01;1.150e+00;7.488e-01;-1.320e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
41.466759000;1.150e+00;4.160e-01;-7.336e-01;3.617e-01;-6.379e-01;9.193e-01;9.193e-01;1.134e+00;1.861e-01;-3.161e-01;1.134e+00;1.861e-01;-3.161e-01;1.150e+00;7.488e-01;-1.320e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
41.889759000;1.150e+00;4.160e-01;-7.450e-01;3.617e-01;-6.479e-01;9.157e-01;9.157e-01;1.134e+00;1.861e-01;-3.211e-01;1.134e+00;1.861e-01;-3.211e-01;1.150e+00;7.488e-01;-1.341e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
41.890759000;1.150e+00;4.160e-01;-7.451e-01;3.617e-01;-6.479e-01;9.157e-01;9.157e-01;1.134e+00;1.862e-01;-3.211e-01;1.134e+00;1.862e-01;-3.211e-01;1.150e+00;7.488e-01;-1.341e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
42.954759000;1.150e+00;4.160e-01;-7.735e-01;3.617e-01;-6.726e-01;9.068e-01;9.068e-01;1.134e+00;1.862e-01;-3.335e-01;1.134e+00;1.862e-01;-3.335e-01;1.150e+00;7.488e-01;-1.392e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
42.955759000;1.150e+00;4.160e-01;-7.735e-01;3.617e-01;-6.726e-01;9.068e-01;9.068e-01;1.134e+00;1.863e-01;-3.335e-01;1.134e+00;1.863e-01;-3.335e-01;1.150e+00;7.488e-01;-1.392e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
42.999759000;1.150e+00;4.160e-01;-7.747e-01;3.617e-01;-6.736e-01;9.065e-01;9.065e-01;1.134e+00;1.863e-01;-3.340e-01;1.134e+00;1.863e-01;-3.340e-01;1.150e+00;7.488e-01;-1.394e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
43.025759000;1.150e+00;4.160e-01;-7.753e-01;3.617e-01;-6.742e-01;9.062e-01;9.062e-01;1.134e+00;1.863e-01;-3.343e-01;1.134e+00;1.863e-01;-3.343e-01;1.150e+00;7.488e-01;-1.396e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
43.053759000;1.150e+00;4.160e-01;-7.761e-01;3.617e-01;-6.749e-01;9.060e-01;9.060e-01;1.134e+00;1.863e-01;-3.346e-01;1.134e+00;1.863e-01;-3.346e-01;1.150e+00;7.488e-01;-1.397e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
43.102759000;1.150e+00;4.160e-01;-7.774e-01;3.617e-01;-6.760e-01;9.056e-01;9.056e-01;1.134e+00;1.863e-01;-3.352e-01;1.134e+00;1.863e-01;-3.352e-01;1.150e+00;7.488e-01;-1.399e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
43.128759000;1.150e+00;4.160e-01;-7.781e-01;3.617e-01;-6.766e-01;9.054e-01;9.054e-01;1.134e+00;1.863e-01;-3.354e-01;1.134e+00;1.863e-01;-3.354e-01;1.150e+00;7.488e-01;-1.401e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
43.163759000;1.150e+00;4.160e-01;-7.790e-01;3.617e-01;-6.774e-01;9.051e-01;9.051e-01;1.134e+00;1.863e-01;-3.359e-01;1.134e+00;1.863e-01;-3.359e-01;1.150e+00;7.488e-01;-1.402e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
43.213759000;1.150e+00;4.160e-01;-7.803e-01;3.617e-01;-6.785e-01;9.047e-01;9.047e-01;1.134e+00;1.863e-01;-3.364e-01;1.134e+00;1.863e-01;-3.364e-01;1.150e+00;7.488e-01;-1.405e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
43.214759000;1.150e+00;4.160e-01;-7.803e-01;3.617e-01;-6.785e-01;9.047e-01;9.047e-01;1.133e+00;1.863e-01;-3.364e-01;1.133e+00;1.863e-01;-3.364e-01;1.150e+00;7.488e-01;-1.405e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
44.037759000;1.150e+00;4.160e-01;-8.019e-01;3.617e-01;-6.973e-01;8.980e-01;8.980e-01;1.133e+00;1.863e-01;-3.458e-01;1.133e+00;1.863e-01;-3.458e-01;1.150e+00;7.488e-01;-1.443e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
44.038759000;1.150e+00;4.160e-01;-8.019e-01;3.617e-01;-6.973e-01;8.980e-01;8.980e-01;1.133e+00;1.864e-01;-3.458e-01;1.133e+00;1.864e-01;-3.458e-01;1.150e+00;7.488e-01;-1.443e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
45.013759000;1.150e+00;4.160e-01;-8.270e-01;3.617e-01;-7.191e-01;8.901e-01;8.901e-01;1.133e+00;1.864e-01;-3.567e-01;1.133e+00;1.864e-01;-3.567e-01;1.150e+00;7.488e-01;-1.489e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
45.014759000;1.150e+00;4.160e-01;-8.270e-01;3.617e-01;-7.191e-01;8.901e-01;8.901e-01;1.132e+00;1.864e-01;-3.567e-01;1.132e+00;1.864e-01;-3.567e-01;1.150e+00;7.488e-01;-1.489e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
45.141759000;1.150e+00;4.160e-01;-8.303e-01;3.617e-01;-7.220e-01;8.891e-01;8.891e-01;1.132e+00;1.864e-01;-3.581e-01;1.132e+00;1.864e-01;-3.581e-01;1.150e+00;7.488e-01;-1.494e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
45.142759000;1.150e+00;4.160e-01;-8.303e-01;3.617e-01;-7.220e-01;8.891e-01;8.891e-01;1.132e+00;1.865e-01;-3.582e-01;1.132e+00;1.865e-01;-3.582e-01;1.150e+00;7.488e-01;-1.495e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
46.263759000;1.150e+00;4.160e-01;-8.586e-01;3.617e-01;-7.466e-01;8.802e-01;8.802e-01;1.132e+00;1.865e-01;-3.705e-01;1.132e+00;1.865e-01;-3.705e-01;1.150e+00;7.487e-01;-1.545e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
46.264759000;1.150e+00;4.160e-01;-8.586e-01;3.617e-01;-7.466e-01;8.802e-01;8.802e-01;1.132e+00;1.866e-01;-3.705e-01;1.132e+00;1.866e-01;-3.705e-01;1.150e+00;7.487e-01;-1.546e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
46.313759000;1.150e+00;4.160e-01;-8.599e-01;3.617e-01;-7.477e-01;8.799e-01;8.799e-01;1.132e+00;1.866e-01;-3.710e-01;1.132e+00;1.866e-01;-3.710e-01;1.150e+00;7.487e-01;-1.548e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
46.486759000;1.150e+00;4.160e-01;-8.642e-01;3.617e-01;-7.515e-01;8.785e-01;8.785e-01;1.132e+00;1.866e-01;-3.729e-01;1.132e+00;1.866e-01;-3.729e-01;1.150e+00;7.487e-01;-1.556e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
46.520759000;1.150e+00;4.160e-01;-8.650e-01;3.617e-01;-7.522e-01;8.782e-01;8.782e-01;1.132e+00;1.866e-01;-3.733e-01;1.132e+00;1.866e-01;-3.733e-01;1.150e+00;7.487e-01;-1.557e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
46.571759000;1.150e+00;4.160e-01;-8.663e-01;3.617e-01;-7.533e-01;8.778e-01;8.778e-01;1.132e+00;1.866e-01;-3.738e-01;1.132e+00;1.866e-01;-3.738e-01;1.150e+00;7.487e-01;-1.559e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
46.705759000;1.150e+00;4.160e-01;-8.696e-01;3.617e-01;-7.562e-01;8.768e-01;8.768e-01;1.132e+00;1.866e-01;-3.753e-01;1.132e+00;1.866e-01;-3.753e-01;1.150e+00;7.487e-01;-1.565e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
46.869759000;1.150e+00;4.160e-01;-8.737e-01;3.617e-01;-7.597e-01;8.755e-01;8.755e-01;1.132e+00;1.866e-01;-3.770e-01;1.132e+00;1.866e-01;-3.770e-01;1.150e+00;7.487e-01;-1.573e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
46.870759000;1.150e+00;4.160e-01;-8.737e-01;3.617e-01;-7.597e-01;8.755e-01;8.755e-01;1.131e+00;1.866e-01;-3.770e-01;1.131e+00;1.866e-01;-3.770e-01;1.150e+00;7.487e-01;-1.573e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
46.912759000;1.150e+00;4.160e-01;-8.747e-01;3.617e-01;-7.607e-01;8.752e-01;8.752e-01;1.131e+00;1.866e-01;-3.775e-01;1.131e+00;1.866e-01;-3.775e-01;1.150e+00;7.487e-01;-1.575e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
47.405759000;1.150e+00;4.160e-01;-8.869e-01;3.617e-01;-7.712e-01;8.714e-01;8.714e-01;1.131e+00;1.866e-01;-3.828e-01;1.131e+00;1.866e-01;-3.828e-01;1.150e+00;7.487e-01;-1.596e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
47.406759000;1.150e+00;4.160e-01;-8.869e-01;3.617e-01;-7.712e-01;8.714e-01;8.714e-01;1.131e+00;1.867e-01;-3.828e-01;1.131e+00;1.867e-01;-3.828e-01;1.150e+00;7.487e-01;-1.596e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
48.569892000;1.150e+00;4.159e-01;-9.152e-01;3.617e-01;-7.958e-01;8.626e-01;8.626e-01;1.131e+00;1.867e-01;-3.951e-01;1.131e+00;1.867e-01;-3.951e-01;1.150e+00;7.487e-01;-1.647e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
48.570892000;1.150e+00;4.159e-01;-9.152e-01;3.617e-01;-7.958e-01;8.626e-01;8.626e-01;1.131e+00;1.868e-01;-3.951e-01;1.131e+00;1.868e-01;-3.951e-01;1.150e+00;7.487e-01;-1.647e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
48.787892000;1.150e+00;4.159e-01;-9.204e-01;3.617e-01;-8.004e-01;8.610e-01;8.610e-01;1.131e+00;1.868e-01;-3.973e-01;1.131e+00;1.868e-01;-3.973e-01;1.150e+00;7.487e-01;-1.657e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
48.788892000;1.150e+00;4.159e-01;-9.205e-01;3.617e-01;-8.004e-01;8.610e-01;8.610e-01;1.130e+00;1.868e-01;-3.973e-01;1.130e+00;1.868e-01;-3.973e-01;1.150e+00;7.487e-01;-1.657e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
49.755892000;1.150e+00;4.159e-01;-9.435e-01;3.617e-01;-8.204e-01;8.538e-01;8.538e-01;1.130e+00;1.868e-01;-4.073e-01;1.130e+00;1.868e-01;-4.073e-01;1.150e+00;7.487e-01;-1.698e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
49.756892000;1.150e+00;4.159e-01;-9.435e-01;3.617e-01;-8.204e-01;8.538e-01;8.538e-01;1.130e+00;1.869e-01;-4.074e-01;1.130e+00;1.869e-01;-4.074e-01;1.150e+00;7.487e-01;-1.698e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
49.975892000;1.150e+00;4.159e-01;-9.486e-01;3.617e-01;-8.249e-01;8.522e-01;8.522e-01;1.130e+00;1.869e-01;-4.096e-01;1.130e+00;1.869e-01;-4.096e-01;1.150e+00;7.487e-01;-1.708e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
49.983892000;1.150e+00;4.159e-01;-9.488e-01;3.617e-01;-8.251e-01;8.522e-01;8.522e-01;1.130e+00;1.869e-01;-4.097e-01;1.130e+00;1.869e-01;-4.097e-01;1.150e+00;7.487e-01;-1.708e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
49.988892000;1.150e+00;4.159e-01;-9.489e-01;3.617e-01;-8.252e-01;8.521e-01;8.521e-01;1.130e+00;1.869e-01;-4.097e-01;1.130e+00;1.869e-01;-4.097e-01;1.150e+00;7.487e-01;-1.708e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
49.989990000;1.150e+00;4.159e-01;-9.490e-01;3.617e-01;-8.252e-01;8.522e-01;8.522e-01;1.130e+00;1.869e-01;-4.097e-01;1.130e+00;1.869e-01;-4.097e-01;1.150e+00;7.487e-01;-1.708e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
49.989998000;1.150e+00;4.159e-01;-9.490e-01;3.617e-01;-8.252e-01;8.521e-01;8.521e-01;1.130e+00;1.869e-01;-4.097e-01;1.130e+00;1.869e-01;-4.097e-01;1.150e+00;7.487e-01;-1.708e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
49.990006000;1.150e+00;4.159e-01;-9.489e-01;3.617e-01;-8.252e-01;8.521e-01;8.521e-01;1.130e+00;1.869e-01;-4.097e-01;1.130e+00;1.869e-01;-4.097e-01;1.150e+00;7.487e-01;-1.708e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
49.990022000;1.150e+00;4.159e-01;-9.489e-01;3.617e-01;-8.252e-01;8.520e-01;8.520e-01;1.130e+00;1.869e-01;-4.097e-01;1.130e+00;1.869e-01;-4.097e-01;1.150e+00;7.486e-01;-1.708e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
49.990054000;1.150e+00;4.158e-01;-9.487e-01;3.617e-01;-8.252e-01;8.519e-01;8.519e-01;1.130e+00;1.869e-01;-4.097e-01;1.130e+00;1.869e-01;-4.097e-01;1.150e+00;7.485e-01;-1.708e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
49.991526000;1.142e+00;4.130e-01;-9.423e-01;3.617e-01;-8.252e-01;8.460e-01;8.460e-01;1.122e+00;1.869e-01;-4.097e-01;1.122e+00;1.869e-01;-4.097e-01;1.142e+00;7.434e-01;-1.696e+00;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
49.992038000;1.139e+00;4.120e-01;-9.401e-01;3.617e-01;-8.252e-01;8.440e-01;8.440e-01;1.119e+00;1.869e-01;-4.097e-01;1.119e+00;1.869e-01;-4.097e-01;1.139e+00;7.416e-01;-1.692e+00;1.000e+01;1.000e+01;1.119e+00;5.001e+01;1.119e+00;5.001e+01;5.001e+01
49.993062000;1.134e+00;4.101e-01;-9.356e-01;3.616e-01;-8.252e-01;8.399e-01;8.399e-01;1.114e+00;1.869e-01;-4.097e-01;1.114e+00;1.869e-01;-4.097e-01;1.134e+00;7.381e-01;-1.684e+00;1.000e+01;1.000e+01;1.119e+00;5.001e+01;1.119e+00;5.001e+01;5.001e+01
49.993574000;1.131e+00;4.091e-01;-9.333e-01;3.617e-01;-8.251e-01;8.379e-01;8.379e-01;1.111e+00;1.869e-01;-4.097e-01;1.111e+00;1.869e-01;-4.097e-01;1.131e+00;7.363e-01;-1.680e+00;1.000e+01;1.000e+01;1.119e+00;5.001e+01;1.119e+00;5.001e+01;5.001e+01
49.994598000;1.126e+00;4.072e-01;-9.287e-01;3.617e-01;-8.250e-01;8.339e-01;8.339e-01;1.106e+00;1.869e-01;-4.096e-01;1.106e+00;1.869e-01;-4.096e-01;1.126e+00;7.329e-01;-1.672e+00;1.000e+01;1.000e+01;1.119e+00;5.001e+01;1.119e+00;5.001e+01;5.001e+01
49.995110000;1.123e+00;4.062e-01;-9.263e-01;3.617e-01;-8.249e-01;8.319e-01;8.319e-01;1.103e+00;1.870e-01;-4.095e-01;1.103e+00;1.870e-01;-4.095e-01;1.123e+00;7.312e-01;-1.667e+00;1.000e+01;1.000e+01;1.119e+00;5.001e+01;1.119e+00;5.001e+01;5.001e+01
49.995622000;1.120e+00;4.053e-01;-9.240e-01;3.617e-01;-8.247e-01;8.299e-01;8.299e-01;1.100e+00;1.870e-01;-4.095e-01;1.100e+00;1.870e-01;-4.095e-01;1.120e+00;7.295e-01;-1.663e+00;1.000e+01;1.000e+01;1.119e+00;5.001e+01;1.119e+00;5.001e+01;5.001e+01
49.996134000;1.118e+00;4.043e-01;-9.216e-01;3.618e-01;-8.246e-01;8.279e-01;8.279e-01;1.098e+00;1.870e-01;-4.094e-01;1.098e+00;1.870e-01;-4.094e-01;1.118e+00;7.278e-01;-1.659e+00;1.000e+01;1.000e+01;1.119e+00;5.001e+01;1.119e+00;5.001e+01;5.001e+01
49.996646000;1.115e+00;4.034e-01;-9.191e-01;3.618e-01;-8.244e-01;8.260e-01;8.260e-01;1.095e+00;1.871e-01;-4.093e-01;1.095e+00;1.871e-01;-4.093e-01;1.115e+00;7.262e-01;-1.654e+00;1.000e+01;1.000e+01;1.119e+00;5.001e+01;1.119e+00;5.001e+01;5.001e+01
49.997158000;1.112e+00;4.025e-01;-9.167e-01;3.619e-01;-8.242e-01;8.240e-01;8.240e-01;1.092e+00;1.871e-01;-4.092e-01;1.092e+00;1.871e-01;-4.092e-01;1.112e+00;7.245e-01;-1.650e+00;1.000e+01;1.000e+01;1.119e+00;5.001e+01;1.119e+00;5.001e+01;5.001e+01
49.997670000;1.110e+00;4.016e-01;-9.142e-01;3.620e-01;-8.239e-01;8.221e-01;8.221e-01;1.089e+00;1.871e-01;-4.091e-01;1.089e+00;1.871e-01;-4.091e-01;1.110e+00;7.229e-01;-1.646e+00;1.000e+01;1.000e+01;1.119e+00;5.001e+01;1.119e+00;5.001e+01;5.001e+01
49.998182000;1.107e+00;4.007e-01;-9.116e-01;3.621e-01;-8.237e-01;8.201e-01;8.201e-01;1.087e+00;1.872e-01;-4.089e-01;1.087e+00;1.872e-01;-4.089e-01;1.107e+00;7.213e-01;-1.641e+00;1.000e+01;1.000e+01;1.119e+00;5.001e+01;1.119e+00;5.001e+01;5.001e+01
49.998694000;1.104e+00;3.998e-01;-9.091e-01;3.621e-01;-8.234e-01;8.182e-01;8.182e-01;1.084e+00;1.872e-01;-4.088e-01;1.084e+00;1.872e-01;-4.088e-01;1.104e+00;7.197e-01;-1.636e+00;1.000e+01;1.000e+01;1.119e+00;5.001e+01;1.119e+00;5.001e+01;5.001e+01
49.999206000;1.101e+00;3.990e-01;-9.065e-01;3.622e-01;-8.230e-01;8.163e-01;8.163e-01;1.081e+00;1.873e-01;-4.086e-01;1.081e+00;1.873e-01;-4.086e-01;1.101e+00;7.182e-01;-1.632e+00;1.000e+01;1.000e+01;1.119e+00;5.001e+01;1.119e+00;5.001e+01;5.001e+01
49.999718000;1.099e+00;3.981e-01;-9.039e-01;3.624e-01;-8.227e-01;8.143e-01;8.143e-01;1.079e+00;1.874e-01;-4.084e-01;1.079e+00;1.874e-01;-4.084e-01;1.099e+00;7.166e-01;-1.627e+00;1.000e+01;1.000e+01;1.119e+00;5.001e+01;1.119e+00;5.001e+01;5.001e+01
50.000118000;1.097e+00;3.975e-01;-9.018e-01;3.625e-01;-8.224e-01;8.129e-01;8.129e-01;1.077e+00;1.874e-01;-4.082e-01;1.077e+00;1.874e-01;-4.082e-01;1.097e+00;7.154e-01;-1.623e+00;1.000e+01;1.000e+01;1.119e+00;5.001e+01;1.119e+00;5.001e+01;5.001e+01
50.000246000;1.096e+00;3.973e-01;-9.011e-01;3.625e-01;-8.223e-01;8.124e-01;8.124e-01;1.076e+00;1.874e-01;-4.082e-01;1.076e+00;1.874e-01;-4.082e-01;1.096e+00;7.151e-01;-1.622e+00;1.000e+01;1.000e+01;1.119e+00;5.001e+01;1.119e+00;5.001e+01;5.001e+01
50.000502000;1.095e+00;3.968e-01;-8.998e-01;3.626e-01;-8.220e-01;8.114e-01;8.114e-01;1.075e+00;1.875e-01;-4.081e-01;1.075e+00;1.875e-01;-4.081e-01;1.095e+00;7.143e-01;-1.620e+00;1.000e+01;1.000e+01;1.119e+00;5.001e+01;1.119e+00;5.001e+01;5.001e+01
50.001014000;1.092e+00;3.960e-01;-8.971e-01;3.627e-01;-8.216e-01;8.096e-01;8.096e-01;1.072e+00;1.876e-01;-4.079e-01;1.072e+00;1.876e-01;-4.079e-01;1.092e+00;7.128e-01;-1.615e+00;1.000e+01;1.000e+01;1.119e+00;5.001e+01;1.119e+00;5.001e+01;5.001e+01
50.001526000;1.089e+00;3.952e-01;-8.943e-01;3.628e-01;-8.211e-01;8.077e-01;8.077e-01;1.069e+00;1.876e-01;-4.076e-01;1.069e+00;1.876e-01;-4.076e-01;1.089e+00;7.114e-01;-1.610e+00;1.000e+01;1.000e+01;1.119e+00;5.001e+01;1.119e+00;5.001e+01;5.001e+01
50.003426000;1.079e+00;3.923e-01;-8.839e-01;3.635e-01;-8.190e-01;8.008e-01;8.008e-01;1.059e+00;1.880e-01;-4.066e-01;1.059e+00;1.880e-01;-4.066e-01;1.079e+00;7.061e-01;-1.591e+00;1.000e+01;1.000e+01;1.119e+00;5.001e+01;1.119e+00;5.001e+01;5.001e+01
50.004326000;1.074e+00;3.910e-01;-8.787e-01;3.639e-01;-8.179e-01;7.976e-01;7.976e-01;1.054e+00;1.882e-01;-4.060e-01;1.054e+00;1.882e-01;-4.060e-01;1.074e+00;7.038e-01;-1.582e+00;1.000e+01;1.000e+01;1.119e+00;5.001e+01;1.119e+00;5.001e+01;5.001e+01
50.005226000;1.070e+00;3.897e-01;-8.735e-01;3.643e-01;-8.166e-01;7.945e-01;7.945e-01;1.050e+00;1.884e-01;-4.053e-01;1.050e+00;1.884e-01;-4.053e-01;1.070e+00;7.014e-01;-1.572e+00;1.000e+01;1.000e+01;1.119e+00;5.001e+01;1.119e+00;5.001e+01;5.001e+01
