;time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;NetworkFrequencyPu
7399;7.332e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7400;7.333e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7401;7.334e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7402;7.335e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7403;7.336e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7404;7.337e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7405;7.338e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7406;7.339e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7407;7.340e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7408;7.341e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7409;7.342e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7410;7.343e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7411;7.344e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7412;7.345e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7413;7.346e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7414;7.347e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7415;7.348e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7416;7.349e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7417;7.350e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7418;7.351e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7419;7.352e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7420;7.353e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7421;7.354e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7422;7.355e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7423;7.356e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7424;7.357e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7425;7.358e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7426;7.359e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7427;7.360e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7428;7.361e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7429;7.362e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7430;7.363e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7431;7.364e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7432;7.365e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7433;7.366e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7434;7.367e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7435;7.368e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7436;7.369e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7437;7.370e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7438;7.371e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7439;7.372e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7440;7.373e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7441;7.374e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7442;7.375e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7443;7.376e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7444;7.377e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7445;7.378e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7446;7.379e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7447;7.380e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7448;7.381e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7449;7.382e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7450;7.383e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7451;7.384e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7452;7.385e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7453;7.386e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7454;7.387e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7455;7.388e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7456;7.389e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7457;7.390e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7458;7.391e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7459;7.392e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7460;7.393e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7461;7.394e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7462;7.395e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7463;7.396e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7464;7.397e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7465;7.398e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7466;7.399e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7467;7.400e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7468;7.401e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7469;7.402e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7470;7.403e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7471;7.404e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7472;7.405e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7473;7.406e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7474;7.407e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7475;7.408e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7476;7.409e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7477;7.410e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7478;7.411e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7479;7.412e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7480;7.413e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7481;7.414e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7482;7.415e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7483;7.416e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7484;7.417e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7485;7.418e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7486;7.419e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7487;7.420e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7488;7.421e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7489;7.422e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7490;7.423e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7491;7.424e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7492;7.425e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7493;7.426e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7494;7.427e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7495;7.428e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7496;7.429e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7497;7.430e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7498;7.431e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7499;7.432e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7500;7.433e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7501;7.434e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7502;7.435e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7503;7.436e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7504;7.437e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7505;7.438e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7506;7.439e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7507;7.440e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7508;7.441e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7509;7.442e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7510;7.443e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7511;7.444e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7512;7.445e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7513;7.446e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7514;7.447e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7515;7.448e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7516;7.449e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7517;7.450e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7518;7.451e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7519;7.452e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7520;7.453e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7521;7.454e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7522;7.455e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7523;7.456e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7524;7.457e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7525;7.458e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7526;7.459e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7527;7.460e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7528;7.461e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7529;7.462e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7530;7.463e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7531;7.464e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7532;7.465e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7533;7.466e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7534;7.467e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7535;7.468e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7536;7.469e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7537;7.470e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
7538;7.471e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
