;time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
2539;2.340e+01;1.054e+00;7.387e-01;5.995e-03;7.010e-01;5.689e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2540;2.341e+01;1.054e+00;7.387e-01;6.030e-03;7.010e-01;5.722e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2541;2.342e+01;1.054e+00;7.387e-01;6.065e-03;7.010e-01;5.755e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2542;2.343e+01;1.054e+00;7.387e-01;6.098e-03;7.010e-01;5.787e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2543;2.344e+01;1.054e+00;7.387e-01;6.132e-03;7.010e-01;5.819e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2544;2.345e+01;1.054e+00;7.387e-01;6.165e-03;7.010e-01;5.850e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2545;2.346e+01;1.054e+00;7.387e-01;6.197e-03;7.010e-01;5.881e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2546;2.347e+01;1.054e+00;7.387e-01;6.229e-03;7.010e-01;5.911e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2547;2.348e+01;1.054e+00;7.387e-01;6.261e-03;7.010e-01;5.941e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2548;2.349e+01;1.054e+00;7.387e-01;6.294e-03;7.010e-01;5.972e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2549;2.350e+01;1.054e+00;7.387e-01;6.324e-03;7.009e-01;6.001e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2550;2.351e+01;1.054e+00;7.387e-01;6.356e-03;7.009e-01;6.031e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2551;2.352e+01;1.054e+00;7.387e-01;6.386e-03;7.009e-01;6.060e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2552;2.353e+01;1.054e+00;7.387e-01;6.416e-03;7.009e-01;6.088e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2553;2.354e+01;1.054e+00;7.387e-01;6.446e-03;7.009e-01;6.117e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2554;2.355e+01;1.054e+00;7.387e-01;6.475e-03;7.009e-01;6.144e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2555;2.356e+01;1.054e+00;7.387e-01;6.504e-03;7.009e-01;6.171e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2556;2.357e+01;1.054e+00;7.387e-01;6.532e-03;7.009e-01;6.198e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2557;2.358e+01;1.054e+00;7.387e-01;6.561e-03;7.009e-01;6.225e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2558;2.359e+01;1.054e+00;7.387e-01;6.589e-03;7.009e-01;6.252e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2559;2.360e+01;1.054e+00;7.387e-01;6.616e-03;7.009e-01;6.278e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2560;2.361e+01;1.054e+00;7.387e-01;6.644e-03;7.009e-01;6.304e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2561;2.362e+01;1.054e+00;7.387e-01;6.670e-03;7.009e-01;6.328e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2562;2.363e+01;1.054e+00;7.387e-01;6.695e-03;7.009e-01;6.352e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2563;2.364e+01;1.054e+00;7.387e-01;6.721e-03;7.009e-01;6.377e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2564;2.365e+01;1.054e+00;7.387e-01;6.747e-03;7.008e-01;6.402e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2565;2.366e+01;1.054e+00;7.387e-01;6.772e-03;7.008e-01;6.425e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2566;2.367e+01;1.054e+00;7.387e-01;6.797e-03;7.008e-01;6.449e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2567;2.368e+01;1.054e+00;7.387e-01;6.822e-03;7.008e-01;6.473e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2568;2.369e+01;1.054e+00;7.387e-01;6.847e-03;7.008e-01;6.497e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2569;2.370e+01;1.054e+00;7.387e-01;6.871e-03;7.008e-01;6.519e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2570;2.371e+01;1.054e+00;7.387e-01;6.895e-03;7.008e-01;6.541e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2571;2.372e+01;1.054e+00;7.387e-01;6.917e-03;7.008e-01;6.563e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2572;2.373e+01;1.054e+00;7.387e-01;6.940e-03;7.008e-01;6.585e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2573;2.374e+01;1.054e+00;7.387e-01;6.963e-03;7.008e-01;6.606e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2574;2.375e+01;1.054e+00;7.387e-01;6.986e-03;7.008e-01;6.628e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2575;2.376e+01;1.054e+00;7.387e-01;7.008e-03;7.008e-01;6.649e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2576;2.377e+01;1.054e+00;7.387e-01;7.030e-03;7.008e-01;6.669e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2577;2.378e+01;1.054e+00;7.387e-01;7.052e-03;7.008e-01;6.690e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2578;2.379e+01;1.054e+00;7.387e-01;7.072e-03;7.008e-01;6.710e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2579;2.380e+01;1.054e+00;7.387e-01;7.092e-03;7.008e-01;6.729e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2580;2.381e+01;1.054e+00;7.387e-01;7.113e-03;7.008e-01;6.748e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2581;2.382e+01;1.054e+00;7.387e-01;7.133e-03;7.008e-01;6.767e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2582;2.383e+01;1.054e+00;7.387e-01;7.152e-03;7.008e-01;6.785e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2583;2.384e+01;1.054e+00;7.387e-01;7.172e-03;7.008e-01;6.804e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2584;2.385e+01;1.054e+00;7.387e-01;7.191e-03;7.007e-01;6.822e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2585;2.386e+01;1.054e+00;7.387e-01;7.210e-03;7.007e-01;6.840e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2586;2.387e+01;1.054e+00;7.387e-01;7.228e-03;7.007e-01;6.857e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2587;2.388e+01;1.054e+00;7.387e-01;7.247e-03;7.007e-01;6.875e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2588;2.389e+01;1.054e+00;7.387e-01;7.264e-03;7.007e-01;6.891e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2589;2.390e+01;1.054e+00;7.387e-01;7.281e-03;7.007e-01;6.907e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2590;2.391e+01;1.054e+00;7.387e-01;7.298e-03;7.007e-01;6.923e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2591;2.392e+01;1.054e+00;7.387e-01;7.316e-03;7.007e-01;6.940e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2592;2.393e+01;1.054e+00;7.387e-01;7.332e-03;7.007e-01;6.956e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2593;2.394e+01;1.054e+00;7.387e-01;7.349e-03;7.007e-01;6.971e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2594;2.395e+01;1.054e+00;7.387e-01;7.364e-03;7.007e-01;6.985e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2595;2.396e+01;1.054e+00;7.387e-01;7.380e-03;7.007e-01;7.001e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2596;2.397e+01;1.054e+00;7.387e-01;7.395e-03;7.007e-01;7.015e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2597;2.398e+01;1.054e+00;7.387e-01;7.411e-03;7.007e-01;7.030e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2598;2.399e+01;1.054e+00;7.387e-01;7.425e-03;7.007e-01;7.043e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2599;2.400e+01;1.054e+00;7.387e-01;7.439e-03;7.007e-01;7.057e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2600;2.401e+01;1.054e+00;7.387e-01;7.453e-03;7.007e-01;7.070e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2601;2.402e+01;1.054e+00;7.387e-01;7.466e-03;7.007e-01;7.082e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2602;2.403e+01;1.054e+00;7.387e-01;7.481e-03;7.007e-01;7.096e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2603;2.404e+01;1.054e+00;7.387e-01;7.494e-03;7.007e-01;7.108e-03;1.062e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2604;2.405e+01;1.054e+00;7.387e-01;7.507e-03;7.007e-01;7.121e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2605;2.406e+01;1.054e+00;7.387e-01;7.520e-03;7.007e-01;7.133e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2606;2.407e+01;1.054e+00;7.387e-01;7.532e-03;7.007e-01;7.144e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2607;2.408e+01;1.054e+00;7.387e-01;7.544e-03;7.007e-01;7.156e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2608;2.409e+01;1.054e+00;7.387e-01;7.556e-03;7.007e-01;7.167e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2609;2.410e+01;1.054e+00;7.387e-01;7.567e-03;7.007e-01;7.178e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2610;2.411e+01;1.054e+00;7.387e-01;7.578e-03;7.007e-01;7.188e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2611;2.412e+01;1.054e+00;7.387e-01;7.590e-03;7.007e-01;7.199e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2612;2.413e+01;1.054e+00;7.387e-01;7.600e-03;7.006e-01;7.208e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2613;2.414e+01;1.054e+00;7.387e-01;7.610e-03;7.006e-01;7.219e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2614;2.415e+01;1.054e+00;7.387e-01;7.620e-03;7.006e-01;7.228e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2615;2.416e+01;1.054e+00;7.387e-01;7.631e-03;7.006e-01;7.238e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2616;2.417e+01;1.054e+00;7.387e-01;7.640e-03;7.006e-01;7.246e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2617;2.418e+01;1.054e+00;7.387e-01;7.650e-03;7.006e-01;7.256e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2618;2.419e+01;1.054e+00;7.387e-01;7.658e-03;7.006e-01;7.264e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2619;2.420e+01;1.054e+00;7.387e-01;7.668e-03;7.006e-01;7.273e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2620;2.421e+01;1.054e+00;7.387e-01;7.677e-03;7.006e-01;7.281e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2621;2.422e+01;1.054e+00;7.387e-01;7.684e-03;7.006e-01;7.289e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2622;2.423e+01;1.054e+00;7.387e-01;7.692e-03;7.006e-01;7.296e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2623;2.424e+01;1.054e+00;7.387e-01;7.700e-03;7.006e-01;7.303e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2624;2.425e+01;1.054e+00;7.387e-01;7.707e-03;7.006e-01;7.311e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2625;2.426e+01;1.054e+00;7.387e-01;7.714e-03;7.006e-01;7.317e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2626;2.427e+01;1.054e+00;7.387e-01;7.722e-03;7.006e-01;7.324e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2627;2.428e+01;1.054e+00;7.387e-01;7.728e-03;7.006e-01;7.330e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2628;2.429e+01;1.054e+00;7.387e-01;7.734e-03;7.006e-01;7.336e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2629;2.430e+01;1.054e+00;7.387e-01;7.741e-03;7.006e-01;7.342e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2630;2.431e+01;1.054e+00;7.387e-01;7.748e-03;7.006e-01;7.349e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2631;2.432e+01;1.054e+00;7.387e-01;7.753e-03;7.006e-01;7.354e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2632;2.433e+01;1.054e+00;7.387e-01;7.758e-03;7.006e-01;7.359e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2633;2.434e+01;1.054e+00;7.387e-01;7.764e-03;7.006e-01;7.364e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2634;2.435e+01;1.054e+00;7.387e-01;7.769e-03;7.006e-01;7.369e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2635;2.436e+01;1.054e+00;7.387e-01;7.773e-03;7.006e-01;7.373e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2636;2.437e+01;1.054e+00;7.387e-01;7.777e-03;7.006e-01;7.377e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2637;2.438e+01;1.054e+00;7.387e-01;7.782e-03;7.006e-01;7.381e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2638;2.439e+01;1.054e+00;7.386e-01;7.786e-03;7.006e-01;7.385e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2639;2.440e+01;1.054e+00;7.386e-01;7.790e-03;7.006e-01;7.389e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2640;2.441e+01;1.054e+00;7.387e-01;7.793e-03;7.006e-01;7.392e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2641;2.442e+01;1.054e+00;7.386e-01;7.797e-03;7.006e-01;7.395e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2642;2.443e+01;1.054e+00;7.386e-01;7.800e-03;7.006e-01;7.398e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2643;2.444e+01;1.054e+00;7.386e-01;7.803e-03;7.006e-01;7.401e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2644;2.445e+01;1.054e+00;7.386e-01;7.805e-03;7.006e-01;7.403e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2645;2.446e+01;1.054e+00;7.386e-01;7.809e-03;7.006e-01;7.406e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2646;2.447e+01;1.054e+00;7.386e-01;7.811e-03;7.006e-01;7.408e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2647;2.448e+01;1.054e+00;7.386e-01;7.813e-03;7.006e-01;7.410e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2648;2.449e+01;1.054e+00;7.386e-01;7.814e-03;7.006e-01;7.411e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2649;2.450e+01;1.054e+00;7.386e-01;7.816e-03;7.006e-01;7.413e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2650;2.451e+01;1.054e+00;7.386e-01;7.817e-03;7.006e-01;7.414e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2651;2.452e+01;1.054e+00;7.386e-01;7.817e-03;7.006e-01;7.415e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2652;2.453e+01;1.054e+00;7.386e-01;7.818e-03;7.006e-01;7.416e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2653;2.454e+01;1.054e+00;7.386e-01;7.819e-03;7.006e-01;7.417e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2654;2.455e+01;1.054e+00;7.386e-01;7.819e-03;7.006e-01;7.417e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2655;2.456e+01;1.054e+00;7.386e-01;7.820e-03;7.006e-01;7.417e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2656;2.457e+01;1.054e+00;7.386e-01;7.820e-03;7.006e-01;7.417e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2657;2.458e+01;1.054e+00;7.386e-01;7.820e-03;7.006e-01;7.417e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2658;2.459e+01;1.054e+00;7.386e-01;7.820e-03;7.006e-01;7.417e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2659;2.460e+01;1.054e+00;7.386e-01;7.819e-03;7.006e-01;7.416e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2660;2.461e+01;1.054e+00;7.386e-01;7.819e-03;7.006e-01;7.416e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2661;2.462e+01;1.054e+00;7.386e-01;7.818e-03;7.006e-01;7.415e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2662;2.463e+01;1.054e+00;7.386e-01;7.817e-03;7.006e-01;7.414e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2663;2.464e+01;1.054e+00;7.386e-01;7.816e-03;7.006e-01;7.413e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2664;2.465e+01;1.054e+00;7.386e-01;7.815e-03;7.006e-01;7.412e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2665;2.466e+01;1.054e+00;7.386e-01;7.813e-03;7.006e-01;7.410e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2666;2.467e+01;1.054e+00;7.386e-01;7.810e-03;7.006e-01;7.408e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2667;2.468e+01;1.054e+00;7.386e-01;7.809e-03;7.006e-01;7.407e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2668;2.469e+01;1.054e+00;7.386e-01;7.806e-03;7.006e-01;7.404e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2669;2.470e+01;1.054e+00;7.386e-01;7.803e-03;7.006e-01;7.401e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2670;2.471e+01;1.054e+00;7.386e-01;7.801e-03;7.006e-01;7.399e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2671;2.472e+01;1.054e+00;7.386e-01;7.797e-03;7.006e-01;7.396e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2672;2.473e+01;1.054e+00;7.386e-01;7.795e-03;7.006e-01;7.394e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2673;2.474e+01;1.054e+00;7.386e-01;7.792e-03;7.006e-01;7.390e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2674;2.475e+01;1.054e+00;7.386e-01;7.789e-03;7.006e-01;7.387e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2675;2.476e+01;1.054e+00;7.386e-01;7.785e-03;7.006e-01;7.384e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2676;2.477e+01;1.054e+00;7.386e-01;7.781e-03;7.006e-01;7.380e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2677;2.478e+01;1.054e+00;7.386e-01;7.778e-03;7.006e-01;7.377e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2678;2.479e+01;1.054e+00;7.386e-01;7.773e-03;7.006e-01;7.373e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2679;2.480e+01;1.054e+00;7.386e-01;7.769e-03;7.006e-01;7.369e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2680;2.481e+01;1.054e+00;7.386e-01;7.764e-03;7.006e-01;7.364e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2681;2.482e+01;1.054e+00;7.386e-01;7.760e-03;7.006e-01;7.360e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2682;2.483e+01;1.054e+00;7.386e-01;7.756e-03;7.006e-01;7.356e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2683;2.484e+01;1.054e+00;7.386e-01;7.750e-03;7.006e-01;7.351e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2684;2.485e+01;1.054e+00;7.386e-01;7.746e-03;7.006e-01;7.347e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2685;2.486e+01;1.054e+00;7.386e-01;7.740e-03;7.006e-01;7.342e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2686;2.487e+01;1.054e+00;7.386e-01;7.735e-03;7.006e-01;7.336e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2687;2.488e+01;1.054e+00;7.386e-01;7.729e-03;7.006e-01;7.331e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2688;2.489e+01;1.054e+00;7.386e-01;7.724e-03;7.006e-01;7.326e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2689;2.490e+01;1.054e+00;7.386e-01;7.718e-03;7.006e-01;7.321e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2690;2.491e+01;1.054e+00;7.386e-01;7.712e-03;7.006e-01;7.315e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2691;2.492e+01;1.054e+00;7.386e-01;7.706e-03;7.006e-01;7.309e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2692;2.493e+01;1.054e+00;7.386e-01;7.700e-03;7.006e-01;7.303e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2693;2.494e+01;1.054e+00;7.386e-01;7.693e-03;7.006e-01;7.297e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2694;2.495e+01;1.054e+00;7.386e-01;7.686e-03;7.006e-01;7.291e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2695;2.496e+01;1.054e+00;7.386e-01;7.680e-03;7.006e-01;7.284e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2696;2.497e+01;1.054e+00;7.386e-01;7.672e-03;7.006e-01;7.277e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2697;2.498e+01;1.054e+00;7.386e-01;7.665e-03;7.006e-01;7.270e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2698;2.499e+01;1.054e+00;7.386e-01;7.657e-03;7.006e-01;7.263e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2699;2.500e+01;1.054e+00;7.386e-01;7.651e-03;7.006e-01;7.257e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2700;2.501e+01;1.054e+00;7.386e-01;7.643e-03;7.006e-01;7.249e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2701;2.502e+01;1.054e+00;7.386e-01;7.635e-03;7.006e-01;7.242e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2702;2.503e+01;1.054e+00;7.386e-01;7.628e-03;7.006e-01;7.235e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2703;2.504e+01;1.054e+00;7.386e-01;7.620e-03;7.006e-01;7.228e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2704;2.505e+01;1.054e+00;7.386e-01;7.611e-03;7.006e-01;7.220e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2705;2.506e+01;1.054e+00;7.386e-01;7.603e-03;7.006e-01;7.212e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2706;2.507e+01;1.054e+00;7.386e-01;7.595e-03;7.006e-01;7.204e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2707;2.508e+01;1.054e+00;7.386e-01;7.587e-03;7.006e-01;7.197e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2708;2.509e+01;1.054e+00;7.386e-01;7.578e-03;7.006e-01;7.189e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2709;2.510e+01;1.054e+00;7.386e-01;7.570e-03;7.006e-01;7.180e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
2710;2.511e+01;1.054e+00;7.386e-01;7.561e-03;7.006e-01;7.172e-03;1.063e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
