;time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
1073;1.012e+01;1.052e+00;7.499e-01;1.529e-03;7.130e-01;1.454e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1074;1.013e+01;1.052e+00;7.499e-01;1.530e-03;7.130e-01;1.455e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1075;1.014e+01;1.052e+00;7.499e-01;1.533e-03;7.130e-01;1.457e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1076;1.015e+01;1.052e+00;7.499e-01;1.534e-03;7.130e-01;1.458e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1077;1.016e+01;1.052e+00;7.499e-01;1.535e-03;7.130e-01;1.459e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1078;1.017e+01;1.052e+00;7.499e-01;1.536e-03;7.130e-01;1.460e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1079;1.018e+01;1.052e+00;7.499e-01;1.537e-03;7.130e-01;1.461e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1080;1.019e+01;1.052e+00;7.499e-01;1.538e-03;7.130e-01;1.462e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1081;1.020e+01;1.052e+00;7.499e-01;1.540e-03;7.130e-01;1.464e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1082;1.021e+01;1.052e+00;7.499e-01;1.541e-03;7.130e-01;1.465e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1083;1.022e+01;1.052e+00;7.499e-01;1.542e-03;7.130e-01;1.466e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1084;1.023e+01;1.052e+00;7.499e-01;1.543e-03;7.130e-01;1.467e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1085;1.024e+01;1.052e+00;7.499e-01;1.544e-03;7.130e-01;1.468e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1086;1.025e+01;1.052e+00;7.499e-01;1.545e-03;7.130e-01;1.469e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1087;1.026e+01;1.052e+00;7.499e-01;1.546e-03;7.130e-01;1.470e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1088;1.027e+01;1.052e+00;7.499e-01;1.547e-03;7.130e-01;1.471e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1089;1.028e+01;1.052e+00;7.499e-01;1.549e-03;7.130e-01;1.472e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1090;1.029e+01;1.052e+00;7.499e-01;1.550e-03;7.130e-01;1.473e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1091;1.030e+01;1.052e+00;7.499e-01;1.551e-03;7.130e-01;1.474e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1092;1.031e+01;1.052e+00;7.499e-01;1.552e-03;7.130e-01;1.475e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1093;1.032e+01;1.052e+00;7.499e-01;1.553e-03;7.130e-01;1.476e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1094;1.033e+01;1.052e+00;7.499e-01;1.554e-03;7.130e-01;1.477e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1095;1.034e+01;1.052e+00;7.499e-01;1.555e-03;7.130e-01;1.478e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1096;1.035e+01;1.052e+00;7.499e-01;1.556e-03;7.130e-01;1.479e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1097;1.036e+01;1.052e+00;7.499e-01;1.557e-03;7.130e-01;1.480e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1098;1.037e+01;1.052e+00;7.499e-01;1.558e-03;7.130e-01;1.481e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1099;1.038e+01;1.052e+00;7.499e-01;1.559e-03;7.130e-01;1.482e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1100;1.039e+01;1.052e+00;7.499e-01;1.560e-03;7.130e-01;1.483e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1101;1.040e+01;1.052e+00;7.499e-01;1.561e-03;7.130e-01;1.484e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1102;1.041e+01;1.052e+00;7.499e-01;1.562e-03;7.130e-01;1.485e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1103;1.042e+01;1.052e+00;7.499e-01;1.564e-03;7.130e-01;1.487e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1104;1.043e+01;1.052e+00;7.499e-01;1.565e-03;7.130e-01;1.488e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1105;1.044e+01;1.052e+00;7.499e-01;1.566e-03;7.130e-01;1.489e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1106;1.045e+01;1.052e+00;7.499e-01;1.567e-03;7.130e-01;1.490e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1107;1.046e+01;1.052e+00;7.499e-01;1.568e-03;7.130e-01;1.491e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1108;1.047e+01;1.052e+00;7.499e-01;1.569e-03;7.130e-01;1.492e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1109;1.048e+01;1.052e+00;7.499e-01;1.570e-03;7.130e-01;1.493e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1110;1.049e+01;1.052e+00;7.499e-01;1.571e-03;7.130e-01;1.494e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1111;1.050e+01;1.052e+00;7.499e-01;1.572e-03;7.130e-01;1.495e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1112;1.051e+01;1.052e+00;7.499e-01;1.573e-03;7.130e-01;1.496e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1113;1.052e+01;1.052e+00;7.499e-01;1.574e-03;7.130e-01;1.496e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1114;1.053e+01;1.052e+00;7.499e-01;1.575e-03;7.130e-01;1.497e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1115;1.054e+01;1.052e+00;7.499e-01;1.576e-03;7.130e-01;1.498e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1116;1.055e+01;1.052e+00;7.499e-01;1.577e-03;7.130e-01;1.499e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1117;1.056e+01;1.052e+00;7.499e-01;1.578e-03;7.130e-01;1.500e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1118;1.057e+01;1.052e+00;7.499e-01;1.579e-03;7.130e-01;1.501e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1119;1.058e+01;1.052e+00;7.499e-01;1.579e-03;7.130e-01;1.501e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1120;1.059e+01;1.052e+00;7.499e-01;1.580e-03;7.130e-01;1.502e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1121;1.060e+01;1.052e+00;7.499e-01;1.581e-03;7.130e-01;1.503e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1122;1.061e+01;1.052e+00;7.499e-01;1.582e-03;7.130e-01;1.504e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1123;1.062e+01;1.052e+00;7.499e-01;1.583e-03;7.130e-01;1.505e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1124;1.063e+01;1.052e+00;7.499e-01;1.584e-03;7.130e-01;1.506e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1125;1.064e+01;1.052e+00;7.499e-01;1.585e-03;7.130e-01;1.507e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1126;1.065e+01;1.052e+00;7.499e-01;1.586e-03;7.130e-01;1.508e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1127;1.066e+01;1.052e+00;7.499e-01;1.587e-03;7.130e-01;1.509e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1128;1.067e+01;1.052e+00;7.499e-01;1.588e-03;7.130e-01;1.510e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1129;1.068e+01;1.052e+00;7.499e-01;1.589e-03;7.130e-01;1.511e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1130;1.069e+01;1.052e+00;7.499e-01;1.590e-03;7.130e-01;1.512e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1131;1.070e+01;1.052e+00;7.499e-01;1.592e-03;7.130e-01;1.513e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1132;1.071e+01;1.052e+00;7.499e-01;1.593e-03;7.130e-01;1.514e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1133;1.072e+01;1.052e+00;7.499e-01;1.594e-03;7.130e-01;1.515e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1134;1.073e+01;1.052e+00;7.499e-01;1.594e-03;7.130e-01;1.515e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1135;1.074e+01;1.052e+00;7.499e-01;1.595e-03;7.130e-01;1.516e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1136;1.075e+01;1.052e+00;7.499e-01;1.596e-03;7.130e-01;1.517e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1137;1.076e+01;1.052e+00;7.499e-01;1.597e-03;7.130e-01;1.518e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1138;1.077e+01;1.052e+00;7.499e-01;1.598e-03;7.130e-01;1.519e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1139;1.078e+01;1.052e+00;7.499e-01;1.598e-03;7.130e-01;1.520e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1140;1.079e+01;1.052e+00;7.499e-01;1.599e-03;7.130e-01;1.520e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1141;1.080e+01;1.052e+00;7.499e-01;1.600e-03;7.130e-01;1.521e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1142;1.081e+01;1.052e+00;7.499e-01;1.600e-03;7.130e-01;1.521e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1143;1.082e+01;1.052e+00;7.499e-01;1.601e-03;7.130e-01;1.522e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1144;1.083e+01;1.052e+00;7.499e-01;1.602e-03;7.130e-01;1.523e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1145;1.084e+01;1.052e+00;7.499e-01;1.603e-03;7.130e-01;1.524e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1146;1.085e+01;1.052e+00;7.499e-01;1.604e-03;7.130e-01;1.525e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1147;1.086e+01;1.052e+00;7.499e-01;1.605e-03;7.130e-01;1.526e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1148;1.087e+01;1.052e+00;7.499e-01;1.606e-03;7.130e-01;1.527e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1149;1.088e+01;1.052e+00;7.499e-01;1.606e-03;7.130e-01;1.527e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1150;1.089e+01;1.052e+00;7.499e-01;1.608e-03;7.130e-01;1.528e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1151;1.090e+01;1.052e+00;7.499e-01;1.608e-03;7.130e-01;1.529e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1152;1.091e+01;1.052e+00;7.499e-01;1.610e-03;7.130e-01;1.530e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1153;1.092e+01;1.052e+00;7.499e-01;1.611e-03;7.130e-01;1.531e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1154;1.093e+01;1.052e+00;7.499e-01;1.612e-03;7.130e-01;1.532e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1155;1.094e+01;1.052e+00;7.499e-01;1.612e-03;7.130e-01;1.532e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1156;1.095e+01;1.052e+00;7.499e-01;1.613e-03;7.130e-01;1.533e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1157;1.096e+01;1.052e+00;7.499e-01;1.614e-03;7.130e-01;1.534e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1158;1.097e+01;1.052e+00;7.499e-01;1.615e-03;7.130e-01;1.535e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1159;1.098e+01;1.052e+00;7.499e-01;1.616e-03;7.130e-01;1.536e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1160;1.099e+01;1.052e+00;7.499e-01;1.616e-03;7.130e-01;1.536e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1161;1.100e+01;1.052e+00;7.499e-01;1.617e-03;7.130e-01;1.537e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1162;1.101e+01;1.052e+00;7.499e-01;1.618e-03;7.130e-01;1.538e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1163;1.102e+01;1.052e+00;7.499e-01;1.619e-03;7.130e-01;1.539e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1164;1.103e+01;1.052e+00;7.499e-01;1.619e-03;7.130e-01;1.539e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1165;1.104e+01;1.052e+00;7.499e-01;1.620e-03;7.130e-01;1.540e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1166;1.105e+01;1.052e+00;7.499e-01;1.621e-03;7.130e-01;1.541e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1167;1.106e+01;1.052e+00;7.499e-01;1.622e-03;7.130e-01;1.542e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1168;1.107e+01;1.052e+00;7.499e-01;1.623e-03;7.130e-01;1.543e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1169;1.108e+01;1.052e+00;7.499e-01;1.623e-03;7.130e-01;1.543e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1170;1.109e+01;1.052e+00;7.499e-01;1.624e-03;7.130e-01;1.544e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1171;1.110e+01;1.052e+00;7.499e-01;1.624e-03;7.130e-01;1.545e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1172;1.111e+01;1.052e+00;7.499e-01;1.626e-03;7.130e-01;1.546e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1173;1.112e+01;1.052e+00;7.499e-01;1.626e-03;7.130e-01;1.546e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1174;1.113e+01;1.052e+00;7.499e-01;1.627e-03;7.130e-01;1.546e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1175;1.114e+01;1.052e+00;7.499e-01;1.628e-03;7.130e-01;1.548e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1176;1.115e+01;1.052e+00;7.499e-01;1.628e-03;7.130e-01;1.548e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1177;1.116e+01;1.052e+00;7.499e-01;1.629e-03;7.130e-01;1.548e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1178;1.117e+01;1.052e+00;7.499e-01;1.630e-03;7.130e-01;1.550e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1179;1.118e+01;1.052e+00;7.499e-01;1.631e-03;7.130e-01;1.551e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1180;1.119e+01;1.052e+00;7.499e-01;1.631e-03;7.130e-01;1.550e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1181;1.120e+01;1.052e+00;7.499e-01;1.632e-03;7.130e-01;1.551e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1182;1.121e+01;1.052e+00;7.499e-01;1.633e-03;7.130e-01;1.553e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1183;1.122e+01;1.052e+00;7.499e-01;1.633e-03;7.130e-01;1.552e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1184;1.123e+01;1.052e+00;7.499e-01;1.634e-03;7.130e-01;1.554e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1185;1.124e+01;1.052e+00;7.499e-01;1.635e-03;7.130e-01;1.555e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1186;1.125e+01;1.052e+00;7.499e-01;1.636e-03;7.130e-01;1.556e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1187;1.126e+01;1.052e+00;7.499e-01;1.636e-03;7.130e-01;1.556e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1188;1.127e+01;1.052e+00;7.499e-01;1.637e-03;7.129e-01;1.557e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1189;1.128e+01;1.052e+00;7.499e-01;1.638e-03;7.129e-01;1.558e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1190;1.129e+01;1.052e+00;7.499e-01;1.638e-03;7.129e-01;1.558e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1191;1.130e+01;1.052e+00;7.499e-01;1.639e-03;7.129e-01;1.559e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1192;1.131e+01;1.052e+00;7.499e-01;1.641e-03;7.129e-01;1.560e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1193;1.132e+01;1.052e+00;7.499e-01;1.640e-03;7.129e-01;1.560e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1194;1.133e+01;1.052e+00;7.499e-01;1.641e-03;7.129e-01;1.561e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1195;1.134e+01;1.052e+00;7.499e-01;1.643e-03;7.129e-01;1.562e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1196;1.135e+01;1.052e+00;7.499e-01;1.642e-03;7.129e-01;1.562e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1197;1.136e+01;1.052e+00;7.499e-01;1.644e-03;7.129e-01;1.563e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1198;1.137e+01;1.052e+00;7.499e-01;1.645e-03;7.129e-01;1.564e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1199;1.138e+01;1.052e+00;7.499e-01;1.645e-03;7.129e-01;1.564e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1200;1.139e+01;1.052e+00;7.499e-01;1.646e-03;7.129e-01;1.565e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1201;1.140e+01;1.052e+00;7.499e-01;1.646e-03;7.129e-01;1.565e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1202;1.141e+01;1.052e+00;7.499e-01;1.647e-03;7.129e-01;1.566e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1203;1.142e+01;1.052e+00;7.499e-01;1.648e-03;7.129e-01;1.567e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1204;1.143e+01;1.052e+00;7.499e-01;1.648e-03;7.129e-01;1.567e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1205;1.144e+01;1.052e+00;7.499e-01;1.649e-03;7.129e-01;1.568e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1206;1.145e+01;1.052e+00;7.499e-01;1.649e-03;7.129e-01;1.568e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1207;1.146e+01;1.052e+00;7.499e-01;1.649e-03;7.129e-01;1.568e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1208;1.147e+01;1.052e+00;7.499e-01;1.650e-03;7.129e-01;1.569e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1209;1.148e+01;1.052e+00;7.499e-01;1.650e-03;7.129e-01;1.569e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1210;1.149e+01;1.052e+00;7.499e-01;1.651e-03;7.129e-01;1.570e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1211;1.150e+01;1.052e+00;7.499e-01;1.652e-03;7.129e-01;1.571e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1212;1.151e+01;1.052e+00;7.499e-01;1.652e-03;7.129e-01;1.571e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1213;1.152e+01;1.052e+00;7.499e-01;1.653e-03;7.129e-01;1.572e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1214;1.153e+01;1.052e+00;7.499e-01;1.653e-03;7.129e-01;1.572e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1215;1.154e+01;1.052e+00;7.499e-01;1.654e-03;7.129e-01;1.573e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1216;1.155e+01;1.052e+00;7.499e-01;1.655e-03;7.129e-01;1.574e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1217;1.156e+01;1.052e+00;7.499e-01;1.655e-03;7.129e-01;1.574e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1218;1.157e+01;1.052e+00;7.499e-01;1.656e-03;7.129e-01;1.575e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1219;1.158e+01;1.052e+00;7.499e-01;1.656e-03;7.129e-01;1.575e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1220;1.159e+01;1.052e+00;7.499e-01;1.657e-03;7.129e-01;1.576e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1221;1.160e+01;1.052e+00;7.499e-01;1.657e-03;7.129e-01;1.576e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1222;1.161e+01;1.052e+00;7.499e-01;1.658e-03;7.129e-01;1.577e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1223;1.162e+01;1.052e+00;7.499e-01;1.658e-03;7.129e-01;1.577e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1224;1.163e+01;1.052e+00;7.499e-01;1.660e-03;7.129e-01;1.578e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1225;1.164e+01;1.052e+00;7.499e-01;1.661e-03;7.129e-01;1.579e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1226;1.165e+01;1.052e+00;7.499e-01;1.661e-03;7.129e-01;1.579e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1227;1.166e+01;1.052e+00;7.499e-01;1.662e-03;7.129e-01;1.580e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1228;1.167e+01;1.052e+00;7.499e-01;1.662e-03;7.129e-01;1.580e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1229;1.168e+01;1.052e+00;7.499e-01;1.663e-03;7.129e-01;1.581e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1230;1.169e+01;1.052e+00;7.499e-01;1.663e-03;7.129e-01;1.581e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1231;1.170e+01;1.052e+00;7.499e-01;1.664e-03;7.129e-01;1.582e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1232;1.171e+01;1.052e+00;7.499e-01;1.664e-03;7.129e-01;1.582e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1233;1.172e+01;1.052e+00;7.499e-01;1.665e-03;7.129e-01;1.583e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1234;1.173e+01;1.052e+00;7.499e-01;1.665e-03;7.129e-01;1.583e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1235;1.174e+01;1.052e+00;7.499e-01;1.666e-03;7.129e-01;1.584e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1236;1.175e+01;1.052e+00;7.499e-01;1.666e-03;7.129e-01;1.584e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1237;1.176e+01;1.052e+00;7.499e-01;1.667e-03;7.129e-01;1.585e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1238;1.177e+01;1.052e+00;7.499e-01;1.667e-03;7.129e-01;1.585e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1239;1.178e+01;1.052e+00;7.499e-01;1.668e-03;7.129e-01;1.586e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1240;1.179e+01;1.052e+00;7.499e-01;1.668e-03;7.129e-01;1.586e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1241;1.180e+01;1.052e+00;7.499e-01;1.669e-03;7.129e-01;1.587e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1242;1.181e+01;1.052e+00;7.499e-01;1.669e-03;7.129e-01;1.587e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1243;1.182e+01;1.052e+00;7.499e-01;1.670e-03;7.129e-01;1.588e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1244;1.183e+01;1.052e+00;7.499e-01;1.670e-03;7.129e-01;1.588e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1245;1.184e+01;1.052e+00;7.499e-01;1.671e-03;7.129e-01;1.589e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1246;1.185e+01;1.052e+00;7.499e-01;1.671e-03;7.129e-01;1.589e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1247;1.186e+01;1.052e+00;7.499e-01;1.672e-03;7.129e-01;1.590e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1248;1.187e+01;1.052e+00;7.499e-01;1.672e-03;7.129e-01;1.590e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1249;1.188e+01;1.052e+00;7.499e-01;1.673e-03;7.129e-01;1.591e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1250;1.189e+01;1.052e+00;7.499e-01;1.673e-03;7.129e-01;1.591e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1251;1.190e+01;1.052e+00;7.499e-01;1.673e-03;7.129e-01;1.591e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1252;1.191e+01;1.052e+00;7.499e-01;1.673e-03;7.129e-01;1.591e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1253;1.192e+01;1.052e+00;7.499e-01;1.675e-03;7.129e-01;1.592e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1254;1.193e+01;1.052e+00;7.499e-01;1.674e-03;7.129e-01;1.592e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1255;1.194e+01;1.052e+00;7.499e-01;1.676e-03;7.129e-01;1.593e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1256;1.195e+01;1.052e+00;7.499e-01;1.676e-03;7.129e-01;1.593e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1257;1.196e+01;1.052e+00;7.499e-01;1.676e-03;7.129e-01;1.593e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1258;1.197e+01;1.052e+00;7.499e-01;1.677e-03;7.129e-01;1.594e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1259;1.198e+01;1.052e+00;7.499e-01;1.676e-03;7.129e-01;1.594e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1260;1.199e+01;1.052e+00;7.499e-01;1.678e-03;7.129e-01;1.595e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
1261;1.200e+01;1.052e+00;7.499e-01;1.678e-03;7.129e-01;1.595e-03;1.052e+00;1.000e+01;8.335e-01;1.401e-02
