time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;NetworkFrequencyPu
20.163020000;1.052e+00;7.499e-01;3.183e-03;7.125e-01;3.025e-03;1.052e+00;6.749e-01;2.865e-03;5.033e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.033e+01
20.167020000;1.052e+00;7.499e-01;3.182e-03;7.125e-01;3.024e-03;1.052e+00;6.749e-01;2.864e-03;5.033e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.033e+01
20.168020000;1.052e+00;7.499e-01;3.182e-03;7.125e-01;3.024e-03;1.052e+00;6.749e-01;2.864e-03;5.034e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.034e+01
20.172020000;1.052e+00;7.499e-01;3.182e-03;7.125e-01;3.024e-03;1.052e+00;6.749e-01;2.864e-03;5.034e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.034e+01
20.173020000;1.052e+00;7.499e-01;3.182e-03;7.125e-01;3.024e-03;1.052e+00;6.749e-01;2.864e-03;5.035e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.035e+01
20.177020000;1.052e+00;7.499e-01;3.182e-03;7.125e-01;3.024e-03;1.052e+00;6.749e-01;2.864e-03;5.035e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.035e+01
20.178020000;1.052e+00;7.499e-01;3.182e-03;7.125e-01;3.024e-03;1.052e+00;6.749e-01;2.864e-03;5.036e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.036e+01
20.182020000;1.052e+00;7.499e-01;3.182e-03;7.125e-01;3.024e-03;1.052e+00;6.749e-01;2.864e-03;5.036e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.036e+01
20.183020000;1.052e+00;7.499e-01;3.182e-03;7.125e-01;3.024e-03;1.052e+00;6.749e-01;2.864e-03;5.037e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.037e+01
20.187020000;1.052e+00;7.499e-01;3.182e-03;7.125e-01;3.024e-03;1.052e+00;6.749e-01;2.864e-03;5.037e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.037e+01
20.188020000;1.052e+00;7.499e-01;3.182e-03;7.125e-01;3.024e-03;1.052e+00;6.749e-01;2.864e-03;5.038e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.038e+01
20.192020000;1.052e+00;7.499e-01;3.182e-03;7.125e-01;3.024e-03;1.052e+00;6.749e-01;2.864e-03;5.038e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.038e+01
20.193020000;1.052e+00;7.499e-01;3.182e-03;7.125e-01;3.024e-03;1.052e+00;6.749e-01;2.864e-03;5.039e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.039e+01
20.197020000;1.052e+00;7.499e-01;3.182e-03;7.125e-01;3.024e-03;1.052e+00;6.749e-01;2.864e-03;5.039e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.039e+01
20.198020000;1.052e+00;7.499e-01;3.182e-03;7.125e-01;3.024e-03;1.052e+00;6.749e-01;2.864e-03;5.040e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.040e+01
20.202020000;1.052e+00;7.499e-01;3.182e-03;7.125e-01;3.024e-03;1.052e+00;6.749e-01;2.864e-03;5.040e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.040e+01
20.203020000;1.052e+00;7.499e-01;3.182e-03;7.125e-01;3.024e-03;1.052e+00;6.749e-01;2.864e-03;5.041e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.041e+01
20.207020000;1.052e+00;7.499e-01;3.182e-03;7.125e-01;3.024e-03;1.052e+00;6.749e-01;2.864e-03;5.041e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.041e+01
20.208020000;1.052e+00;7.499e-01;3.182e-03;7.125e-01;3.024e-03;1.052e+00;6.749e-01;2.864e-03;5.042e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.042e+01
20.212020000;1.052e+00;7.499e-01;3.182e-03;7.125e-01;3.024e-03;1.052e+00;6.749e-01;2.864e-03;5.042e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.042e+01
20.213020000;1.052e+00;7.499e-01;3.182e-03;7.125e-01;3.024e-03;1.052e+00;6.749e-01;2.864e-03;5.043e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.043e+01
20.217020000;1.052e+00;7.499e-01;3.182e-03;7.125e-01;3.024e-03;1.052e+00;6.749e-01;2.864e-03;5.043e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.043e+01
20.218020000;1.052e+00;7.499e-01;3.182e-03;7.125e-01;3.024e-03;1.052e+00;6.749e-01;2.864e-03;5.044e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.044e+01
20.222020000;1.052e+00;7.499e-01;3.182e-03;7.125e-01;3.024e-03;1.052e+00;6.749e-01;2.864e-03;5.044e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.044e+01
20.223020000;1.052e+00;7.499e-01;3.182e-03;7.125e-01;3.024e-03;1.052e+00;6.749e-01;2.864e-03;5.045e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.045e+01
20.227020000;1.052e+00;7.499e-01;3.182e-03;7.125e-01;3.024e-03;1.052e+00;6.749e-01;2.864e-03;5.045e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.045e+01
20.228020000;1.052e+00;7.499e-01;3.182e-03;7.125e-01;3.024e-03;1.052e+00;6.749e-01;2.864e-03;5.046e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.046e+01
20.232020000;1.052e+00;7.499e-01;3.182e-03;7.125e-01;3.024e-03;1.052e+00;6.749e-01;2.864e-03;5.046e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.046e+01
20.233020000;1.052e+00;7.499e-01;3.182e-03;7.125e-01;3.024e-03;1.052e+00;6.749e-01;2.864e-03;5.047e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.047e+01
20.237020000;1.052e+00;7.499e-01;3.181e-03;7.125e-01;3.023e-03;1.052e+00;6.749e-01;2.863e-03;5.047e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.047e+01
20.238020000;1.052e+00;7.499e-01;3.181e-03;7.125e-01;3.023e-03;1.052e+00;6.749e-01;2.863e-03;5.048e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.048e+01
20.242020000;1.052e+00;7.499e-01;3.181e-03;7.125e-01;3.023e-03;1.052e+00;6.749e-01;2.863e-03;5.048e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.048e+01
20.243020000;1.052e+00;7.499e-01;3.181e-03;7.125e-01;3.023e-03;1.052e+00;6.749e-01;2.863e-03;5.049e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.049e+01
20.247020000;1.052e+00;7.499e-01;3.181e-03;7.125e-01;3.023e-03;1.052e+00;6.749e-01;2.863e-03;5.049e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.049e+01
20.248020000;1.052e+00;7.499e-01;3.181e-03;7.125e-01;3.023e-03;1.052e+00;6.749e-01;2.863e-03;5.050e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.050e+01
20.516020000;1.052e+00;7.499e-01;3.177e-03;7.125e-01;3.018e-03;1.052e+00;6.749e-01;2.859e-03;5.050e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.050e+01
22.468020000;1.052e+00;7.499e-01;3.154e-03;7.125e-01;2.997e-03;1.052e+00;6.749e-01;2.839e-03;5.050e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.050e+01
22.612020000;1.052e+00;7.499e-01;3.153e-03;7.125e-01;2.996e-03;1.052e+00;6.749e-01;2.838e-03;5.050e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.050e+01
22.766020000;1.052e+00;7.499e-01;3.152e-03;7.125e-01;2.995e-03;1.052e+00;6.749e-01;2.837e-03;5.050e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.050e+01
25.453020000;1.052e+00;7.499e-01;3.142e-03;7.125e-01;2.986e-03;1.052e+00;6.749e-01;2.828e-03;5.050e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.050e+01
100.000000000;1.052e+00;7.499e-01;3.150e-03;7.125e-01;2.993e-03;1.052e+00;6.749e-01;2.835e-03;5.050e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.050e+01
