time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine1_GEN_MagnitudeControlledByAVRPu;Wind_Turbine2_GEN_MagnitudeControlledByAVRPu;Wind_Turbine1_GEN_UPuInjTerminal;Wind_Turbine1_GEN_IpInjTerminal;Wind_Turbine1_GEN_IqInjTerminal;Wind_Turbine2_GEN_UPuInjTerminal;Wind_Turbine2_GEN_IpInjTerminal;Wind_Turbine2_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine1_GEN_ActivePowerSetpointPu;Wind_Turbine1_GEN_ReactivePowerSetpointPu;Wind_Turbine1_GEN_VoltageSetpointPu;Wind_Turbine1_GEN_NetworkFrequencyPu;Wind_Turbine2_GEN_ActivePowerSetpointPu;Wind_Turbine2_GEN_ReactivePowerSetpointPu;Wind_Turbine2_GEN_VoltageSetpointPu;Wind_Turbine2_GEN_NetworkFrequencyPu;NetworkFrequencyPu
58.052410000;1.044e+00;4.167e-01;-1.382e-01;3.990e-01;-1.324e-01;9.615e-01;9.615e-01;1.040e+00;2.043e-01;-5.778e-02;1.040e+00;2.043e-01;-5.778e-02;1.044e+00;7.501e-01;-2.488e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.053410000;1.044e+00;4.167e-01;-1.382e-01;3.990e-01;-1.323e-01;9.615e-01;9.615e-01;1.040e+00;2.043e-01;-5.777e-02;1.040e+00;2.043e-01;-5.777e-02;1.044e+00;7.501e-01;-2.488e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.054410000;1.044e+00;4.167e-01;-1.382e-01;3.990e-01;-1.323e-01;9.615e-01;9.615e-01;1.040e+00;2.043e-01;-5.775e-02;1.040e+00;2.043e-01;-5.775e-02;1.044e+00;7.501e-01;-2.487e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.055410000;1.044e+00;4.167e-01;-1.381e-01;3.990e-01;-1.322e-01;9.616e-01;9.616e-01;1.040e+00;2.043e-01;-5.773e-02;1.040e+00;2.043e-01;-5.773e-02;1.044e+00;7.501e-01;-2.486e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.056410000;1.044e+00;4.167e-01;-1.381e-01;3.990e-01;-1.322e-01;9.616e-01;9.616e-01;1.040e+00;2.043e-01;-5.771e-02;1.040e+00;2.043e-01;-5.771e-02;1.044e+00;7.501e-01;-2.486e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.057410000;1.044e+00;4.167e-01;-1.380e-01;3.990e-01;-1.322e-01;9.616e-01;9.616e-01;1.040e+00;2.043e-01;-5.769e-02;1.040e+00;2.043e-01;-5.769e-02;1.044e+00;7.501e-01;-2.485e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.058410000;1.044e+00;4.167e-01;-1.380e-01;3.990e-01;-1.321e-01;9.616e-01;9.616e-01;1.040e+00;2.043e-01;-5.767e-02;1.040e+00;2.043e-01;-5.767e-02;1.044e+00;7.501e-01;-2.484e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.059410000;1.044e+00;4.167e-01;-1.380e-01;3.990e-01;-1.321e-01;9.617e-01;9.617e-01;1.040e+00;2.043e-01;-5.765e-02;1.040e+00;2.043e-01;-5.765e-02;1.044e+00;7.501e-01;-2.483e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.060410000;1.044e+00;4.167e-01;-1.379e-01;3.990e-01;-1.321e-01;9.617e-01;9.617e-01;1.040e+00;2.043e-01;-5.763e-02;1.040e+00;2.043e-01;-5.763e-02;1.044e+00;7.501e-01;-2.483e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.061410000;1.044e+00;4.167e-01;-1.379e-01;3.990e-01;-1.320e-01;9.617e-01;9.617e-01;1.040e+00;2.043e-01;-5.761e-02;1.040e+00;2.043e-01;-5.761e-02;1.044e+00;7.501e-01;-2.482e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.062410000;1.044e+00;4.167e-01;-1.378e-01;3.990e-01;-1.320e-01;9.617e-01;9.617e-01;1.040e+00;2.043e-01;-5.759e-02;1.040e+00;2.043e-01;-5.759e-02;1.044e+00;7.501e-01;-2.481e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.063410000;1.044e+00;4.167e-01;-1.378e-01;3.990e-01;-1.319e-01;9.618e-01;9.618e-01;1.040e+00;2.043e-01;-5.757e-02;1.040e+00;2.043e-01;-5.757e-02;1.044e+00;7.501e-01;-2.480e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.064410000;1.044e+00;4.167e-01;-1.378e-01;3.990e-01;-1.319e-01;9.618e-01;9.618e-01;1.040e+00;2.043e-01;-5.755e-02;1.040e+00;2.043e-01;-5.755e-02;1.044e+00;7.501e-01;-2.480e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.065410000;1.044e+00;4.167e-01;-1.377e-01;3.990e-01;-1.319e-01;9.618e-01;9.618e-01;1.040e+00;2.043e-01;-5.753e-02;1.040e+00;2.043e-01;-5.753e-02;1.044e+00;7.501e-01;-2.479e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.066410000;1.044e+00;4.167e-01;-1.377e-01;3.990e-01;-1.318e-01;9.618e-01;9.618e-01;1.040e+00;2.043e-01;-5.751e-02;1.040e+00;2.043e-01;-5.751e-02;1.044e+00;7.501e-01;-2.478e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.067410000;1.044e+00;4.167e-01;-1.376e-01;3.990e-01;-1.318e-01;9.619e-01;9.619e-01;1.040e+00;2.043e-01;-5.750e-02;1.040e+00;2.043e-01;-5.750e-02;1.044e+00;7.501e-01;-2.478e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.068410000;1.044e+00;4.167e-01;-1.376e-01;3.990e-01;-1.317e-01;9.619e-01;9.619e-01;1.040e+00;2.043e-01;-5.748e-02;1.040e+00;2.043e-01;-5.748e-02;1.044e+00;7.501e-01;-2.477e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.069410000;1.044e+00;4.167e-01;-1.376e-01;3.990e-01;-1.317e-01;9.619e-01;9.619e-01;1.040e+00;2.043e-01;-5.746e-02;1.040e+00;2.043e-01;-5.746e-02;1.044e+00;7.501e-01;-2.476e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.070410000;1.044e+00;4.167e-01;-1.375e-01;3.990e-01;-1.317e-01;9.619e-01;9.619e-01;1.040e+00;2.043e-01;-5.744e-02;1.040e+00;2.043e-01;-5.744e-02;1.044e+00;7.501e-01;-2.475e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.071410000;1.044e+00;4.167e-01;-1.375e-01;3.990e-01;-1.316e-01;9.620e-01;9.620e-01;1.040e+00;2.043e-01;-5.742e-02;1.040e+00;2.043e-01;-5.742e-02;1.044e+00;7.501e-01;-2.475e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.072410000;1.044e+00;4.167e-01;-1.374e-01;3.990e-01;-1.316e-01;9.620e-01;9.620e-01;1.040e+00;2.043e-01;-5.740e-02;1.040e+00;2.043e-01;-5.740e-02;1.044e+00;7.501e-01;-2.474e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.073410000;1.044e+00;4.167e-01;-1.374e-01;3.990e-01;-1.316e-01;9.620e-01;9.620e-01;1.040e+00;2.043e-01;-5.738e-02;1.040e+00;2.043e-01;-5.738e-02;1.044e+00;7.501e-01;-2.473e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.074410000;1.044e+00;4.167e-01;-1.374e-01;3.990e-01;-1.315e-01;9.620e-01;9.620e-01;1.040e+00;2.043e-01;-5.736e-02;1.040e+00;2.043e-01;-5.736e-02;1.044e+00;7.501e-01;-2.472e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.075410000;1.044e+00;4.167e-01;-1.373e-01;3.990e-01;-1.315e-01;9.621e-01;9.621e-01;1.040e+00;2.043e-01;-5.734e-02;1.040e+00;2.043e-01;-5.734e-02;1.044e+00;7.501e-01;-2.472e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.076410000;1.044e+00;4.167e-01;-1.373e-01;3.990e-01;-1.314e-01;9.621e-01;9.621e-01;1.040e+00;2.043e-01;-5.732e-02;1.040e+00;2.043e-01;-5.732e-02;1.044e+00;7.501e-01;-2.471e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.077410000;1.044e+00;4.167e-01;-1.372e-01;3.990e-01;-1.314e-01;9.621e-01;9.621e-01;1.040e+00;2.043e-01;-5.730e-02;1.040e+00;2.043e-01;-5.730e-02;1.044e+00;7.501e-01;-2.470e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.078410000;1.044e+00;4.167e-01;-1.372e-01;3.990e-01;-1.314e-01;9.621e-01;9.621e-01;1.040e+00;2.043e-01;-5.728e-02;1.040e+00;2.043e-01;-5.728e-02;1.044e+00;7.501e-01;-2.469e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.079410000;1.044e+00;4.167e-01;-1.372e-01;3.990e-01;-1.313e-01;9.622e-01;9.622e-01;1.040e+00;2.043e-01;-5.726e-02;1.040e+00;2.043e-01;-5.726e-02;1.044e+00;7.501e-01;-2.469e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.080410000;1.044e+00;4.167e-01;-1.371e-01;3.990e-01;-1.313e-01;9.622e-01;9.622e-01;1.040e+00;2.043e-01;-5.724e-02;1.040e+00;2.043e-01;-5.724e-02;1.044e+00;7.501e-01;-2.468e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.081410000;1.044e+00;4.167e-01;-1.371e-01;3.990e-01;-1.312e-01;9.622e-01;9.622e-01;1.040e+00;2.043e-01;-5.723e-02;1.040e+00;2.043e-01;-5.723e-02;1.044e+00;7.501e-01;-2.467e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.082410000;1.044e+00;4.167e-01;-1.370e-01;3.990e-01;-1.312e-01;9.622e-01;9.622e-01;1.040e+00;2.043e-01;-5.721e-02;1.040e+00;2.043e-01;-5.721e-02;1.044e+00;7.501e-01;-2.467e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.083410000;1.044e+00;4.167e-01;-1.370e-01;3.990e-01;-1.312e-01;9.623e-01;9.623e-01;1.040e+00;2.043e-01;-5.719e-02;1.040e+00;2.043e-01;-5.719e-02;1.044e+00;7.501e-01;-2.466e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.084410000;1.044e+00;4.167e-01;-1.370e-01;3.990e-01;-1.311e-01;9.623e-01;9.623e-01;1.040e+00;2.043e-01;-5.717e-02;1.040e+00;2.043e-01;-5.717e-02;1.044e+00;7.501e-01;-2.465e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.085410000;1.044e+00;4.167e-01;-1.369e-01;3.990e-01;-1.311e-01;9.623e-01;9.623e-01;1.040e+00;2.043e-01;-5.715e-02;1.040e+00;2.043e-01;-5.715e-02;1.044e+00;7.501e-01;-2.464e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.086410000;1.044e+00;4.167e-01;-1.369e-01;3.990e-01;-1.310e-01;9.623e-01;9.623e-01;1.040e+00;2.043e-01;-5.713e-02;1.040e+00;2.043e-01;-5.713e-02;1.044e+00;7.501e-01;-2.464e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.087410000;1.044e+00;4.167e-01;-1.368e-01;3.990e-01;-1.310e-01;9.623e-01;9.623e-01;1.040e+00;2.043e-01;-5.711e-02;1.040e+00;2.043e-01;-5.711e-02;1.044e+00;7.501e-01;-2.463e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.088410000;1.044e+00;4.167e-01;-1.368e-01;3.990e-01;-1.310e-01;9.624e-01;9.624e-01;1.040e+00;2.043e-01;-5.709e-02;1.040e+00;2.043e-01;-5.709e-02;1.044e+00;7.501e-01;-2.462e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.089410000;1.044e+00;4.167e-01;-1.367e-01;3.990e-01;-1.309e-01;9.624e-01;9.624e-01;1.040e+00;2.043e-01;-5.707e-02;1.040e+00;2.043e-01;-5.707e-02;1.044e+00;7.501e-01;-2.461e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.091410000;1.044e+00;4.167e-01;-1.367e-01;3.990e-01;-1.309e-01;9.624e-01;9.624e-01;1.040e+00;2.043e-01;-5.703e-02;1.040e+00;2.043e-01;-5.703e-02;1.044e+00;7.501e-01;-2.460e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.092410000;1.044e+00;4.167e-01;-1.366e-01;3.990e-01;-1.308e-01;9.625e-01;9.625e-01;1.040e+00;2.043e-01;-5.701e-02;1.040e+00;2.043e-01;-5.701e-02;1.044e+00;7.501e-01;-2.459e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.093410000;1.044e+00;4.167e-01;-1.366e-01;3.990e-01;-1.308e-01;9.625e-01;9.625e-01;1.040e+00;2.043e-01;-5.699e-02;1.040e+00;2.043e-01;-5.699e-02;1.044e+00;7.501e-01;-2.459e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.094410000;1.044e+00;4.167e-01;-1.365e-01;3.990e-01;-1.307e-01;9.625e-01;9.625e-01;1.040e+00;2.043e-01;-5.697e-02;1.040e+00;2.043e-01;-5.697e-02;1.044e+00;7.501e-01;-2.458e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.095410000;1.044e+00;4.167e-01;-1.365e-01;3.990e-01;-1.307e-01;9.625e-01;9.625e-01;1.040e+00;2.043e-01;-5.696e-02;1.040e+00;2.043e-01;-5.696e-02;1.044e+00;7.501e-01;-2.457e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.096410000;1.044e+00;4.167e-01;-1.365e-01;3.990e-01;-1.307e-01;9.626e-01;9.626e-01;1.040e+00;2.043e-01;-5.694e-02;1.040e+00;2.043e-01;-5.694e-02;1.044e+00;7.501e-01;-2.456e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.097410000;1.044e+00;4.167e-01;-1.364e-01;3.990e-01;-1.306e-01;9.626e-01;9.626e-01;1.040e+00;2.043e-01;-5.692e-02;1.040e+00;2.043e-01;-5.692e-02;1.044e+00;7.501e-01;-2.456e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.098410000;1.044e+00;4.167e-01;-1.364e-01;3.990e-01;-1.306e-01;9.626e-01;9.626e-01;1.040e+00;2.043e-01;-5.690e-02;1.040e+00;2.043e-01;-5.690e-02;1.044e+00;7.501e-01;-2.455e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.099410000;1.044e+00;4.167e-01;-1.363e-01;3.990e-01;-1.305e-01;9.626e-01;9.626e-01;1.040e+00;2.042e-01;-5.688e-02;1.040e+00;2.042e-01;-5.688e-02;1.044e+00;7.501e-01;-2.454e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.100410000;1.044e+00;4.167e-01;-1.363e-01;3.990e-01;-1.305e-01;9.627e-01;9.627e-01;1.040e+00;2.042e-01;-5.686e-02;1.040e+00;2.042e-01;-5.686e-02;1.044e+00;7.501e-01;-2.453e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.101410000;1.044e+00;4.167e-01;-1.363e-01;3.990e-01;-1.305e-01;9.627e-01;9.627e-01;1.040e+00;2.042e-01;-5.684e-02;1.040e+00;2.042e-01;-5.684e-02;1.044e+00;7.501e-01;-2.453e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.102410000;1.044e+00;4.167e-01;-1.362e-01;3.990e-01;-1.304e-01;9.627e-01;9.627e-01;1.040e+00;2.042e-01;-5.682e-02;1.040e+00;2.042e-01;-5.682e-02;1.044e+00;7.501e-01;-2.452e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.103410000;1.044e+00;4.167e-01;-1.362e-01;3.990e-01;-1.304e-01;9.627e-01;9.627e-01;1.040e+00;2.042e-01;-5.680e-02;1.040e+00;2.042e-01;-5.680e-02;1.044e+00;7.501e-01;-2.451e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.104410000;1.044e+00;4.167e-01;-1.361e-01;3.990e-01;-1.303e-01;9.628e-01;9.628e-01;1.040e+00;2.042e-01;-5.678e-02;1.040e+00;2.042e-01;-5.678e-02;1.044e+00;7.501e-01;-2.451e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.106410000;1.044e+00;4.167e-01;-1.361e-01;3.990e-01;-1.303e-01;9.628e-01;9.628e-01;1.040e+00;2.042e-01;-5.674e-02;1.040e+00;2.042e-01;-5.674e-02;1.044e+00;7.501e-01;-2.449e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.107410000;1.044e+00;4.167e-01;-1.360e-01;3.990e-01;-1.302e-01;9.628e-01;9.628e-01;1.040e+00;2.042e-01;-5.672e-02;1.040e+00;2.042e-01;-5.672e-02;1.044e+00;7.501e-01;-2.448e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.108410000;1.044e+00;4.167e-01;-1.360e-01;3.990e-01;-1.302e-01;9.629e-01;9.629e-01;1.040e+00;2.042e-01;-5.671e-02;1.040e+00;2.042e-01;-5.671e-02;1.044e+00;7.501e-01;-2.448e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.109410000;1.044e+00;4.167e-01;-1.359e-01;3.990e-01;-1.302e-01;9.629e-01;9.629e-01;1.040e+00;2.042e-01;-5.669e-02;1.040e+00;2.042e-01;-5.669e-02;1.044e+00;7.501e-01;-2.447e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.110410000;1.044e+00;4.167e-01;-1.359e-01;3.990e-01;-1.301e-01;9.629e-01;9.629e-01;1.040e+00;2.042e-01;-5.667e-02;1.040e+00;2.042e-01;-5.667e-02;1.044e+00;7.501e-01;-2.446e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.111410000;1.044e+00;4.167e-01;-1.359e-01;3.990e-01;-1.301e-01;9.629e-01;9.629e-01;1.040e+00;2.042e-01;-5.665e-02;1.040e+00;2.042e-01;-5.665e-02;1.044e+00;7.501e-01;-2.445e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.112410000;1.044e+00;4.167e-01;-1.358e-01;3.990e-01;-1.300e-01;9.630e-01;9.630e-01;1.040e+00;2.042e-01;-5.663e-02;1.040e+00;2.042e-01;-5.663e-02;1.044e+00;7.501e-01;-2.445e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.113410000;1.044e+00;4.167e-01;-1.358e-01;3.990e-01;-1.300e-01;9.630e-01;9.630e-01;1.040e+00;2.042e-01;-5.661e-02;1.040e+00;2.042e-01;-5.661e-02;1.044e+00;7.501e-01;-2.444e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.114410000;1.044e+00;4.167e-01;-1.357e-01;3.990e-01;-1.300e-01;9.630e-01;9.630e-01;1.040e+00;2.042e-01;-5.659e-02;1.040e+00;2.042e-01;-5.659e-02;1.044e+00;7.501e-01;-2.443e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.115410000;1.044e+00;4.167e-01;-1.357e-01;3.990e-01;-1.299e-01;9.630e-01;9.630e-01;1.040e+00;2.042e-01;-5.657e-02;1.040e+00;2.042e-01;-5.657e-02;1.044e+00;7.501e-01;-2.442e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.116410000;1.044e+00;4.167e-01;-1.357e-01;3.990e-01;-1.299e-01;9.631e-01;9.631e-01;1.040e+00;2.042e-01;-5.655e-02;1.040e+00;2.042e-01;-5.655e-02;1.044e+00;7.501e-01;-2.442e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.117410000;1.044e+00;4.167e-01;-1.356e-01;3.990e-01;-1.298e-01;9.631e-01;9.631e-01;1.040e+00;2.042e-01;-5.653e-02;1.040e+00;2.042e-01;-5.653e-02;1.044e+00;7.501e-01;-2.441e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.118410000;1.044e+00;4.167e-01;-1.356e-01;3.990e-01;-1.298e-01;9.631e-01;9.631e-01;1.040e+00;2.042e-01;-5.651e-02;1.040e+00;2.042e-01;-5.651e-02;1.044e+00;7.501e-01;-2.440e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.119410000;1.044e+00;4.167e-01;-1.355e-01;3.990e-01;-1.298e-01;9.631e-01;9.631e-01;1.041e+00;2.042e-01;-5.649e-02;1.041e+00;2.042e-01;-5.649e-02;1.044e+00;7.501e-01;-2.440e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.120410000;1.044e+00;4.167e-01;-1.355e-01;3.990e-01;-1.297e-01;9.631e-01;9.631e-01;1.041e+00;2.042e-01;-5.647e-02;1.041e+00;2.042e-01;-5.647e-02;1.044e+00;7.501e-01;-2.439e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.121410000;1.044e+00;4.167e-01;-1.355e-01;3.990e-01;-1.297e-01;9.632e-01;9.632e-01;1.041e+00;2.042e-01;-5.646e-02;1.041e+00;2.042e-01;-5.646e-02;1.044e+00;7.501e-01;-2.438e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.122410000;1.044e+00;4.167e-01;-1.354e-01;3.990e-01;-1.296e-01;9.632e-01;9.632e-01;1.041e+00;2.042e-01;-5.644e-02;1.041e+00;2.042e-01;-5.644e-02;1.044e+00;7.501e-01;-2.437e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.123410000;1.044e+00;4.167e-01;-1.354e-01;3.990e-01;-1.296e-01;9.632e-01;9.632e-01;1.041e+00;2.042e-01;-5.642e-02;1.041e+00;2.042e-01;-5.642e-02;1.044e+00;7.501e-01;-2.437e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
58.124410000;1.044e+00;4.167e-01;-1.353e-01;3.990e-01;-1.296e-01;9.632e-01;9.632e-01;1.041e+00;2.042e-01;-5.640e-02;1.041e+00;2.042e-01;-5.640e-02;1.044e+00;7.501e-01;-2.436e-01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
