time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
20.421298000;9.870e-01;8.328e-01;-8.257e-02;8.438e-01;-8.366e-02;9.622e-01;9.961e-01;8.579e-01;-1.522e-02;9.870e-01;7.495e-01;-7.432e-02;1.000e+01;8.333e-01;-8.333e-02
20.422298000;9.870e-01;8.328e-01;-8.265e-02;8.438e-01;-8.374e-02;9.622e-01;9.961e-01;8.579e-01;-1.529e-02;9.870e-01;7.495e-01;-7.438e-02;1.000e+01;8.333e-01;-8.333e-02
20.423298000;9.869e-01;8.328e-01;-8.272e-02;8.438e-01;-8.382e-02;9.621e-01;9.961e-01;8.579e-01;-1.536e-02;9.869e-01;7.495e-01;-7.445e-02;1.000e+01;8.333e-01;-8.333e-02
20.424298000;9.869e-01;8.328e-01;-8.280e-02;8.439e-01;-8.389e-02;9.621e-01;9.960e-01;8.580e-01;-1.543e-02;9.869e-01;7.495e-01;-7.452e-02;1.000e+01;8.333e-01;-8.333e-02
20.426298000;9.868e-01;8.328e-01;-8.294e-02;8.439e-01;-8.405e-02;9.620e-01;9.960e-01;8.580e-01;-1.556e-02;9.868e-01;7.495e-01;-7.465e-02;1.000e+01;8.333e-01;-8.333e-02
20.427298000;9.868e-01;8.328e-01;-8.301e-02;8.439e-01;-8.412e-02;9.619e-01;9.959e-01;8.581e-01;-1.563e-02;9.868e-01;7.495e-01;-7.471e-02;1.000e+01;8.333e-01;-8.333e-02
20.428298000;9.868e-01;8.328e-01;-8.308e-02;8.440e-01;-8.419e-02;9.619e-01;9.959e-01;8.581e-01;-1.570e-02;9.868e-01;7.495e-01;-7.477e-02;1.000e+01;8.333e-01;-8.333e-02
20.429298000;9.868e-01;8.328e-01;-8.315e-02;8.440e-01;-8.427e-02;9.618e-01;9.959e-01;8.581e-01;-1.576e-02;9.868e-01;7.495e-01;-7.484e-02;1.000e+01;8.333e-01;-8.333e-02
20.430298000;9.867e-01;8.328e-01;-8.322e-02;8.440e-01;-8.434e-02;9.618e-01;9.958e-01;8.582e-01;-1.583e-02;9.867e-01;7.496e-01;-7.490e-02;1.000e+01;8.333e-01;-8.333e-02
20.431298000;9.867e-01;8.328e-01;-8.329e-02;8.441e-01;-8.441e-02;9.617e-01;9.958e-01;8.582e-01;-1.589e-02;9.867e-01;7.496e-01;-7.496e-02;1.000e+01;8.333e-01;-8.333e-02
20.432298000;9.867e-01;8.329e-01;-8.336e-02;8.441e-01;-8.449e-02;9.617e-01;9.958e-01;8.582e-01;-1.596e-02;9.867e-01;7.496e-01;-7.502e-02;1.000e+01;8.333e-01;-8.333e-02
20.433298000;9.867e-01;8.329e-01;-8.343e-02;8.441e-01;-8.456e-02;9.616e-01;9.957e-01;8.583e-01;-1.602e-02;9.867e-01;7.496e-01;-7.509e-02;1.000e+01;8.333e-01;-8.333e-02
20.434298000;9.866e-01;8.329e-01;-8.350e-02;8.441e-01;-8.463e-02;9.616e-01;9.957e-01;8.583e-01;-1.609e-02;9.866e-01;7.496e-01;-7.515e-02;1.000e+01;8.333e-01;-8.333e-02
20.436298000;9.866e-01;8.329e-01;-8.363e-02;8.442e-01;-8.477e-02;9.615e-01;9.956e-01;8.584e-01;-1.621e-02;9.866e-01;7.496e-01;-7.527e-02;1.000e+01;8.333e-01;-8.333e-02
20.438298000;9.865e-01;8.329e-01;-8.376e-02;8.443e-01;-8.491e-02;9.614e-01;9.956e-01;8.584e-01;-1.634e-02;9.865e-01;7.496e-01;-7.539e-02;1.000e+01;8.333e-01;-8.333e-02
20.441298000;9.865e-01;8.329e-01;-8.396e-02;8.443e-01;-8.511e-02;9.613e-01;9.955e-01;8.585e-01;-1.652e-02;9.865e-01;7.496e-01;-7.556e-02;1.000e+01;8.333e-01;-8.333e-02
20.442288000;9.864e-01;8.329e-01;-8.402e-02;8.444e-01;-8.518e-02;9.612e-01;9.955e-01;8.586e-01;-1.658e-02;9.864e-01;7.496e-01;-7.562e-02;1.000e+01;8.333e-01;-8.333e-02
20.442544000;9.864e-01;8.329e-01;-8.404e-02;8.444e-01;-8.519e-02;9.612e-01;9.955e-01;8.586e-01;-1.659e-02;9.864e-01;7.496e-01;-7.563e-02;1.000e+01;8.333e-01;-8.333e-02
20.442800000;9.864e-01;8.329e-01;-8.405e-02;8.444e-01;-8.521e-02;9.612e-01;9.954e-01;8.586e-01;-1.661e-02;9.864e-01;7.496e-01;-7.565e-02;1.000e+01;8.333e-01;-8.333e-02
20.444312000;9.864e-01;8.329e-01;-8.415e-02;8.444e-01;-8.531e-02;9.611e-01;9.954e-01;8.586e-01;-1.670e-02;9.864e-01;7.496e-01;-7.573e-02;1.000e+01;8.333e-01;-8.333e-02
20.445312000;9.864e-01;8.329e-01;-8.421e-02;8.444e-01;-8.537e-02;9.611e-01;9.954e-01;8.587e-01;-1.676e-02;9.864e-01;7.496e-01;-7.579e-02;1.000e+01;8.333e-01;-8.333e-02
20.446312000;9.863e-01;8.329e-01;-8.427e-02;8.445e-01;-8.544e-02;9.611e-01;9.953e-01;8.587e-01;-1.681e-02;9.863e-01;7.496e-01;-7.584e-02;1.000e+01;8.333e-01;-8.333e-02
20.448312000;9.863e-01;8.329e-01;-8.439e-02;8.445e-01;-8.557e-02;9.610e-01;9.953e-01;8.587e-01;-1.693e-02;9.863e-01;7.496e-01;-7.595e-02;1.000e+01;8.333e-01;-8.333e-02
20.449312000;9.863e-01;8.329e-01;-8.445e-02;8.445e-01;-8.563e-02;9.609e-01;9.953e-01;8.588e-01;-1.699e-02;9.863e-01;7.497e-01;-7.601e-02;1.000e+01;8.333e-01;-8.333e-02
20.450312000;9.862e-01;8.330e-01;-8.451e-02;8.446e-01;-8.569e-02;9.609e-01;9.952e-01;8.588e-01;-1.704e-02;9.862e-01;7.497e-01;-7.606e-02;1.000e+01;8.333e-01;-8.333e-02
20.453312000;9.862e-01;8.330e-01;-8.469e-02;8.446e-01;-8.588e-02;9.608e-01;9.952e-01;8.589e-01;-1.721e-02;9.862e-01;7.497e-01;-7.622e-02;1.000e+01;8.333e-01;-8.333e-02
20.454312000;9.862e-01;8.330e-01;-8.475e-02;8.447e-01;-8.594e-02;9.607e-01;9.951e-01;8.589e-01;-1.726e-02;9.862e-01;7.497e-01;-7.627e-02;1.000e+01;8.333e-01;-8.333e-02
20.455312000;9.861e-01;8.330e-01;-8.481e-02;8.447e-01;-8.600e-02;9.607e-01;9.951e-01;8.589e-01;-1.732e-02;9.861e-01;7.497e-01;-7.633e-02;1.000e+01;8.333e-01;-8.333e-02
20.457312000;9.861e-01;8.330e-01;-8.492e-02;8.447e-01;-8.612e-02;9.606e-01;9.951e-01;8.590e-01;-1.742e-02;9.861e-01;7.497e-01;-7.643e-02;1.000e+01;8.333e-01;-8.333e-02
20.458312000;9.861e-01;8.330e-01;-8.498e-02;8.448e-01;-8.618e-02;9.606e-01;9.950e-01;8.590e-01;-1.748e-02;9.861e-01;7.497e-01;-7.648e-02;1.000e+01;8.333e-01;-8.333e-02
20.459312000;9.861e-01;8.330e-01;-8.503e-02;8.448e-01;-8.624e-02;9.605e-01;9.950e-01;8.591e-01;-1.753e-02;9.861e-01;7.497e-01;-7.653e-02;1.000e+01;8.333e-01;-8.333e-02
20.461312000;9.860e-01;8.330e-01;-8.514e-02;8.448e-01;-8.635e-02;9.605e-01;9.949e-01;8.591e-01;-1.763e-02;9.860e-01;7.497e-01;-7.663e-02;1.000e+01;8.333e-01;-8.333e-02
20.462312000;9.860e-01;8.330e-01;-8.520e-02;8.448e-01;-8.641e-02;9.604e-01;9.949e-01;8.591e-01;-1.768e-02;9.860e-01;7.497e-01;-7.668e-02;1.000e+01;8.333e-01;-8.333e-02
20.463312000;9.860e-01;8.330e-01;-8.525e-02;8.449e-01;-8.646e-02;9.604e-01;9.949e-01;8.592e-01;-1.773e-02;9.860e-01;7.497e-01;-7.673e-02;1.000e+01;8.333e-01;-8.333e-02
20.464312000;9.859e-01;8.330e-01;-8.530e-02;8.449e-01;-8.652e-02;9.604e-01;9.949e-01;8.592e-01;-1.778e-02;9.859e-01;7.497e-01;-7.677e-02;1.000e+01;8.333e-01;-8.333e-02
20.465312000;9.859e-01;8.330e-01;-8.536e-02;8.449e-01;-8.657e-02;9.603e-01;9.949e-01;8.592e-01;-1.783e-02;9.859e-01;7.497e-01;-7.682e-02;1.000e+01;8.333e-01;-8.333e-02
20.466312000;9.859e-01;8.330e-01;-8.541e-02;8.449e-01;-8.663e-02;9.603e-01;9.948e-01;8.592e-01;-1.788e-02;9.859e-01;7.497e-01;-7.687e-02;1.000e+01;8.333e-01;-8.333e-02
20.467312000;9.859e-01;8.330e-01;-8.546e-02;8.450e-01;-8.668e-02;9.603e-01;9.948e-01;8.593e-01;-1.793e-02;9.859e-01;7.497e-01;-7.691e-02;1.000e+01;8.333e-01;-8.333e-02
20.469312000;9.859e-01;8.330e-01;-8.556e-02;8.450e-01;-8.679e-02;9.602e-01;9.948e-01;8.593e-01;-1.803e-02;9.859e-01;7.497e-01;-7.701e-02;1.000e+01;8.333e-01;-8.333e-02
20.470312000;9.858e-01;8.331e-01;-8.561e-02;8.450e-01;-8.684e-02;9.601e-01;9.947e-01;8.593e-01;-1.808e-02;9.858e-01;7.497e-01;-7.705e-02;1.000e+01;8.333e-01;-8.333e-02
20.471312000;9.858e-01;8.331e-01;-8.567e-02;8.450e-01;-8.690e-02;9.601e-01;9.947e-01;8.594e-01;-1.812e-02;9.858e-01;7.498e-01;-7.710e-02;1.000e+01;8.333e-01;-8.333e-02
20.472312000;9.858e-01;8.331e-01;-8.572e-02;8.451e-01;-8.695e-02;9.601e-01;9.947e-01;8.594e-01;-1.817e-02;9.858e-01;7.498e-01;-7.714e-02;1.000e+01;8.333e-01;-8.333e-02
20.474312000;9.858e-01;8.331e-01;-8.581e-02;8.451e-01;-8.705e-02;9.600e-01;9.946e-01;8.594e-01;-1.826e-02;9.858e-01;7.498e-01;-7.723e-02;1.000e+01;8.333e-01;-8.333e-02
20.475312000;9.857e-01;8.331e-01;-8.586e-02;8.451e-01;-8.710e-02;9.600e-01;9.946e-01;8.595e-01;-1.831e-02;9.857e-01;7.498e-01;-7.728e-02;1.000e+01;8.333e-01;-8.333e-02
20.478312000;9.857e-01;8.331e-01;-8.601e-02;8.452e-01;-8.725e-02;9.599e-01;9.946e-01;8.595e-01;-1.844e-02;9.857e-01;7.498e-01;-7.741e-02;1.000e+01;8.333e-01;-8.333e-02
20.479312000;9.857e-01;8.331e-01;-8.605e-02;8.452e-01;-8.730e-02;9.598e-01;9.945e-01;8.596e-01;-1.849e-02;9.857e-01;7.498e-01;-7.745e-02;1.000e+01;8.333e-01;-8.333e-02
20.480312000;9.856e-01;8.331e-01;-8.610e-02;8.452e-01;-8.735e-02;9.598e-01;9.945e-01;8.596e-01;-1.853e-02;9.856e-01;7.498e-01;-7.749e-02;1.000e+01;8.333e-01;-8.333e-02
20.481312000;9.856e-01;8.331e-01;-8.615e-02;8.453e-01;-8.740e-02;9.598e-01;9.945e-01;8.596e-01;-1.858e-02;9.856e-01;7.498e-01;-7.753e-02;1.000e+01;8.333e-01;-8.333e-02
20.482312000;9.856e-01;8.331e-01;-8.619e-02;8.453e-01;-8.745e-02;9.598e-01;9.945e-01;8.596e-01;-1.862e-02;9.856e-01;7.498e-01;-7.757e-02;1.000e+01;8.333e-01;-8.333e-02
20.483312000;9.856e-01;8.331e-01;-8.624e-02;8.453e-01;-8.750e-02;9.597e-01;9.944e-01;8.597e-01;-1.866e-02;9.856e-01;7.498e-01;-7.761e-02;1.000e+01;8.333e-01;-8.333e-02
20.485312000;9.856e-01;8.331e-01;-8.633e-02;8.453e-01;-8.759e-02;9.597e-01;9.944e-01;8.597e-01;-1.875e-02;9.856e-01;7.498e-01;-7.769e-02;1.000e+01;8.333e-01;-8.333e-02
20.486312000;9.855e-01;8.331e-01;-8.637e-02;8.453e-01;-8.764e-02;9.596e-01;9.944e-01;8.597e-01;-1.879e-02;9.855e-01;7.498e-01;-7.773e-02;1.000e+01;8.333e-01;-8.333e-02
20.487312000;9.855e-01;8.331e-01;-8.641e-02;8.454e-01;-8.768e-02;9.596e-01;9.944e-01;8.598e-01;-1.883e-02;9.855e-01;7.498e-01;-7.777e-02;1.000e+01;8.333e-01;-8.333e-02
20.491312000;9.855e-01;8.331e-01;-8.659e-02;8.454e-01;-8.786e-02;9.595e-01;9.943e-01;8.598e-01;-1.899e-02;9.855e-01;7.498e-01;-7.793e-02;1.000e+01;8.333e-01;-8.333e-02
20.492312000;9.854e-01;8.332e-01;-8.663e-02;8.455e-01;-8.791e-02;9.595e-01;9.943e-01;8.599e-01;-1.903e-02;9.854e-01;7.498e-01;-7.797e-02;1.000e+01;8.333e-01;-8.333e-02
20.493312000;9.854e-01;8.332e-01;-8.667e-02;8.455e-01;-8.795e-02;9.594e-01;9.943e-01;8.599e-01;-1.907e-02;9.854e-01;7.498e-01;-7.800e-02;1.000e+01;8.333e-01;-8.333e-02
20.495312000;9.854e-01;8.332e-01;-8.675e-02;8.455e-01;-8.804e-02;9.594e-01;9.942e-01;8.599e-01;-1.915e-02;9.854e-01;7.498e-01;-7.808e-02;1.000e+01;8.333e-01;-8.333e-02
20.496312000;9.854e-01;8.332e-01;-8.679e-02;8.455e-01;-8.808e-02;9.593e-01;9.942e-01;8.599e-01;-1.918e-02;9.854e-01;7.499e-01;-7.811e-02;1.000e+01;8.333e-01;-8.333e-02
20.498312000;9.854e-01;8.332e-01;-8.687e-02;8.456e-01;-8.816e-02;9.593e-01;9.942e-01;8.600e-01;-1.926e-02;9.854e-01;7.499e-01;-7.819e-02;1.000e+01;8.333e-01;-8.333e-02
20.499312000;9.853e-01;8.332e-01;-8.691e-02;8.456e-01;-8.820e-02;9.593e-01;9.941e-01;8.600e-01;-1.930e-02;9.853e-01;7.499e-01;-7.822e-02;1.000e+01;8.333e-01;-8.333e-02
20.501312000;9.853e-01;8.332e-01;-8.699e-02;8.456e-01;-8.829e-02;9.592e-01;9.941e-01;8.600e-01;-1.937e-02;9.853e-01;7.499e-01;-7.829e-02;1.000e+01;8.333e-01;-8.333e-02
20.502312000;9.853e-01;8.332e-01;-8.703e-02;8.456e-01;-8.833e-02;9.592e-01;9.941e-01;8.601e-01;-1.940e-02;9.853e-01;7.499e-01;-7.832e-02;1.000e+01;8.333e-01;-8.333e-02
20.503312000;9.853e-01;8.332e-01;-8.706e-02;8.456e-01;-8.837e-02;9.592e-01;9.941e-01;8.601e-01;-1.944e-02;9.853e-01;7.499e-01;-7.836e-02;1.000e+01;8.333e-01;-8.333e-02
20.504312000;9.853e-01;8.332e-01;-8.710e-02;8.457e-01;-8.841e-02;9.591e-01;9.941e-01;8.601e-01;-1.947e-02;9.853e-01;7.499e-01;-7.839e-02;1.000e+01;8.333e-01;-8.333e-02
20.505312000;9.852e-01;8.332e-01;-8.714e-02;8.457e-01;-8.844e-02;9.591e-01;9.940e-01;8.601e-01;-1.951e-02;9.852e-01;7.499e-01;-7.842e-02;1.000e+01;8.333e-01;-8.333e-02
20.506312000;9.852e-01;8.332e-01;-8.718e-02;8.457e-01;-8.848e-02;9.591e-01;9.940e-01;8.601e-01;-1.954e-02;9.852e-01;7.499e-01;-7.846e-02;1.000e+01;8.333e-01;-8.333e-02
20.507312000;9.852e-01;8.332e-01;-8.721e-02;8.457e-01;-8.852e-02;9.591e-01;9.940e-01;8.602e-01;-1.958e-02;9.852e-01;7.499e-01;-7.849e-02;1.000e+01;8.333e-01;-8.333e-02
20.509312000;9.852e-01;8.332e-01;-8.728e-02;8.457e-01;-8.860e-02;9.590e-01;9.940e-01;8.602e-01;-1.965e-02;9.852e-01;7.499e-01;-7.856e-02;1.000e+01;8.333e-01;-8.333e-02
20.510312000;9.852e-01;8.332e-01;-8.732e-02;8.458e-01;-8.863e-02;9.590e-01;9.940e-01;8.602e-01;-1.968e-02;9.852e-01;7.499e-01;-7.859e-02;1.000e+01;8.333e-01;-8.333e-02
20.511312000;9.852e-01;8.332e-01;-8.735e-02;8.458e-01;-8.867e-02;9.590e-01;9.939e-01;8.602e-01;-1.971e-02;9.852e-01;7.499e-01;-7.862e-02;1.000e+01;8.333e-01;-8.333e-02
20.512312000;9.852e-01;8.332e-01;-8.739e-02;8.458e-01;-8.871e-02;9.589e-01;9.939e-01;8.603e-01;-1.974e-02;9.852e-01;7.499e-01;-7.865e-02;1.000e+01;8.333e-01;-8.333e-02
20.513312000;9.851e-01;8.332e-01;-8.742e-02;8.458e-01;-8.874e-02;9.589e-01;9.939e-01;8.603e-01;-1.978e-02;9.851e-01;7.499e-01;-7.868e-02;1.000e+01;8.333e-01;-8.333e-02
20.516312000;9.851e-01;8.332e-01;-8.752e-02;8.458e-01;-8.885e-02;9.588e-01;9.939e-01;8.603e-01;-1.987e-02;9.851e-01;7.499e-01;-7.877e-02;1.000e+01;8.333e-01;-8.333e-02
20.517312000;9.851e-01;8.332e-01;-8.756e-02;8.459e-01;-8.888e-02;9.588e-01;9.938e-01;8.603e-01;-1.990e-02;9.851e-01;7.499e-01;-7.880e-02;1.000e+01;8.333e-01;-8.333e-02
20.518312000;9.851e-01;8.333e-01;-8.759e-02;8.459e-01;-8.892e-02;9.588e-01;9.938e-01;8.604e-01;-1.993e-02;9.851e-01;7.499e-01;-7.883e-02;1.000e+01;8.333e-01;-8.333e-02
20.520312000;9.851e-01;8.333e-01;-8.765e-02;8.459e-01;-8.898e-02;9.588e-01;9.938e-01;8.604e-01;-1.999e-02;9.851e-01;7.499e-01;-7.889e-02;1.000e+01;8.333e-01;-8.333e-02
20.521312000;9.850e-01;8.333e-01;-8.769e-02;8.459e-01;-8.902e-02;9.587e-01;9.938e-01;8.604e-01;-2.002e-02;9.850e-01;7.499e-01;-7.892e-02;1.000e+01;8.333e-01;-8.333e-02
20.523312000;9.850e-01;8.333e-01;-8.775e-02;8.459e-01;-8.908e-02;9.587e-01;9.938e-01;8.604e-01;-2.008e-02;9.850e-01;7.499e-01;-7.897e-02;1.000e+01;8.333e-01;-8.333e-02
20.524312000;9.850e-01;8.333e-01;-8.778e-02;8.460e-01;-8.912e-02;9.587e-01;9.937e-01;8.605e-01;-2.011e-02;9.850e-01;7.499e-01;-7.900e-02;1.000e+01;8.333e-01;-8.333e-02
20.525312000;9.850e-01;8.333e-01;-8.781e-02;8.460e-01;-8.915e-02;9.587e-01;9.937e-01;8.605e-01;-2.014e-02;9.850e-01;7.500e-01;-7.903e-02;1.000e+01;8.333e-01;-8.333e-02
20.528312000;9.850e-01;8.333e-01;-8.790e-02;8.460e-01;-8.924e-02;9.586e-01;9.937e-01;8.605e-01;-2.022e-02;9.850e-01;7.500e-01;-7.911e-02;1.000e+01;8.333e-01;-8.333e-02
20.529312000;9.849e-01;8.333e-01;-8.793e-02;8.460e-01;-8.927e-02;9.586e-01;9.937e-01;8.605e-01;-2.025e-02;9.849e-01;7.500e-01;-7.913e-02;1.000e+01;8.333e-01;-8.333e-02
20.530312000;9.849e-01;8.333e-01;-8.796e-02;8.460e-01;-8.930e-02;9.585e-01;9.937e-01;8.605e-01;-2.028e-02;9.849e-01;7.500e-01;-7.916e-02;1.000e+01;8.333e-01;-8.333e-02
20.531312000;9.849e-01;8.333e-01;-8.798e-02;8.461e-01;-8.933e-02;9.585e-01;9.936e-01;8.606e-01;-2.030e-02;9.849e-01;7.500e-01;-7.919e-02;1.000e+01;8.333e-01;-8.333e-02
20.535312000;9.849e-01;8.333e-01;-8.810e-02;8.461e-01;-8.945e-02;9.585e-01;9.936e-01;8.606e-01;-2.041e-02;9.849e-01;7.500e-01;-7.929e-02;1.000e+01;8.333e-01;-8.333e-02
20.536312000;9.849e-01;8.333e-01;-8.812e-02;8.461e-01;-8.948e-02;9.584e-01;9.936e-01;8.606e-01;-2.043e-02;9.849e-01;7.500e-01;-7.931e-02;1.000e+01;8.333e-01;-8.333e-02
20.538312000;9.849e-01;8.333e-01;-8.818e-02;8.461e-01;-8.953e-02;9.584e-01;9.936e-01;8.607e-01;-2.048e-02;9.849e-01;7.500e-01;-7.936e-02;1.000e+01;8.333e-01;-8.333e-02
20.539312000;9.848e-01;8.333e-01;-8.820e-02;8.462e-01;-8.956e-02;9.584e-01;9.935e-01;8.607e-01;-2.050e-02;9.848e-01;7.500e-01;-7.938e-02;1.000e+01;8.333e-01;-8.333e-02
20.544312000;9.848e-01;8.333e-01;-8.833e-02;8.462e-01;-8.969e-02;9.583e-01;9.935e-01;8.607e-01;-2.062e-02;9.848e-01;7.500e-01;-7.949e-02;1.000e+01;8.333e-01;-8.333e-02
20.545312000;9.848e-01;8.333e-01;-8.835e-02;8.462e-01;-8.972e-02;9.583e-01;9.935e-01;8.608e-01;-2.065e-02;9.848e-01;7.500e-01;-7.952e-02;1.000e+01;8.333e-01;-8.333e-02
20.546312000;9.848e-01;8.333e-01;-8.838e-02;8.462e-01;-8.974e-02;9.583e-01;9.935e-01;8.608e-01;-2.067e-02;9.848e-01;7.500e-01;-7.954e-02;1.000e+01;8.333e-01;-8.333e-02
20.547312000;9.848e-01;8.334e-01;-8.840e-02;8.462e-01;-8.977e-02;9.582e-01;9.935e-01;8.608e-01;-2.069e-02;9.848e-01;7.500e-01;-7.956e-02;1.000e+01;8.333e-01;-8.333e-02
20.548312000;9.848e-01;8.334e-01;-8.842e-02;8.463e-01;-8.979e-02;9.582e-01;9.934e-01;8.608e-01;-2.071e-02;9.848e-01;7.500e-01;-7.958e-02;1.000e+01;8.333e-01;-8.333e-02
20.549312000;9.847e-01;8.334e-01;-8.845e-02;8.463e-01;-8.982e-02;9.582e-01;9.934e-01;8.608e-01;-2.073e-02;9.847e-01;7.500e-01;-7.960e-02;1.000e+01;8.333e-01;-8.333e-02
20.557312000;9.847e-01;8.334e-01;-8.862e-02;8.463e-01;-9.000e-02;9.581e-01;9.934e-01;8.609e-01;-2.090e-02;9.847e-01;7.500e-01;-7.976e-02;1.000e+01;8.333e-01;-8.333e-02
20.558312000;9.847e-01;8.334e-01;-8.864e-02;8.464e-01;-9.002e-02;9.581e-01;9.933e-01;8.609e-01;-2.092e-02;9.847e-01;7.500e-01;-7.978e-02;1.000e+01;8.333e-01;-8.333e-02
20.560312000;9.847e-01;8.334e-01;-8.868e-02;8.464e-01;-9.007e-02;9.581e-01;9.933e-01;8.609e-01;-2.096e-02;9.847e-01;7.500e-01;-7.981e-02;1.000e+01;8.333e-01;-8.333e-02
20.561312000;9.846e-01;8.334e-01;-8.870e-02;8.464e-01;-9.009e-02;9.580e-01;9.933e-01;8.609e-01;-2.097e-02;9.846e-01;7.501e-01;-7.983e-02;1.000e+01;8.333e-01;-8.333e-02
20.562312000;9.846e-01;8.334e-01;-8.872e-02;8.464e-01;-9.011e-02;9.580e-01;9.933e-01;8.610e-01;-2.099e-02;9.846e-01;7.501e-01;-7.985e-02;1.000e+01;8.333e-01;-8.333e-02
20.568312000;9.846e-01;8.334e-01;-8.884e-02;8.464e-01;-9.023e-02;9.579e-01;9.933e-01;8.610e-01;-2.110e-02;9.846e-01;7.501e-01;-7.995e-02;1.000e+01;8.333e-01;-8.333e-02
20.569312000;9.846e-01;8.334e-01;-8.885e-02;8.465e-01;-9.024e-02;9.579e-01;9.932e-01;8.610e-01;-2.111e-02;9.846e-01;7.501e-01;-7.997e-02;1.000e+01;8.333e-01;-8.333e-02
20.570312000;9.846e-01;8.334e-01;-8.887e-02;8.465e-01;-9.026e-02;9.579e-01;9.932e-01;8.610e-01;-2.113e-02;9.846e-01;7.501e-01;-7.998e-02;1.000e+01;8.333e-01;-8.333e-02
20.571312000;9.846e-01;8.334e-01;-8.889e-02;8.465e-01;-9.028e-02;9.579e-01;9.932e-01;8.611e-01;-2.115e-02;9.846e-01;7.501e-01;-8.000e-02;1.000e+01;8.333e-01;-8.333e-02
20.575312000;9.846e-01;8.334e-01;-8.896e-02;8.465e-01;-9.035e-02;9.579e-01;9.932e-01;8.611e-01;-2.121e-02;9.846e-01;7.501e-01;-8.006e-02;1.000e+01;8.333e-01;-8.333e-02
20.576312000;9.845e-01;8.334e-01;-8.897e-02;8.465e-01;-9.037e-02;9.579e-01;9.932e-01;8.611e-01;-2.123e-02;9.845e-01;7.501e-01;-8.007e-02;1.000e+01;8.333e-01;-8.333e-02
20.580312000;9.845e-01;8.334e-01;-8.904e-02;8.465e-01;-9.044e-02;9.578e-01;9.932e-01;8.611e-01;-2.128e-02;9.845e-01;7.501e-01;-8.013e-02;1.000e+01;8.333e-01;-8.333e-02
20.581312000;9.845e-01;8.334e-01;-8.905e-02;8.466e-01;-9.045e-02;9.578e-01;9.932e-01;8.611e-01;-2.130e-02;9.845e-01;7.501e-01;-8.014e-02;1.000e+01;8.333e-01;-8.333e-02
20.582312000;9.845e-01;8.334e-01;-8.907e-02;8.466e-01;-9.047e-02;9.578e-01;9.931e-01;8.612e-01;-2.131e-02;9.845e-01;7.501e-01;-8.016e-02;1.000e+01;8.333e-01;-8.333e-02
20.583312000;9.845e-01;8.334e-01;-8.908e-02;8.466e-01;-9.048e-02;9.578e-01;9.931e-01;8.612e-01;-2.133e-02;9.845e-01;7.501e-01;-8.017e-02;1.000e+01;8.333e-01;-8.333e-02
20.584312000;9.845e-01;8.335e-01;-8.909e-02;8.466e-01;-9.050e-02;9.578e-01;9.931e-01;8.612e-01;-2.134e-02;9.845e-01;7.501e-01;-8.019e-02;1.000e+01;8.333e-01;-8.333e-02
20.588312000;9.845e-01;8.335e-01;-8.915e-02;8.466e-01;-9.056e-02;9.577e-01;9.931e-01;8.612e-01;-2.139e-02;9.845e-01;7.501e-01;-8.024e-02;1.000e+01;8.333e-01;-8.333e-02
20.590312000;9.845e-01;8.335e-01;-8.918e-02;8.466e-01;-9.058e-02;9.577e-01;9.931e-01;8.612e-01;-2.142e-02;9.845e-01;7.501e-01;-8.026e-02;1.000e+01;8.333e-01;-8.333e-02
20.593312000;9.845e-01;8.335e-01;-8.921e-02;8.466e-01;-9.062e-02;9.577e-01;9.931e-01;8.612e-01;-2.145e-02;9.845e-01;7.501e-01;-8.029e-02;1.000e+01;8.333e-01;-8.333e-02
20.594312000;9.844e-01;8.335e-01;-8.923e-02;8.466e-01;-9.064e-02;9.577e-01;9.931e-01;8.612e-01;-2.146e-02;9.844e-01;7.501e-01;-8.030e-02;1.000e+01;8.333e-01;-8.333e-02
20.595312000;9.844e-01;8.335e-01;-8.924e-02;8.466e-01;-9.065e-02;9.577e-01;9.931e-01;8.613e-01;-2.147e-02;9.844e-01;7.501e-01;-8.031e-02;1.000e+01;8.333e-01;-8.333e-02
20.596312000;9.844e-01;8.335e-01;-8.925e-02;8.467e-01;-9.066e-02;9.577e-01;9.931e-01;8.613e-01;-2.148e-02;9.844e-01;7.501e-01;-8.032e-02;1.000e+01;8.333e-01;-8.333e-02
20.597312000;9.844e-01;8.335e-01;-8.926e-02;8.467e-01;-9.067e-02;9.577e-01;9.931e-01;8.613e-01;-2.149e-02;9.844e-01;7.501e-01;-8.034e-02;1.000e+01;8.333e-01;-8.333e-02
20.598312000;9.844e-01;8.335e-01;-8.927e-02;8.467e-01;-9.069e-02;9.576e-01;9.930e-01;8.613e-01;-2.151e-02;9.844e-01;7.501e-01;-8.035e-02;1.000e+01;8.333e-01;-8.333e-02
