time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu
20.541260000;1.024e+00;8.881e-01;1.983e-02;8.677e-01;1.938e-02;1.030e+00;1.042e+00;8.743e-01;8.685e-02;1.024e+00;7.993e-01;1.785e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.553260000;1.024e+00;8.873e-01;2.119e-02;8.664e-01;2.069e-02;1.030e+00;1.042e+00;8.730e-01;8.793e-02;1.024e+00;7.986e-01;1.907e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.554260000;1.024e+00;8.873e-01;2.130e-02;8.663e-01;2.080e-02;1.031e+00;1.042e+00;8.729e-01;8.802e-02;1.024e+00;7.985e-01;1.917e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.556260000;1.024e+00;8.871e-01;2.152e-02;8.661e-01;2.101e-02;1.031e+00;1.042e+00;8.727e-01;8.819e-02;1.024e+00;7.984e-01;1.937e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.557260000;1.024e+00;8.871e-01;2.163e-02;8.660e-01;2.111e-02;1.031e+00;1.043e+00;8.726e-01;8.828e-02;1.024e+00;7.984e-01;1.946e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.561260000;1.024e+00;8.868e-01;2.205e-02;8.656e-01;2.153e-02;1.031e+00;1.043e+00;8.722e-01;8.862e-02;1.024e+00;7.981e-01;1.985e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.562260000;1.025e+00;8.868e-01;2.216e-02;8.656e-01;2.163e-02;1.031e+00;1.043e+00;8.721e-01;8.871e-02;1.025e+00;7.981e-01;1.994e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.563260000;1.025e+00;8.867e-01;2.226e-02;8.655e-01;2.173e-02;1.031e+00;1.043e+00;8.720e-01;8.879e-02;1.025e+00;7.980e-01;2.004e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.564260000;1.025e+00;8.867e-01;2.237e-02;8.654e-01;2.183e-02;1.031e+00;1.043e+00;8.719e-01;8.888e-02;1.025e+00;7.980e-01;2.013e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.565260000;1.025e+00;8.866e-01;2.247e-02;8.653e-01;2.193e-02;1.031e+00;1.043e+00;8.718e-01;8.896e-02;1.025e+00;7.980e-01;2.022e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.566260000;1.025e+00;8.866e-01;2.257e-02;8.652e-01;2.203e-02;1.031e+00;1.043e+00;8.718e-01;8.904e-02;1.025e+00;7.979e-01;2.031e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.567260000;1.025e+00;8.865e-01;2.267e-02;8.652e-01;2.213e-02;1.032e+00;1.043e+00;8.717e-01;8.913e-02;1.025e+00;7.979e-01;2.040e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.578260000;1.025e+00;8.862e-01;2.373e-02;8.645e-01;2.315e-02;1.032e+00;1.043e+00;8.709e-01;9.001e-02;1.025e+00;7.976e-01;2.136e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.579260000;1.025e+00;8.861e-01;2.383e-02;8.644e-01;2.324e-02;1.032e+00;1.044e+00;8.709e-01;9.009e-02;1.025e+00;7.975e-01;2.144e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.582260000;1.025e+00;8.861e-01;2.411e-02;8.642e-01;2.351e-02;1.032e+00;1.044e+00;8.707e-01;9.032e-02;1.025e+00;7.975e-01;2.169e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.583260000;1.025e+00;8.860e-01;2.420e-02;8.642e-01;2.360e-02;1.033e+00;1.044e+00;8.706e-01;9.040e-02;1.025e+00;7.974e-01;2.178e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.589260000;1.025e+00;8.858e-01;2.474e-02;8.638e-01;2.413e-02;1.033e+00;1.044e+00;8.702e-01;9.085e-02;1.025e+00;7.972e-01;2.227e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.590260000;1.026e+00;8.858e-01;2.483e-02;8.637e-01;2.422e-02;1.033e+00;1.044e+00;8.701e-01;9.093e-02;1.026e+00;7.972e-01;2.235e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.594260000;1.026e+00;8.856e-01;2.519e-02;8.634e-01;2.456e-02;1.033e+00;1.044e+00;8.698e-01;9.122e-02;1.026e+00;7.970e-01;2.268e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.596260000;1.026e+00;8.855e-01;2.537e-02;8.633e-01;2.474e-02;1.033e+00;1.044e+00;8.696e-01;9.136e-02;1.026e+00;7.969e-01;2.284e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.598260000;1.026e+00;8.854e-01;2.555e-02;8.631e-01;2.491e-02;1.033e+00;1.044e+00;8.694e-01;9.150e-02;1.026e+00;7.968e-01;2.300e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.599260000;1.026e+00;8.853e-01;2.564e-02;8.630e-01;2.500e-02;1.034e+00;1.044e+00;8.694e-01;9.157e-02;1.026e+00;7.968e-01;2.308e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.601260000;1.026e+00;8.852e-01;2.582e-02;8.628e-01;2.517e-02;1.034e+00;1.044e+00;8.692e-01;9.171e-02;1.026e+00;7.967e-01;2.324e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.602260000;1.026e+00;8.851e-01;2.591e-02;8.627e-01;2.525e-02;1.034e+00;1.044e+00;8.691e-01;9.178e-02;1.026e+00;7.966e-01;2.332e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.603260000;1.026e+00;8.850e-01;2.600e-02;8.626e-01;2.534e-02;1.034e+00;1.044e+00;8.690e-01;9.184e-02;1.026e+00;7.965e-01;2.340e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.604260000;1.026e+00;8.850e-01;2.608e-02;8.625e-01;2.542e-02;1.034e+00;1.045e+00;8.689e-01;9.191e-02;1.026e+00;7.965e-01;2.348e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.614260000;1.026e+00;8.843e-01;2.695e-02;8.615e-01;2.626e-02;1.034e+00;1.045e+00;8.678e-01;9.257e-02;1.026e+00;7.958e-01;2.426e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.615260000;1.026e+00;8.842e-01;2.704e-02;8.614e-01;2.634e-02;1.035e+00;1.045e+00;8.677e-01;9.263e-02;1.026e+00;7.958e-01;2.433e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.616260000;1.026e+00;8.841e-01;2.712e-02;8.613e-01;2.642e-02;1.035e+00;1.045e+00;8.676e-01;9.270e-02;1.026e+00;7.957e-01;2.441e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.617260000;1.027e+00;8.840e-01;2.721e-02;8.612e-01;2.651e-02;1.035e+00;1.045e+00;8.675e-01;9.276e-02;1.027e+00;7.956e-01;2.449e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.627260000;1.027e+00;8.833e-01;2.803e-02;8.602e-01;2.730e-02;1.035e+00;1.045e+00;8.664e-01;9.338e-02;1.027e+00;7.950e-01;2.523e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.628260000;1.027e+00;8.832e-01;2.811e-02;8.601e-01;2.737e-02;1.035e+00;1.045e+00;8.663e-01;9.344e-02;1.027e+00;7.949e-01;2.530e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.629260000;1.027e+00;8.832e-01;2.819e-02;8.600e-01;2.745e-02;1.035e+00;1.046e+00;8.662e-01;9.350e-02;1.027e+00;7.948e-01;2.537e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.630260000;1.027e+00;8.831e-01;2.827e-02;8.599e-01;2.752e-02;1.035e+00;1.046e+00;8.661e-01;9.356e-02;1.027e+00;7.948e-01;2.544e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.631260000;1.027e+00;8.830e-01;2.834e-02;8.598e-01;2.760e-02;1.035e+00;1.046e+00;8.660e-01;9.361e-02;1.027e+00;7.947e-01;2.551e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.632260000;1.027e+00;8.830e-01;2.842e-02;8.597e-01;2.768e-02;1.036e+00;1.046e+00;8.659e-01;9.367e-02;1.027e+00;7.947e-01;2.558e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.645260000;1.027e+00;8.821e-01;2.940e-02;8.586e-01;2.861e-02;1.036e+00;1.046e+00;8.647e-01;9.441e-02;1.027e+00;7.939e-01;2.646e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.647260000;1.027e+00;8.820e-01;2.954e-02;8.584e-01;2.875e-02;1.036e+00;1.046e+00;8.645e-01;9.451e-02;1.027e+00;7.938e-01;2.659e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.648260000;1.028e+00;8.819e-01;2.962e-02;8.583e-01;2.882e-02;1.036e+00;1.046e+00;8.644e-01;9.457e-02;1.028e+00;7.937e-01;2.665e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.649260000;1.028e+00;8.819e-01;2.969e-02;8.582e-01;2.889e-02;1.036e+00;1.046e+00;8.643e-01;9.462e-02;1.028e+00;7.937e-01;2.672e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.650260000;1.028e+00;8.818e-01;2.976e-02;8.581e-01;2.896e-02;1.037e+00;1.046e+00;8.643e-01;9.467e-02;1.028e+00;7.936e-01;2.678e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.656260000;1.028e+00;8.814e-01;3.018e-02;8.576e-01;2.936e-02;1.037e+00;1.046e+00;8.637e-01;9.499e-02;1.028e+00;7.932e-01;2.716e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.657260000;1.028e+00;8.813e-01;3.025e-02;8.575e-01;2.943e-02;1.037e+00;1.047e+00;8.636e-01;9.504e-02;1.028e+00;7.932e-01;2.722e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.658260000;1.028e+00;8.812e-01;3.032e-02;8.574e-01;2.950e-02;1.037e+00;1.047e+00;8.635e-01;9.509e-02;1.028e+00;7.931e-01;2.729e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.660260000;1.028e+00;8.811e-01;3.046e-02;8.572e-01;2.963e-02;1.037e+00;1.047e+00;8.633e-01;9.519e-02;1.028e+00;7.930e-01;2.741e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.669260000;1.028e+00;8.805e-01;3.106e-02;8.564e-01;3.021e-02;1.037e+00;1.047e+00;8.624e-01;9.562e-02;1.028e+00;7.924e-01;2.795e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.670260000;1.028e+00;8.804e-01;3.113e-02;8.563e-01;3.027e-02;1.038e+00;1.047e+00;8.623e-01;9.567e-02;1.028e+00;7.923e-01;2.801e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.681260000;1.028e+00;8.796e-01;3.183e-02;8.552e-01;3.095e-02;1.038e+00;1.047e+00;8.612e-01;9.617e-02;1.028e+00;7.916e-01;2.865e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.682260000;1.029e+00;8.795e-01;3.189e-02;8.551e-01;3.101e-02;1.038e+00;1.047e+00;8.612e-01;9.621e-02;1.029e+00;7.916e-01;2.870e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.686260000;1.029e+00;8.792e-01;3.214e-02;8.547e-01;3.124e-02;1.038e+00;1.047e+00;8.608e-01;9.639e-02;1.029e+00;7.913e-01;2.892e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.687260000;1.029e+00;8.791e-01;3.220e-02;8.546e-01;3.130e-02;1.038e+00;1.047e+00;8.607e-01;9.643e-02;1.029e+00;7.912e-01;2.898e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.688260000;1.029e+00;8.791e-01;3.226e-02;8.545e-01;3.136e-02;1.038e+00;1.048e+00;8.606e-01;9.647e-02;1.029e+00;7.912e-01;2.903e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.690260000;1.029e+00;8.789e-01;3.238e-02;8.544e-01;3.147e-02;1.038e+00;1.048e+00;8.604e-01;9.655e-02;1.029e+00;7.910e-01;2.914e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.691260000;1.029e+00;8.788e-01;3.244e-02;8.543e-01;3.153e-02;1.039e+00;1.048e+00;8.603e-01;9.660e-02;1.029e+00;7.910e-01;2.919e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.692260000;1.029e+00;8.788e-01;3.250e-02;8.542e-01;3.159e-02;1.039e+00;1.048e+00;8.602e-01;9.664e-02;1.029e+00;7.909e-01;2.925e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.700260000;1.029e+00;8.782e-01;3.296e-02;8.534e-01;3.203e-02;1.039e+00;1.048e+00;8.594e-01;9.696e-02;1.029e+00;7.904e-01;2.966e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.701260000;1.029e+00;8.781e-01;3.301e-02;8.534e-01;3.208e-02;1.039e+00;1.048e+00;8.593e-01;9.700e-02;1.029e+00;7.903e-01;2.971e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.714260000;1.029e+00;8.772e-01;3.372e-02;8.522e-01;3.275e-02;1.039e+00;1.048e+00;8.582e-01;9.748e-02;1.029e+00;7.895e-01;3.034e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.715260000;1.029e+00;8.772e-01;3.377e-02;8.521e-01;3.280e-02;1.040e+00;1.048e+00;8.581e-01;9.752e-02;1.029e+00;7.894e-01;3.039e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.719260000;1.029e+00;8.769e-01;3.397e-02;8.518e-01;3.300e-02;1.040e+00;1.048e+00;8.577e-01;9.766e-02;1.029e+00;7.892e-01;3.058e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.720260000;1.030e+00;8.768e-01;3.402e-02;8.517e-01;3.305e-02;1.040e+00;1.048e+00;8.576e-01;9.769e-02;1.030e+00;7.891e-01;3.062e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.723260000;1.030e+00;8.766e-01;3.418e-02;8.514e-01;3.319e-02;1.040e+00;1.048e+00;8.574e-01;9.779e-02;1.030e+00;7.889e-01;3.076e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.724260000;1.030e+00;8.765e-01;3.423e-02;8.513e-01;3.324e-02;1.040e+00;1.049e+00;8.573e-01;9.782e-02;1.030e+00;7.889e-01;3.080e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.725260000;1.030e+00;8.765e-01;3.428e-02;8.512e-01;3.329e-02;1.040e+00;1.049e+00;8.572e-01;9.786e-02;1.030e+00;7.888e-01;3.085e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.726260000;1.030e+00;8.764e-01;3.432e-02;8.512e-01;3.334e-02;1.040e+00;1.049e+00;8.571e-01;9.789e-02;1.030e+00;7.887e-01;3.089e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.727260000;1.030e+00;8.763e-01;3.437e-02;8.511e-01;3.338e-02;1.040e+00;1.049e+00;8.570e-01;9.792e-02;1.030e+00;7.887e-01;3.094e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.728260000;1.030e+00;8.762e-01;3.442e-02;8.510e-01;3.343e-02;1.040e+00;1.049e+00;8.569e-01;9.796e-02;1.030e+00;7.886e-01;3.098e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.741260000;1.030e+00;8.753e-01;3.503e-02;8.499e-01;3.401e-02;1.040e+00;1.049e+00;8.558e-01;9.836e-02;1.030e+00;7.878e-01;3.153e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.742260000;1.030e+00;8.753e-01;3.508e-02;8.498e-01;3.406e-02;1.041e+00;1.049e+00;8.557e-01;9.839e-02;1.030e+00;7.877e-01;3.157e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.755260000;1.030e+00;8.744e-01;3.565e-02;8.487e-01;3.460e-02;1.041e+00;1.049e+00;8.546e-01;9.875e-02;1.030e+00;7.869e-01;3.208e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.758260000;1.030e+00;8.742e-01;3.577e-02;8.484e-01;3.472e-02;1.041e+00;1.049e+00;8.543e-01;9.883e-02;1.030e+00;7.867e-01;3.219e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.759260000;1.030e+00;8.741e-01;3.581e-02;8.483e-01;3.476e-02;1.041e+00;1.049e+00;8.542e-01;9.886e-02;1.030e+00;7.867e-01;3.223e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.763260000;1.030e+00;8.738e-01;3.597e-02;8.480e-01;3.491e-02;1.041e+00;1.049e+00;8.539e-01;9.896e-02;1.030e+00;7.864e-01;3.238e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.766260000;1.030e+00;8.736e-01;3.609e-02;8.478e-01;3.502e-02;1.041e+00;1.049e+00;8.536e-01;9.904e-02;1.030e+00;7.863e-01;3.248e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.767260000;1.031e+00;8.736e-01;3.613e-02;8.477e-01;3.506e-02;1.041e+00;1.049e+00;8.536e-01;9.906e-02;1.031e+00;7.862e-01;3.252e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.768260000;1.031e+00;8.735e-01;3.617e-02;8.476e-01;3.510e-02;1.041e+00;1.050e+00;8.535e-01;9.908e-02;1.031e+00;7.861e-01;3.255e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.771260000;1.031e+00;8.733e-01;3.628e-02;8.474e-01;3.521e-02;1.041e+00;1.050e+00;8.532e-01;9.916e-02;1.031e+00;7.860e-01;3.266e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.772260000;1.031e+00;8.732e-01;3.632e-02;8.473e-01;3.524e-02;1.042e+00;1.050e+00;8.531e-01;9.918e-02;1.031e+00;7.859e-01;3.269e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.778260000;1.031e+00;8.728e-01;3.655e-02;8.468e-01;3.546e-02;1.042e+00;1.050e+00;8.527e-01;9.932e-02;1.031e+00;7.856e-01;3.289e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.784260000;1.031e+00;8.724e-01;3.676e-02;8.463e-01;3.566e-02;1.042e+00;1.050e+00;8.522e-01;9.945e-02;1.031e+00;7.852e-01;3.308e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.794260000;1.031e+00;8.718e-01;3.710e-02;8.456e-01;3.599e-02;1.042e+00;1.050e+00;8.514e-01;9.965e-02;1.031e+00;7.846e-01;3.339e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.800260000;1.031e+00;8.714e-01;3.730e-02;8.451e-01;3.617e-02;1.042e+00;1.050e+00;8.509e-01;9.977e-02;1.031e+00;7.843e-01;3.357e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.807260000;1.031e+00;8.710e-01;3.751e-02;8.446e-01;3.638e-02;1.042e+00;1.050e+00;8.504e-01;9.989e-02;1.031e+00;7.839e-01;3.376e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.808260000;1.031e+00;8.709e-01;3.754e-02;8.445e-01;3.641e-02;1.043e+00;1.050e+00;8.503e-01;9.991e-02;1.031e+00;7.838e-01;3.379e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.822260000;1.031e+00;8.700e-01;3.795e-02;8.435e-01;3.679e-02;1.043e+00;1.050e+00;8.493e-01;1.001e-01;1.031e+00;7.830e-01;3.415e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.823260000;1.031e+00;8.700e-01;3.797e-02;8.434e-01;3.682e-02;1.043e+00;1.051e+00;8.492e-01;1.002e-01;1.031e+00;7.830e-01;3.418e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.825260000;1.031e+00;8.699e-01;3.803e-02;8.433e-01;3.687e-02;1.043e+00;1.051e+00;8.491e-01;1.002e-01;1.031e+00;7.829e-01;3.423e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.826260000;1.032e+00;8.698e-01;3.806e-02;8.432e-01;3.689e-02;1.043e+00;1.051e+00;8.490e-01;1.002e-01;1.032e+00;7.828e-01;3.425e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.833260000;1.032e+00;8.694e-01;3.824e-02;8.427e-01;3.707e-02;1.043e+00;1.051e+00;8.485e-01;1.003e-01;1.032e+00;7.824e-01;3.442e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.837260000;1.032e+00;8.691e-01;3.834e-02;8.425e-01;3.716e-02;1.043e+00;1.051e+00;8.482e-01;1.003e-01;1.032e+00;7.822e-01;3.451e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.841260000;1.032e+00;8.689e-01;3.844e-02;8.422e-01;3.725e-02;1.043e+00;1.051e+00;8.480e-01;1.004e-01;1.032e+00;7.820e-01;3.459e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.842260000;1.032e+00;8.688e-01;3.846e-02;8.421e-01;3.728e-02;1.043e+00;1.051e+00;8.479e-01;1.004e-01;1.032e+00;7.820e-01;3.461e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.848260000;1.032e+00;8.685e-01;3.860e-02;8.417e-01;3.741e-02;1.043e+00;1.051e+00;8.475e-01;1.005e-01;1.032e+00;7.816e-01;3.474e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.852260000;1.032e+00;8.683e-01;3.869e-02;8.414e-01;3.750e-02;1.043e+00;1.051e+00;8.472e-01;1.005e-01;1.032e+00;7.814e-01;3.482e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.853260000;1.032e+00;8.682e-01;3.871e-02;8.414e-01;3.752e-02;1.043e+00;1.051e+00;8.472e-01;1.005e-01;1.032e+00;7.814e-01;3.484e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.854260000;1.032e+00;8.682e-01;3.873e-02;8.413e-01;3.754e-02;1.044e+00;1.051e+00;8.471e-01;1.005e-01;1.032e+00;7.813e-01;3.486e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.865260000;1.032e+00;8.675e-01;3.896e-02;8.406e-01;3.776e-02;1.044e+00;1.051e+00;8.464e-01;1.007e-01;1.032e+00;7.808e-01;3.507e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.870260000;1.032e+00;8.672e-01;3.906e-02;8.403e-01;3.785e-02;1.044e+00;1.051e+00;8.460e-01;1.007e-01;1.032e+00;7.805e-01;3.516e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.876260000;1.032e+00;8.669e-01;3.918e-02;8.399e-01;3.796e-02;1.044e+00;1.051e+00;8.457e-01;1.008e-01;1.032e+00;7.802e-01;3.526e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.901260000;1.032e+00;8.656e-01;3.959e-02;8.384e-01;3.835e-02;1.044e+00;1.051e+00;8.441e-01;1.009e-01;1.032e+00;7.790e-01;3.563e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.903260000;1.032e+00;8.655e-01;3.962e-02;8.383e-01;3.837e-02;1.044e+00;1.051e+00;8.440e-01;1.009e-01;1.032e+00;7.789e-01;3.566e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.904260000;1.032e+00;8.654e-01;3.963e-02;8.382e-01;3.839e-02;1.044e+00;1.052e+00;8.440e-01;1.009e-01;1.032e+00;7.789e-01;3.567e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.906260000;1.032e+00;8.653e-01;3.966e-02;8.381e-01;3.841e-02;1.044e+00;1.052e+00;8.439e-01;1.009e-01;1.032e+00;7.788e-01;3.569e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.907260000;1.032e+00;8.653e-01;3.968e-02;8.380e-01;3.843e-02;1.044e+00;1.052e+00;8.438e-01;1.010e-01;1.032e+00;7.787e-01;3.571e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.909260000;1.032e+00;8.652e-01;3.970e-02;8.379e-01;3.845e-02;1.044e+00;1.052e+00;8.437e-01;1.010e-01;1.032e+00;7.786e-01;3.573e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.910260000;1.033e+00;8.651e-01;3.972e-02;8.379e-01;3.847e-02;1.044e+00;1.052e+00;8.436e-01;1.010e-01;1.033e+00;7.786e-01;3.574e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.911260000;1.033e+00;8.651e-01;3.973e-02;8.378e-01;3.848e-02;1.044e+00;1.052e+00;8.436e-01;1.010e-01;1.033e+00;7.785e-01;3.576e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.916260000;1.033e+00;8.648e-01;3.980e-02;8.375e-01;3.854e-02;1.044e+00;1.052e+00;8.433e-01;1.010e-01;1.033e+00;7.783e-01;3.582e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.917260000;1.033e+00;8.647e-01;3.981e-02;8.375e-01;3.855e-02;1.045e+00;1.052e+00;8.432e-01;1.010e-01;1.033e+00;7.783e-01;3.583e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.923238000;1.033e+00;8.644e-01;3.988e-02;8.371e-01;3.862e-02;1.045e+00;1.052e+00;8.429e-01;1.010e-01;1.033e+00;7.780e-01;3.590e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.925750000;1.033e+00;8.643e-01;3.991e-02;8.370e-01;3.865e-02;1.045e+00;1.052e+00;8.427e-01;1.010e-01;1.033e+00;7.779e-01;3.592e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.936750000;1.033e+00;8.638e-01;4.004e-02;8.364e-01;3.877e-02;1.045e+00;1.052e+00;8.421e-01;1.010e-01;1.033e+00;7.774e-01;3.603e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.937750000;1.033e+00;8.637e-01;4.005e-02;8.363e-01;3.878e-02;1.045e+00;1.052e+00;8.421e-01;1.011e-01;1.033e+00;7.774e-01;3.604e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.948750000;1.033e+00;8.632e-01;4.015e-02;8.358e-01;3.888e-02;1.045e+00;1.052e+00;8.415e-01;1.011e-01;1.033e+00;7.769e-01;3.614e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.954750000;1.033e+00;8.629e-01;4.021e-02;8.354e-01;3.893e-02;1.045e+00;1.052e+00;8.412e-01;1.011e-01;1.033e+00;7.766e-01;3.619e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
